"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"20701";"Instituto Brasileiro do Meio Ambiente e dos R";"193122";"IBAMA - SUPERINTENDENCIA DE RORAIMA/RR";"10017";"1931220500010201600002";"ÓLEO DIESEL.";"ÓLEO DIESEL COMUM, CONFORME REGULAMENTAÇÃO DA AGÊNCIA NACIONAL DE PETRÓLEO.";"487";"1561,70"
"20701";"Instituto Brasileiro do Meio Ambiente e dos R";"193122";"IBAMA - SUPERINTENDENCIA DE RORAIMA/RR";"10017";"1931220500010201600001";"GASOLINA COMUM";"GASOLINA COMUM, CONFORME REGULAMENTAÇÃO DA AGÊNCIA NACIONAL DE PETRÓLEO.";"3662";"13929,80"
"52131";"Comando da Marinha";"783810";"CENTRO DE INTENDENCIA DA MARINHA EM NATAL";"12014";"0";"Não se aplica";"Não se aplica";"1";"103600,00"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155014";"HOSPITAL UNIVERSITARIO ANA BEZERRA";"12015";"1201010500025201400001";"DESINSETIZACAO / DESRATIZACAO / DEDETIZACAO";"SERVIÇO DE CONTROLE DE RATOS POR M2, CONFORME ESPECIFICAÇÃO TÉCNICA Nº 03/PANT /2014";"4646";"5435,80"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155014";"HOSPITAL UNIVERSITARIO ANA BEZERRA";"12015";"1201010500025201400002";"DESINSETIZACAO / DESRATIZACAO / DEDETIZACAO";"SERVIÇO DE CONTROLE DE INSETOS POR M2, CONFORME ESPECIFICAÇÃO TÉCNICA Nº 04/PA NT/2013 E 006/3GCC1/2014";"7265";"9589,80"
"26443";"Empresa Brasileira de Serviços Hospitalares";"155014";"HOSPITAL UNIVERSITARIO ANA BEZERRA";"12015";"1201010500025201400003";"DESCUPINIZACAO";"SERVIÇO DE CONTROLE DE CUPIM POR M2, CONFORME ESPECIFICAÇÃO TÉCNICA Nº 05/PANT /2014";"2323";"3693,50"
"37202";"Instituto Nacional do Seguro Social";"511397";"GERENCIA EXECUTIVA OSASCO";"12016";"5113970700002201500001";"FORNECIMENTO DE AGUA E COLETA DE ESGOTO SANITARIO";"CONTRATAÇÃO DE SERVIÇOS PÚBLICOS DE ABASTECIMENTO DE ÁGUA E UTILIZAÇÃO DA REDE  ESGOTO PARA ATENDER AS NECESSIDADES DA GERÊNCIA EXECUTIVA EM OSASCO E UNIDADE S VINCULADAS.";"1";"69999,80"
"52121";"Comando do Exército";"160387";"3º CGCFEX - CONTROLE PATRIMONIAL E CUSTOS";"12016";"0";"Inválido";"Inválido";"72000";"0,49"
"52121";"Comando do Exército";"160387";"3º CGCFEX - CONTROLE PATRIMONIAL E CUSTOS";"12016";"0";"Inválido";"Inválido";"47400";"1,03"
"52121";"Comando do Exército";"160387";"3º CGCFEX - CONTROLE PATRIMONIAL E CUSTOS";"12016";"0";"Inválido";"Inválido";"312000";"0,13"
