"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Apostilamento";"DescriÁ„o Apostilamento";"Valor Apostilamento";"Data de inclus„o";"SituaÁ„o Apostilamento"
"1472014";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"201013";"COORDENA«√O DE EXECU«√O ORC. E FINANCEIRA";"000000000009/2015";"REPACTUAÁ„O";"423802,40";"12/03/2015";"Encerrado"
"1472014";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"201013";"COORDENA«√O DE EXECU«√O ORC. E FINANCEIRA";"000000000007/2016";"REPACTUAÁ„O";"508428,20";"24/05/2016";"Encerrado"
"102014";"20000";"PRESIDENCIA DA REPUBLICA";"20114";"ADVOCACIA-GERAL DA UNIAO";"110097";"SUPERINT.DE ADMINIST.NO RIO GRANDE DO SUL";"000000000007/2016";"REPACTUAÁ„O DO CONTRATO 10/2014 EM FUNÁ„O DA ALTERAÁ„O DA CONVENÁ„O COLETIV                                                            A DE TRABVALHO.";"1238,80";"04/08/2016";"Efetivado"
"272014";"20000";"PRESIDENCIA DA REPUBLICA";"20116";"FUNDO DE IMPRENSA NACIONAL";"110245";"FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.";"000000000002/2018";"Reajuste do valor contratual, do tÌquete alimentaÁ„o.plano odontolÛgico e r                               eduÁ„o do plano de sa˙de, conforme CCT-2018.";"30124,90";"04/05/2018";"Encerrado"
"272014";"20000";"PRESIDENCIA DA REPUBLICA";"20116";"FUNDO DE IMPRENSA NACIONAL";"110245";"FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.";"000000000002/2017";"REPACTUAÁ„O DO VALOR CONTRATUAL QUE CONTEMPLA REAJUSTE DOS SAL·RIOS E BENEFICIOS DAS CATEGORIAS CONFORME CCT-2017, O AUMENTO DO VALE TRANSPORTE E ALTE                                                    RAÁ„O DO FAP PARA 2017.";"55699,80";"12/05/2017";"Encerrado"
"22015";"20000";"PRESIDENCIA DA REPUBLICA";"20214";"AGENCIA NACIONAL DE AVIA«√O CIVIL - ANAC";"113214";"AGENCIA NACIONAL DE AVIACAO CIVIL - ANAC";"00000000000012016";"CONCESS„O DE REJUSTE CONTRATUAL NO VALOR DE 12,21% - IPCA/IBGE REFERENTE AO                                                      CONTRATO 02/ANAC/2015";"7292,10";"29/11/2016";"Encerrado"
"182014";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193103";"IBAMA - SUPERINTENDENCIA ESTADUAL/BA";"00000000000000003";"RepactuaÁ„o de preÁos a partir de 1/05/2017.";"84802,90";"29/11/2017";"Encerrado"
"182014";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193103";"IBAMA - SUPERINTENDENCIA ESTADUAL/BA";"00000000000000002";"Referente a convenÁ„o coletiva celebrada entre o sindicato de empresas de seguranÁa e vigilancia do Estado da Bahia com vigencia 01/12/2016 a 31/01/                                                                      2017,";"204011,70";"05/12/2016";"Encerrado"
"182014";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193103";"IBAMA - SUPERINTENDENCIA ESTADUAL/BA";"00000000000000001";"REPACTUAÁ„O REFERENTE A CONVENÁ„O COLETIVA DE TRABALHO.";"112094,40";"29/06/2016";"Encerrado"
"22015";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193106";"MMA-IBAMA-SUPERINTENDENCIA ESTADUAL/DF";"000000001∫0/02017";"RepactuaÁ„o do contrato.";"22073,00";"03/11/2017";"Encerrado"
"22015";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193106";"MMA-IBAMA-SUPERINTENDENCIA ESTADUAL/DF";"000000000001/2016";"RepactuaÁ„o do contrato.";"28745,30";"19/02/2016";"Encerrado"
"22015";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193106";"MMA-IBAMA-SUPERINTENDENCIA ESTADUAL/DF";"000000000002/2016";"RepactuaÁ„o do contrato.";"38359,00";"22/12/2016";"Encerrado"
"12015";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193119";"IBAMA - SUPERINTENDENCIA ESTADUAL/RJ";"000000000002/2017";"COBRIR AS DESPESAS RELATIVAS ‡ REPACTUAÁ„O CONTRATUAL REFERENTEE AO PERÌODO                                       DE JUNHO DE 2016 A DEZEMBRO DE 2016.";"45470,10";"27/12/2017";"Encerrado"
"12015";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193119";"IBAMA - SUPERINTENDENCIA ESTADUAL/RJ";"000000000003/2017";"Cobrir as despesas ‡ repactuaÁ„o contratual referente ao exercÌcio de 2017.                                               meses de janeiro ‡ dezembro.";"82466,20";"27/12/2017";"Encerrado"
"12015";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193119";"IBAMA - SUPERINTENDENCIA ESTADUAL/RJ";"00000000000012016";"RepactuaÁ„o sobre o valor contratual dos serviÁos continuados de apoio admi       nistrativo suporte operacional , ocasionado pela convenÁ„o coletiva.";"1286,70";"08/05/2016";"Encerrado"
