"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Apostilamento";"DescriÁ„o Apostilamento";"Valor Apostilamento";"Data de inclus„o";"SituaÁ„o Apostilamento"
"72016";"20000";"PRESIDENCIA DA REPUBLICA";"20116";"FUNDO DE IMPRENSA NACIONAL";"110245";"FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.";"000000000002/2017";"REAJUSTE DO CALOR MENSAL DO CONTRATO, COM BASE NA VARIAÁ„O DO IPCA, A   PAR                                                         TIR DE 06/06/2017.";"4532,10";"24/11/2017";"Encerrado"
"132016";"20000";"PRESIDENCIA DA REPUBLICA";"20214";"AGENCIA NACIONAL DE AVIA«√O CIVIL - ANAC";"113214";"AGENCIA NACIONAL DE AVIACAO CIVIL - ANAC";"00000000000012017";"O PRESENTE TERMO DE APOSTILAMENTO TEM POR OBJETO O REGISTRO DA VARIAÁ„O DO VALOR DO CONTRATO 13/ANAC/2016 EM R$ 5.498,48, A QUAL SE FAZ EM DECORRÍNCI   A DA CONCESS„O DE REAJUSTE DA ORDEM DE 2,71% TENDO POR BASE O IPCA/IBGE.";"5498,40";"02/01/2018";"Encerrado"
"102016";"20000";"PRESIDENCIA DA REPUBLICA";"20214";"AGENCIA NACIONAL DE AVIA«√O CIVIL - ANAC";"113216";"UNIDADE REGIONAL DO RIO DE JANEIRO - ANAC";"00000000000000002";"RepactuaÁ„o de preÁos do contrato 010/ANAC/2016, a partir de 01/06/2017, cujo objeto È a prestaÁ„o de serviÁos de locaÁ„o de veÌculos com motoristas para o transporte terrestre de pessoal e pequenas cargas da ANAC na cidade d                                                          o Rio de Janeiro.";"11969,30";"25/01/2018";"Encerrado"
"102016";"20000";"PRESIDENCIA DA REPUBLICA";"20214";"AGENCIA NACIONAL DE AVIA«√O CIVIL - ANAC";"113216";"UNIDADE REGIONAL DO RIO DE JANEIRO - ANAC";"00000000000000001";"REPACTUAÁ„O DE PREÁOS COM BASE EM CONVENÁ„O COLETIVA DE TRABALHO PARA OS                  CARGOS DE MOTORISTA E SUPERVISOR, A PARTIR DE 01/09/2016.";"18583,40";"16/01/2017";"Encerrado"
"142016";"20000";"PRESIDENCIA DA REPUBLICA";"20214";"AGENCIA NACIONAL DE AVIA«√O CIVIL - ANAC";"113217";"UNIDADE REGIONAL DE S√O PAULO - ANAC";"0002/2018/GTAF-SP";"RepactuaÁ„o de preÁos do CONTRATO ORIGINAL, a partir de 01/05/2017, conforme Planilhas de Custos e FormaÁ„o de PreÁos anexas ao Parecer n∫ 10(SEI)/201                                            8/GTAF-SP/SAF (SEI n∫ 1793157).";"50165,50";"11/05/2018";"Encerrado"
"142016";"20000";"PRESIDENCIA DA REPUBLICA";"20214";"AGENCIA NACIONAL DE AVIA«√O CIVIL - ANAC";"113217";"UNIDADE REGIONAL DE S√O PAULO - ANAC";"0001/2017/GTAF-SP";"RepactuaÁ„o de preÁos do CONTRATO, a partir de 15/10/2016, conforme Planilhas de Custos e FormaÁ„o de PreÁos e Parecer SEI n∫ 25(SEI)/2017/GTAF-SP/SAF                                       (SEI n∫ 0987016, 0986985 e 0992107).";"47685,30";"30/08/2017";"Encerrado"
"112016";"20000";"PRESIDENCIA DA REPUBLICA";"20214";"AGENCIA NACIONAL DE AVIA«√O CIVIL - ANAC";"113219";"UNIDADE REGIONAL DE PORTO ALEGRE - ANAC";"0000000000000003∫";"REGISTRAR A VARIAÁ„O DO VALOR DO CONTRATO N∫ 11/ANAC/2016 EM R$ 2.090,00 (DOIS MIL E NOVENTA REAIS), PARA O PERÌODO COMPREENDIDO ENTRE 01/08/2017 A 01 /09/2018, O QUAL SE FAZ EM DECORRÍNCIA DA CONCESS„O DA SEGUNDA REPACTUAÁ„ODO CONTRATO, EM FUNÁ„O DAS CCTS 2017-2019 (PR) E 2018-2018 (RS), CONFORME N                               OTA TÈCNICA N∫ 37/2018, DOC. SEI N∫ 1910033.";"2090,00";"13/06/2018";"Encerrado"
"112016";"20000";"PRESIDENCIA DA REPUBLICA";"20214";"AGENCIA NACIONAL DE AVIA«√O CIVIL - ANAC";"113219";"UNIDADE REGIONAL DE PORTO ALEGRE - ANAC";"0000000000000001∫";"O PRIMEIRO APOSTILAMENTO AO CONTRATO N∫ 11/ANAC/2016 REGISTRA A VARIAÁ„O DO VALOR DO CONTRATO EM R$ 3.240,00, PARA O PERÌODO COMPREENDIDO ENTRE 01/09/2016 A 01/09/2017, O QUAL SE FAZ EM DECORRÍNCIA DA CONCESS„O DA PRIMEIRA REPACTUAÁ„O DO CONTRATO, EM FUNÁ„O DA CCT 2016/2018, DO SINDICATO DOS TRABALH ADORES EM TRANSPORTE RODOVI·RIO DO ESTADO DO PARAN·, CONFORME NOTA TÈCNICA";"3240,00";"09/02/2017";"Encerrado"
"112016";"20000";"PRESIDENCIA DA REPUBLICA";"20214";"AGENCIA NACIONAL DE AVIA«√O CIVIL - ANAC";"113219";"UNIDADE REGIONAL DE PORTO ALEGRE - ANAC";"000000000001/2017";"REGISTRAR A VARIAÁ„O DO VALOR DO CONTRATO 11/ANAC/2016 EM R$ 1.800,00 (UM MIL E OITOCENTOS REAIS), PARA O PERÌODO DE 01/01/2017 A 01/09/2017, EM DECOR RÍNCIA DA CONCESS„O DA 2™ REPACTUAÁ„O - 2™ PARCELA, EM FUNÁ„O DA CCT 2017,DO SINDICATO DOS TRABALHADORES EM TRANSP. ROD. INTERM., INTEREST., DE TURIS  MO E FRETAMENTO DO RS, CONFORME A NOTA TÈCNICA N∫ 12/2017 - SEI! 0769028.";"1800,00";"19/06/2017";"Encerrado"
"232016";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"20301";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"113201";"SAE-CNEN-COMIS.NACIONAL DE ENERGIA NUCLEAR/RJ";"000000000001/2016";"INCLUS„O DOS VALORES DECORRENTES DA UTILIZAÁ„O DOS SERVIÁOS DURANTE OS JOGO                                                        S DA PARALIMPIADAS.";"41010,00";"19/09/2016";"Encerrado"
