"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"1092016";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125010";"SUPERINTEND NCIA REG. DO RIO DE JANEIRO/SRRJ";"12016";"30/10/2017";"Objeto: RepactuaÁ„o de valores, com base na cl·usula 7 do tc, pela variaÁ„o do ipca acumulado de jul/16 a jul/17, no percentual de 2,94%, a partir de 04/07/2017"
"11122016";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925143";"REGIONAL DE TRANSMISS√O DO MARANH√O";"12017";"06/01/2017";"OBJETO: AlteraÁ„o de prazo de execuÁ„o dos serviÁos"
"1222016";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12016";"05/12/2016";"OBJETO: AcrÈscimo de 2,64% ao valor do contrato original"
"1242016";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12017";"05/06/2017";"OBJETO: ProrrogaÁ„o do instrumento contratual por um perÌodo de 12 meses a contar de 01/06/2017, bem como a alteraÁ„o do pre‚mbulo e das subcl·usulas delineados no contrato original"
"1242016";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12018";"23/03/2018";"OBJETO: Procede-se a repactuaÁ„o, para alterar o valor mensal estimado do contrato original de R$ 7.839,34 e anual estimado de R$ 94.072,03 para o valor mensal estimado de R$ 7.867,38 e anual estimado de R$ 94.408,57"
"1302016";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12016";"14/11/2016";"OBJETO: Inclus„o do cnpj da filial clemar para poder faturar os valores advindos do contrato original"
"1312016";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12017";"15/08/2017";"OBJETO: ProrrogaÁ„o do prazo de vigÍncia do contrato original pelo perÌodo de 12 meses, a contar de 02/08/2017"
"292016";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125142";"AEROPORTO DE RECIFE/SBRF";"12016";"04/11/2016";"Objeto: AlteraÁ„o para inclus„o do adicional de periculosidade para a funÁ„o de farmacÍutico(a) a partir de 01/11/2016."
"292016";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125142";"AEROPORTO DE RECIFE/SBRF";"22016";"20/03/2017";"Objeto: Supress„o de 05 separadores de carga e 02 operadores de m·quinas e seus respectivos folguistas, totalizando 10 empregados, a partir de 13/03/2017. o valor mensal reduz de r$ 173.188,20 para r$ 131.595,23."
"600372016";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925143";"REGIONAL DE TRANSMISS√O DO MARANH√O";"12017";"25/07/2016";"OBJETO: Grupo Gerador Pot 460/437/347 KVA"
