"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"52904";"Fundo do Exército";"167416";"HOSPITAL GERAL DE SANTA MARIA";"12018";"0";"Inválido";"Inválido";"1";"10000000,00"
"52131";"Comando da Marinha";"791902";"CENTRO DE APOIO A SISTEMAS OPERATIVOS";"12018";"0";"Não se aplica";"Não se aplica";"1";"28440,00"
"26415";"Instituto Federal do Mato Grosso do Sul";"155850";"INST.FED.DO MS/CAMPUS JARDIM";"12018";"1701060500005201700001";"PRESTACAO DE SERVICO DE  VIGILANCIA E SEGURANCA - ORGANICA EELETRONICA (INTEGRADA) - 12 HORAS DIURNAS - 2ª A DOMINGO";"CONTRATAÇÃO DE PESSOA JURÍDICA PRA PRESTAÇÃO DE SERVIÇOS DE VIGILÂNCIA E SEGUR ANÇA ARMADA E SEGURANÇA PATRIMONIAL(CBO:5173-30), DIURNO, 06(SEIS) POSTOS, CAD A POSTO COMPOSTO DE 02(DOIS) VIGILANTES, 12X36HORAS, INCLUINDO, ALÉM DA MÃO DE  OBRA, UNIFORMES, MATERIAIS E EQUIPAMENTOS, NECESSÁRIOS AO DESEMPENHO DAS FUNÇ ÕES, A SEREM PRESTADOS NA INSPETORIA DA RECEITA FEDERAL DO BRASIL EM CORUMBÁ/M S_IRF/COR/MS.";"2";"111266,80"
"26415";"Instituto Federal do Mato Grosso do Sul";"155850";"INST.FED.DO MS/CAMPUS JARDIM";"12018";"1701060500005201700002";"PRESTACAO DE SERVICO DE  VIGILANCIA E SEGURANCA - ORGANICA -12H NOTURNAS - 2ª A DOMINGO";"CONTRATAÇÃO DE PESSOA JURÍDICA PRA PRESTAÇÃO DE SERVIÇOS DE VIGILÂNCIA E SEGUR ANÇA ARMADA E SEGURANÇA PATRIMONIAL(CBO:5173-30), NOTURNO, 06(SEIS) POSTOS, CA DA POSTO COMPOSTO DE 02(DOIS) VIGILANTES, 12X36HORAS, INCLUINDO, ALÉM DA MÃO D E OBRA, UNIFORMES, MATERIAIS E EQUIPAMENTOS, NECESSÁRIOS AO DESEMPENHO DAS FUN ÇÕES, A SEREM PRESTADOS NA INSPETORIA DA RECEITA FEDERAL DO BRASIL EM CORUMBÁ/ MS_IRF/COR/MS.";"2";"129534,20"
"26409";"Instituto Federal de Minas Gerais";"158475";"INST.FED. MINAS GERAIS/CAMPUS OURO PRETO";"12018";"1584750600020201800001";"ENERGIA ELETRICA - FORNECIMENTO MERCADO REGULADO";"FORNECIMENTO DE ENERGIA REGULADA, DE CONSUMIDOR DO GRUPO A, SUBMETIDO À LEI 8. 666/93, MODALIDADE TARIFÁRIA VERDE.  PRESTAÇÃO DE SERVIÇO: FORNECIMENTO DE ENE RGIA REGULADA, DE CONSUMIDOR DO GRUPO A, SUBMETIDO À LEI 8.666/93, MODALIDADE TARIFÁRIA VERDE.";"1";"392000,00"
"52121";"Comando do Exército";"160058";"32 GRUPO DE ARTILHARIA DE CAMPANHA";"12018";"1600580600007201800001";"ENERGIA ELETRICA - FORNECIMENTO MERCADO REGULADO";"CONTRATAÇÃO DE CONCESSIONÁRIA DE SERVIÇOS PÚBLICOS DE ENERGIA ELÉTRICA PELA CE B.";"1";"211098,45"
"26238";"Universidade Federal de Minas Gerais";"153295";"COLEGIO TECNICO/UFMG";"12018";"1532950600041201800001";"FRUTA IN NATURA";"FRUTA IN NATURA, TIPO ABACAXI, ESPÉCIE PÉROLA";"500";"1870,00"
"26238";"Universidade Federal de Minas Gerais";"153295";"COLEGIO TECNICO/UFMG";"12018";"1532950600041201800007";"FRUTA IN NATURA";"FRUTA IN NATURA, TIPO MELANCIA, ESPÉCIE REDONDA, APLICAÇÃO ALIMENTAR";"1500";"2025,00"
"26238";"Universidade Federal de Minas Gerais";"153295";"COLEGIO TECNICO/UFMG";"12018";"1532950600041201800008";"FRUTA IN NATURA";"FRUTA IN NATURA, TIPO TANGERINA, ESPÉCIE PONKAN";"1500";"4200,00"
"26238";"Universidade Federal de Minas Gerais";"153295";"COLEGIO TECNICO/UFMG";"12018";"1532950600041201800005";"FRUTA IN NATURA";"FRUTA IN NATURA, TIPO MAMÃO, ESPÉCIE FORMOSA";"1500";"3885,00"
