"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"1012016";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12017";"25/04/2017";"OBJETO: ProrrogaÁ„o do prazo de vigÍncia do contrato original por mais 12 meses."
"102016";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"925305";"EMPRESA BRAS. DE HEMOD. E BIOTETECNOLOGIA";"12017";"27/06/2017";"OBJETO: Prorrogar a vigÍncia contratual por 12 (doze) meses."
"10662016";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925143";"REGIONAL DE TRANSMISS√O DO MARANH√O";"12017";"10/02/2017";"OBJETO: AlteraÁ„o de prazo de vigencia"
"10902016";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925143";"REGIONAL DE TRANSMISS√O DO MARANH√O";"12016";"25/10/2016";"OBJETO: AlteraÁ„o prazo de execuÁ„o e vigencia"
"1152016";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12016";"20/07/2016";"OBJETO: ImplantaÁ„o de infraestrutura da estaÁ„o de telecom de goi‚nia"
"1162016";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12016";"20/07/2016";"OBJETO: ImplantaÁ„o de infraestrutura da estaÁ„o de telecom de rede metropolitana na cidade de porto alegre e melhorias na rede metropolitana existente em curitiba"
"1172016";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12016";"20/07/2016";"OBJETO: ImplantaÁ„o de infraestrutura da estaÁ„o de telecom de redes metropolitanas nas cidades de niteroi e vitoria"
"1262016";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12017";"12/05/2017";"OBJETO: Inclus„o do cnpj 83.932.418/0011-36, inscriÁ„o estadual 256.574.286 da filial contratada localizada em palhoÁa/sc para poder faturar os valores advindos do contrato original"
"182016";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125011";"AEROPORTO DE JACAREPAGU¡/SBJR";"12016";"17/08/2016";"Objeto: ProrrogaÁ„o por mais 12 meses com inicio em 16.08.16 e tÈrmino em 15.08.2017 e alteraÁ„o da subcl·usula 4.9 do contrato e retificaÁ„o da cl·usula 1.3 do contrato"
"192016";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZ…NS E SILOS DO EST. DE MG";"12016";"23/12/2016";"OBJETO: Constitui objeto do 1∫ Termo Aditivo, aALTERA«√O da Raz„o Social e CNPJ da Empresa CONTRATADA, pass-se ent„o para SILVA E SANTOS COM…RCIO E SERVI«OS LTDA, inscrita no CNPJ sob o n∫03.913.771/0001-68"
"2142016";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"926524";"AMAZONAS GERA«√O E TRANSMISS√O DE ENERGIA S.A";"22018";"26/04/2018";"OBJETO: DistribuiÁao de publicidade legal"
"392016";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZ…NS E SILOS DO EST. DE MG";"12016";"21/07/2017";"OBJETO: RepactuaÁ„o de valores e prorrogaÁ„o devalores e prorrogaÁ„o da vigÍncia  do  contratonÅ 039/2016 por mais 12 meses, ou atÈ a  conclus„o de novo procedimento licitatÛrio."
"857882016";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925148";"SUPERINTEND NCIA DE GERA«√O HIDR¡ULICA - OGH";"12017";"09/06/2017";"OBJETO: ProrrogaÁ„o do prazo de entrega por mais 60 dias."
"857882016";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925148";"SUPERINTEND NCIA DE GERA«√O HIDR¡ULICA - OGH";"22017";"17/08/2017";"OBJETO: AlteraÁ„o da cl·usula quarta - do valordo contrato."
