"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"52904";"Fundo do Exército";"167365";"HOSPITAL DE GUARNICAO DE BAGE";"12015";"1673650700001201500001";"ASSISTENCIA MEDICA - HOSPITALAR / DOMICILIAR COMPLEMENTAR DESAUDE / CONVÊNIO";"SERVIÇOS DE TOMOGRAFIA COMPUTADORIZADA, OBSTETRÍCIA, CTI PEDIÁTRICO E ADULTO, CENTRO CIRÚRGICO E BERÇÁRIO PATOLÓGICO EM CARÁTER DE URGÊNCIA E EMERGÊNCIA,  P RESTADOS POR OCS CREDENCIADA A USUÁRIOS DO SAMMED/FUSEX, COM VALOR ESTIMADO PA RA O PERÍODO DE 60 (SESSENTA) MESES.";"1";"2500000,00"
"52121";"Comando do Exército";"160150";"4ª COMPANHIA DE ENGENHARIA COMBATE MECANIZADA";"12015";"1601500700006201500001";"FORNECIMENTO DE AGUA E COLETA DE ESGOTO SANITARIO";"PRESTAÇÃO DE SERVIÇO DE ABASTECIMENTO DE ÁGUA E COLETA DE ESGOTO.";"1";"4870,60"
"52111";"Comando da Aeronáutica";"120072";"SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO";"12015";"1200720700054201500001";"ASSISTENCIA MEDICA - HOSPITALAR / DOMICILIAR COMPLEMENTAR DESAUDE / CONVÊNIO";"CREDENCIAMENTO DE SERVIÇOS MÉDICOS-HOSPITALARES - BELESKI & LOCATELLI SERVIÇOS  MEDICOS AMBULATORIAIS SOCIEDADE SIMPLES PURA. REFERENTE AO PAG 686/2014.  (PA G N  256/2015 NUP: 67613.010622/2015-01)  TERMO DE CREDENCIAMENTO 001/2015.";"1";"15000,00"
"25000";"Ministério da Economia - Unidades com vínculo";"170533";"ALFANDEGA DA RFB EM SAO PAULO";"12015";"1705330500002201500001";"MANUTENCAO / INSTALACAO - NOBREAK";"MANUTENÇÃO E REVISÃO GERAL (MANUTENÇÃO CORRETIVA E PREVENTIVA) - COM FORNECIME NTO DE PEÇAS NECESSARIAMENTE NOVAS (FABRICADAS POR EMPRESA LEGALMENTE CONSTITU ÍDA NO BRASIL OU LEGALMENTE IMPORTADA DO EXTERIOR, DEVENDO SER APRESENTADA, JU NTO À PEÇA, SUA NOTA FISCAL DE AQUISIÇÃO OU DOCUMENTOS QUE COMPROVEM SUA IMPOR TAÇÃO REGULAR) A SEREM REALIZADOS EM ESTABILIZADOR DE TENSÃO 50KVA/220V DA UNI DADE VILA LEOPOLDINA (SERPI - REMESSA POSTAL INTERNACIONAL) ,  ESTABILIZADOR E LETRÔNICO TRIFÁSICO, MODELO LINEAR,MARCA CS, 50KVA,TENSÃO DE ENTRADA:  220V  -  TRIFÁSICO, TENSÃO DE SAÍDA:  208V/120V  - TRIFÁSICO. ITENS MÍNIMOS QUEDEVERÃ O SER TROCADOS:21 CAPACITORES 60 MFX250V E 03 CAPACITORES DE 35 MFX250V. DEMAI S CONDIÇÕES DA PRESTAÇÃO DO SERVIÇO, BEM COMO ALGUMAS FOTOS DOS EQUIPAMENTOS, CONSTAM EM TERMO DE REFERÊNCIA.";"59";"4975,00"
"52121";"Comando do Exército";"160012";"CENTRO DE INSTRUCAO DE GUERRA NA SELVA";"12015";"1600120700004201500016";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5, TIPO CONJUNTO COMPLETO PARA AUTOMAÇÃO, TIPO DE ANÁLISE QUANTITATIVO DE MAGNÉSIO, MÉTODO QUÍMICA SECA, APRESENTAÇÃO TESTE";"9900";"13563,00"
"52121";"Comando do Exército";"160012";"CENTRO DE INSTRUCAO DE GUERRA NA SELVA";"12015";"1600120700004201500013";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5, TIPO CONJUNTO COMPLETO PARA AUTOMAÇÃO, TIPO DE ANÁLISE QUANTITATIVO DE GLICOSE, MÉTODO QUÍMICA SECA, APRESENTAÇÃO TESTE";"9900";"12870,00"
"52121";"Comando do Exército";"160012";"CENTRO DE INSTRUCAO DE GUERRA NA SELVA";"12015";"1600120700004201500011";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5, TIPO CONJUNTO COMPLETO PARA AUTOMAÇÃO, TIPO DE ANÁLISE QUANTITATIVO DE FOSFATASE ALCALINA, MÉTODO QUÍMICA SECA, APRESENTAÇÃO TESTE";"9900";"13563,00"
"52121";"Comando do Exército";"160012";"CENTRO DE INSTRUCAO DE GUERRA NA SELVA";"12015";"1600120700004201500003";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5, TIPO CONJUNTO COMPLETO PARA AUTOMAÇÃO, TIPO DE ANÁLISE QUANTITATIVO DE AST/TGO, MÉTODO QUÍMICA SECA, APRESENTAÇÃO TESTE";"9900";"13563,00"
"52121";"Comando do Exército";"160012";"CENTRO DE INSTRUCAO DE GUERRA NA SELVA";"12015";"1600120700004201500017";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5, TIPO CONJUNTO COMPLETO PARA AUTOMAÇÃO, TIPO DE ANÁLISE QUANTITATIVO DE POTÁSSIO, MÉTODO QUÍMICA SECA, APRESENTAÇÃO TESTE";"10000";"13700,00"
"52121";"Comando do Exército";"160012";"CENTRO DE INSTRUCAO DE GUERRA NA SELVA";"12015";"1600120700004201500007";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5, TIPO CONJUNTO COMPLETO PARA AUTOMAÇÃO, TIPO DE ANÁLISE QUANTITATIVO DE CREATINOFOSFOQUINASE (CPK), MÉTODO QUÍMICA SECA, APRESENTAÇÃO TESTE";"9900";"17523,00"
"52121";"Comando do Exército";"160012";"CENTRO DE INSTRUCAO DE GUERRA NA SELVA";"12015";"1600120700004201500018";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5, TIPO CONJUNTO COMPLETO PARA AUTOMAÇÃO, TIPO DE ANÁLISE QUANTITATIVO DE SÓDIO, MÉTODO QUÍMICA SECA, APRESENTAÇÃO TESTE";"10000";"13700,00"
"52121";"Comando do Exército";"160012";"CENTRO DE INSTRUCAO DE GUERRA NA SELVA";"12015";"1600120700004201500019";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5, TIPO CONJUNTO COMPLETO PARA AUTOMAÇÃO, TIPO DE ANÁLISE QUANTITATIVO DE TRIGLICERÍDEOS, MÉTODO QUÍMICA SECA, APRESENTAÇÃO TESTE";"9900";"12870,00"
"52121";"Comando do Exército";"160012";"CENTRO DE INSTRUCAO DE GUERRA NA SELVA";"12015";"1600120700004201500012";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5, TIPO CONJUNTO COMPLETO PARA AUTOMAÇÃO, TIPO DE ANÁLISE QUANTITATIVO DE GAMA GLUTAMIL TRANSFERASE, MÉTODO QUÍMICA SECA , APRESENTAÇÃO TESTE";"10000";"17700,00"
"52121";"Comando do Exército";"160012";"CENTRO DE INSTRUCAO DE GUERRA NA SELVA";"12015";"1600120700004201500002";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5, TIPO CONJUNTO COMPLETO PARA AUTOMAÇÃO, TIPO DE ANÁLISE QUANTITATIVO DE ALT/TGP, MÉTODO QUÍMICA SECA, APRESENTAÇÃO TESTE";"10000";"13700,00"
"52121";"Comando do Exército";"160012";"CENTRO DE INSTRUCAO DE GUERRA NA SELVA";"12015";"1600120700004201500020";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 6";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 6, TIPO CONJUNTO COMPLETO PARA AUTOMAÇÃO, TIPO DE ANÁLISE QUANTITATIVO DE URÉIA, MÉTODO QUÍMICA SECA, APRESENTAÇÃO TESTE";"9900";"12870,00"
"52121";"Comando do Exército";"160012";"CENTRO DE INSTRUCAO DE GUERRA NA SELVA";"12015";"1600120700004201500006";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5, TIPO CONJUNTO COMPLETO PARA AUTOMAÇÃO, TIPO DE ANÁLISE QUANTITATIVO DE CÁLCIO, MÉTODO QUÍMICA SECA, APRESENTAÇÃO TESTE";"9900";"17523,00"
"52121";"Comando do Exército";"160012";"CENTRO DE INSTRUCAO DE GUERRA NA SELVA";"12015";"1600120700004201500015";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5, TIPO CONJUNTO COMPLETO PARA AUTOMAÇÃO, TIPO DE ANÁLISE QUANTITATIVO DE DESIDROGENASE LÁCTICA, MÉTODO QUÍMICA SECA, APRESENTAÇÃO TESTE";"10000";"17700,00"
"52121";"Comando do Exército";"160012";"CENTRO DE INSTRUCAO DE GUERRA NA SELVA";"12015";"1600120700004201500014";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5, TIPO CONJUNTO COMPLETO PARA AUTOMAÇÃO, TIPO DE ANÁLISE QUANTITATIVO DE HDL COLESTEROL, MÉTODO QUÍMICA SECA, APRESENTAÇÃO TESTE";"9900";"22473,00"
"52121";"Comando do Exército";"160012";"CENTRO DE INSTRUCAO DE GUERRA NA SELVA";"12015";"1600120700004201500005";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 6";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 6, TIPO CONJUNTO COMPLETO PARA AUTOMAÇÃO, TIPO DE ANÁLISE QUANTITATIVO DE BILIRRUBINA TOTAL, MÉTODO QUÍMICA SECA, APRESENTAÇÃO TESTE";"9900";"17523,00"
"52121";"Comando do Exército";"160012";"CENTRO DE INSTRUCAO DE GUERRA NA SELVA";"12015";"1600120700004201500008";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 5, TIPO CONJUNTO COMPLETO PARA AUTOMAÇÃO, TIPO DE ANÁLISE QUANTITATIVO DE CK-MB, MÉTODO QUÍMICA SECA, APRESENTAÇÃO TESTE";"9900";"17523,00"
