"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Apostilamento";"DescriÁ„o Apostilamento";"Valor Apostilamento";"Data de inclus„o";"SituaÁ„o Apostilamento"
"792013";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"201013";"COORDENA«√O DE EXECU«√O ORC. E FINANCEIRA";"000000000004/2018";"REPACTUAÁ„O DE VALORES.";"16510,60";"05/03/2018";"Encerrado"
"792013";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"201013";"COORDENA«√O DE EXECU«√O ORC. E FINANCEIRA";"000000000036/2015";"RepactuaÁ„o";"23131,90";"07/12/2015";"Encerrado"
"792013";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"201013";"COORDENA«√O DE EXECU«√O ORC. E FINANCEIRA";"000000000030/2017";"REPACTUA«√O DE VALORES.";"48133,30";"24/07/2017";"Encerrado"
"792013";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"201013";"COORDENA«√O DE EXECU«√O ORC. E FINANCEIRA";"000000000034/2017";"REPACTUA«√O DE VALORES.";"48132,10";"04/08/2017";"Encerrado"
"792013";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"201013";"COORDENA«√O DE EXECU«√O ORC. E FINANCEIRA";"000000000025/2016";"complemento do incremento da repactuaÁ„o";"27770,40";"16/05/2016";"Encerrado"
"792013";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"201013";"COORDENA«√O DE EXECU«√O ORC. E FINANCEIRA";"000000000008/2016";"REPACTUAÁ„O";"27315,10";"24/03/2016";"Encerrado"
"792013";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"201013";"COORDENA«√O DE EXECU«√O ORC. E FINANCEIRA";"00000000000000007";"RepactuaÁ„o de PreÁos";"99859,50";"07/03/2014";"Encerrado"
"792013";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"201013";"COORDENA«√O DE EXECU«√O ORC. E FINANCEIRA";"000000000008/2015";"REPACTUAÁ„O DE PREÁOS, O VALOR MENSAL PASSA DE R$ 80.295,83 PARA R$ 87989,7                                         0, CONTADO A PARTIR DE 01/01/2015.";"62063,90";"09/03/2015";"Encerrado"
"352013";"20000";"PRESIDENCIA DA REPUBLICA";"20214";"AGENCIA NACIONAL DE AVIA«√O CIVIL - ANAC";"113216";"UNIDADE REGIONAL DO RIO DE JANEIRO - ANAC";"00000000000022015";"Concess„o da segunda repactuaÁ„o de preÁos do contrato 035/ANAC/2013.";"234855,40";"28/05/2015";"Encerrado"
"352013";"20000";"PRESIDENCIA DA REPUBLICA";"20214";"AGENCIA NACIONAL DE AVIA«√O CIVIL - ANAC";"113216";"UNIDADE REGIONAL DO RIO DE JANEIRO - ANAC";"00000000000012014";"Concess„o de repactuaÁ„o ao Contrato 35/ANAC/2013";"206739,80";"10/06/2014";"Encerrado"
