"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12012";"1583170500007201100010";"RECARGA DE CARTUCHO PARA IMPRESSORA 'SUSPENSO'";"HP DESKJET F4280- COLORIDO.";"0";"0,00"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12012";"1583170500007201100008";"RECARGA DE CARTUCHO PARA IMPRESSORA 'SUSPENSO'";"IMPRESSORA HP M1132.";"0";"0,00"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12012";"1583170500007201100018";"RECARGA DE CARTUCHO PARA IMPRESSORA 'SUSPENSO'";"HP DESKJET 1360- PRETO.";"0";"0,00"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12012";"1583170500007201100024";"RECARGA DE CARTUCHO PARA IMPRESSORA 'SUSPENSO'";"HP DESKJET 5650 - PRETO.";"0";"0,00"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12012";"1583170500007201100025";"RECARGA DE CARTUCHO PARA IMPRESSORA 'SUSPENSO'";"HP DESKJET 5650 - COLORIDO.";"0";"0,00"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12012";"1583170500007201100017";"RECARGA DE CARTUCHO PARA IMPRESSORA 'SUSPENSO'";"HP DESKJET D1660 - COLORIDO.";"0";"0,00"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12012";"1583170500007201100034";"RECARGA DE CARTUCHO PARA IMPRESSORA 'SUSPENSO'";"XEROX  WORKCENTRE 3210.";"0";"0,00"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12012";"1583170500007201100021";"RECARGA DE CARTUCHO PARA IMPRESSORA 'SUSPENSO'";"HP DESKJET 840C-COLORIDO.";"0";"0,00"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12012";"1583170500007201100006";"RECARGA DE CARTUCHO PARA IMPRESSORA 'SUSPENSO'";"HP PHOTOSMART C3180- PRETO.";"0";"0,00"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12012";"1583170500007201100020";"RECARGA DE CARTUCHO PARA IMPRESSORA 'SUSPENSO'";"HP DESKJET 840C - PRETO.";"0";"0,00"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12012";"1583170500007201100011";"RECARGA DE CARTUCHO PARA IMPRESSORA 'SUSPENSO'";"HP LASERJET 1005.";"0";"0,00"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12012";"1583170500007201100029";"RECARGA DE CARTUCHO PARA IMPRESSORA 'SUSPENSO'";"HP DESIGN JET 500 PRINTER SERIES - MARGENTA.";"0";"0,00"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12012";"1583170500007201100009";"RECARGA DE CARTUCHO PARA IMPRESSORA 'SUSPENSO'";"HP DESKJET F4280-PRETO.";"0";"0,00"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12012";"1583170500007201100002";"RECARGA DE CARTUCHO PARA IMPRESSORA 'SUSPENSO'";"HP OFFICE JET6500 -PRETO.";"0";"0,00"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12012";"1583170500007201100015";"RECARGA DE CARTUCHO PARA IMPRESSORA 'SUSPENSO'";"HP LASERJET 1020.";"0";"0,00"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12012";"1583170500007201100003";"RECARGA DE CARTUCHO PARA IMPRESSORA 'SUSPENSO'";"HP OFFICE JET6500 -CIANO.";"0";"0,00"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12012";"1583170500007201100005";"RECARGA DE CARTUCHO PARA IMPRESSORA 'SUSPENSO'";"HP OFFICE JET6500 -AMARELO.";"0";"0,00"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12012";"1583170500007201100027";"RECARGA DE CARTUCHO PARA IMPRESSORA 'SUSPENSO'";"HP PHOTOSMART 7260- COLORIDO.";"0";"0,00"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12012";"1583170500007201100032";"RECARGA DE CARTUCHO PARA IMPRESSORA 'SUSPENSO'";"SAMSUNG SCX 4200.";"0";"0,00"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12012";"1583170500007201100026";"RECARGA DE CARTUCHO PARA IMPRESSORA 'SUSPENSO'";"HP PHOTOSMART 7260- PRETO.";"0";"0,00"
"26405";"Instituto Federal do Ceará";"158317";"CAMPUS SOBRAL/IFCE";"12012";"1583170500007201100004";"RECARGA DE CARTUCHO PARA IMPRESSORA 'SUSPENSO'";"HP OFFICE JET6500 -MARGENTA.";"0";"0,00"
