"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"1022013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125080";"AEROPORTO DE PORTO ALEGRE/SBPA";"12013";"19/09/2014";"Objeto: Ingresso da construtora damiani ltda, na qualidade de interveniente-garante, mediante o compromisso de aporte de recursos tÈcnicos e financeiros a execuÁ„o do objeto do contrato, de acordo com o novo cronograma."
"1022013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125080";"AEROPORTO DE PORTO ALEGRE/SBPA";"22013";"22/12/2015";"Objeto: Adeq. dos quantit.e preÁos dos itens const. da plan. da psq, conf. anexos i, ii, iii, iv; melhoria qualitat. com substit. das lajes de alveolar para nervurada, bem como adeq.do cronogr. devido a substit. e ajustes da psq e cpu, conf. anexo v e vi."
"1162013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125092";"AEROPORTO DE FOZ DO IGUA«U/SBFI";"12013";"24/11/2014";"Objeto: AcrÈscimo e supress„o de valores/serviÁo e devoluÁ„o de dias no prazo de execuÁ„o, devido ‡ paralisaÁ„o das obras no perÌodo da copa do mundo"
"1162013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125092";"AEROPORTO DE FOZ DO IGUA«U/SBFI";"22013";"22/12/2014";"Objeto: AcrÈscimo e supress„o de serviÁos/valores, conforme justificativas  do dspacho n 10080/egsu/2014 e parecer favor·vel do gestor."
"1162013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125092";"AEROPORTO DE FOZ DO IGUA«U/SBFI";"32013";"29/05/2015";"Objeto: ProrrogaÁ„o de prazo de vigÍncia do contrato em 180 dias."
"1162013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125092";"AEROPORTO DE FOZ DO IGUA«U/SBFI";"42013";"01/12/2015";"Objeto: ProrrogaÁ„o do prazo de vigÍncia contratual em mais 180 dias."
"1162013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125092";"AEROPORTO DE FOZ DO IGUA«U/SBFI";"52013";"01/12/2015";"Objeto: AcrÈscimo de serviÁos e valores - r$30.743,09"
"1272013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125101";"AEROPORTO DE NAVEGANTES/SBNF";"12013";"16/12/2013";"Objeto: ProrrogaÁ„o de prazo"
"1282013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125101";"AEROPORTO DE NAVEGANTES/SBNF";"12013";"16/12/2013";"Objeto: ProrrogaÁ„o de prazo"
"1292013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125080";"AEROPORTO DE PORTO ALEGRE/SBPA";"12013";"25/10/2013";"Objeto: ProrrogaÁ„o de prazo por mais 45 dias com vigÍncia de 26/10/13 a 09/12/13 e acrÈscimo contratual de 22,39%"
