"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"1152017";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12020";"04/02/2019";"OBJETO: ProrrogaÁ„o do Contrato n∫ 115/2017, pelo perÌodo de 12 meses, a contar da data de 26/12/2018."
"15362017";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925146";"REGIONAL DE PROD. E COMERCIAL. DE ROND‘NIA";"12017";"09/05/2018";"OBJETO: Execucao de servicos de limpeza,  manu-tencao e conservacao nas faixas de servidao da linha de transmissao do C-03."
"322017";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"926171";"EMP. BRAS. DE HEMODERIVADOS E BIOTECNOLOGIA";"12017";"15/01/2018";"OBJETO: Prorrogar a vigÍncia por 30 dias e registrar um acrÈscimo de 9,16% sobre o valor totaldo contrato."
"873162017";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925148";"SUPERINTEND NCIA DE GERA«√O HIDR¡ULICA - OGH";"12018";"04/04/2018";"OBJETO: Constitui objeto deste aditivo, a alteraÁ„o das cl·usulas quarta e quinta, alterando ovalor do contrato."
"873652017";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925148";"SUPERINTEND NCIA DE GERA«√O HIDR¡ULICA - OGH";"12018";"06/04/2018";"OBJETO: Constitui objeto deste aditivo, a alteraÁ„o da cl·usula dÈcima quarta que porroga vigÍncia do contrato."
"873952017";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925148";"SUPERINTEND NCIA DE GERA«√O HIDR¡ULICA - OGH";"12018";"24/05/2018";"OBJETO: Constitui objeto deste termo, a alteraÁ„o da cl·usula dÈcima quarta - DA VIG NCIA DO CONTRATO."
"874252017";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925148";"SUPERINTEND NCIA DE GERA«√O HIDR¡ULICA - OGH";"12018";"11/07/2018";"OBJETO: AlteraÁ„o das Clausulas Quarta - do valor da contrataÁ„o e Quinta - do recurso orÁamentario."
"342017";"15000";"JustiÁa do Trabalho";"15000";"JustiÁa do Trabalho - Unidades com vÌnculo di";"080023";"TRIBUNAL REGIONAL DO TRABALHO DA 20A.REGIAO";"12018";"05/03/2018";"OBJETO: ProrrogaÁ„o do prazo de execuÁ„o, por mais 30 dias a contar de 26/02/2018; o acrÈscimo de serviÁos"
"362017";"15000";"JustiÁa do Trabalho";"15000";"JustiÁa do Trabalho - Unidades com vÌnculo di";"080023";"TRIBUNAL REGIONAL DO TRABALHO DA 20A.REGIAO";"12018";"06/04/2018";"OBJETO: ProrrogaÁ„o do prazo de execuÁ„o, por mais 30 dias, a contar de 02/04/2018; e o acrÈscimo e supress„o dos serviÁos"
"242017";"12000";"JustiÁa Federal";"12000";"JustiÁa Federal - Unidades com vÌnculo direto";"090030";"TRIBUNAL REGIONAL FEDERAL DA 4A.REGIAO";"12020";"10/01/2020";"OBJETO: ProrrogaÁ„o do contrato, de serviÁos de asistÍncia mÈdica, ambulatorial, UTI, laboratorial, hospitalar com obstetrÌcia, exames complementares e internaÁ„o domiciliar, por mais 24 meses, a partir de 01/01/2020."
"382017";"12000";"JustiÁa Federal";"12000";"JustiÁa Federal - Unidades com vÌnculo direto";"090030";"TRIBUNAL REGIONAL FEDERAL DA 4A.REGIAO";"12018";"07/11/2018";"OBJETO: AlteraÁ„o da raz„o social da CONTRATADA, bem como do Cadastro Nacional da Pessoa JurÌdica - CNPJ, nos termos da Ata da AssemblÈia Geral Extraordin·ria. Objeto do Contrato: PrestaÁ„o de serviÁos de acesso dedicado ‡ Internet."
"382017";"12000";"JustiÁa Federal";"12000";"JustiÁa Federal - Unidades com vÌnculo direto";"090030";"TRIBUNAL REGIONAL FEDERAL DA 4A.REGIAO";"22019";"09/08/2019";"OBJETO: ProrrogaÁ„o da vigÍncias do contrato de serviÁos de acesso dedicado ‡ Internet, por mais 20 meses, a partir de 15/08/2019."
"392017";"12000";"JustiÁa Federal";"12000";"JustiÁa Federal - Unidades com vÌnculo direto";"090030";"TRIBUNAL REGIONAL FEDERAL DA 4A.REGIAO";"12019";"09/08/2019";"OBJETO: ProrrogaÁ„o da vigÍncia do contrato de serviÁos de acesso dedicado ‡ Internet, por mais 20 meses, a partir de 12/08/2019"
