"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Apostilamento";"DescriÁ„o Apostilamento";"Valor Apostilamento";"Data de inclus„o";"SituaÁ„o Apostilamento"
"122017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170078";"SUP.REGIONAL RECEITA FEDERAL 5A.RF/BA";"00000000000012018";"REPACTUAÁ„O EFETUADA.";"42051,60";"20/02/2018";"Encerrado"
"22017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170145";"DELEGACIA DA REC.FEDERAL EM LIMEIRA/SP";"000000000002/2018";"Reajuste do ano de 2017";"104431,40";"23/04/2018";"Encerrado"
"22017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170145";"DELEGACIA DA REC.FEDERAL EM LIMEIRA/SP";"000000000001/2018";"REAJUSTE RELATIVO AO ANO DE 2016";"127630,20";"23/04/2018";"Encerrado"
"52017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170177";"SUP.REGIONAL RECEITA FEDERAL 10A.RF/RS";"00000000000000001";"2018NE800232";"0,00";"09/04/2018";"Encerrado"
"62017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170177";"SUP.REGIONAL RECEITA FEDERAL 10A.RF/RS";"00000000000000001";"2018NE800005";"0,00";"28/02/2018";"Encerrado"
"42017";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170314";"MF - SRF - DELEGACIA DA REC. FED. BLUMENAU/SC";"00000000000012018";"REPACTUAÁ„O 2018.";"1652,50";"24/05/2018";"Encerrado"
"152017";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"25205";"FUND.INST.BRASILEIRO DE GEOG.E ESTATISTICA";"114625";"UNIDADE ESTADUAL DO IBGE NO RIO GRANDE DO SUL";"00000000000012018";"REPACTUAÁ„O POR CCT 2018 E AUMENTO NO VALOR DAS PASSAGENS.";"2341,00";"23/05/2018";"Efetivado"
"222017";"26000";"MINISTERIO DA EDUCACAO";"26236";"UNIVERSIDADE FEDERAL FLUMINENSE";"153057";"HOSPITAL UNIVERSIT.ANTONIO PEDRO DA UFF/RJ";"000000000001/2018";"Leia-se:'6.1. As faturas ou notas fiscais referentes aos serviÁos contratados terao que ser apresentados em ate 5(cinco) das posteriores ao mes de exe                                                        cuÁ„o dos serviÁos'";"0,00";"16/03/2018";"Encerrado"
"332017";"26000";"MINISTERIO DA EDUCACAO";"26261";"UNIVERSIDADE FEDERAL DE ITAJUBA";"153030";"UNIVERSIDADE FEDERAL DE ITAJUBA/MG";"000000000002/2018";"Apostilamento decorrente de homologaÁ„o de ConvenÁ„o Coletiva de Trabalho 2                                                                       018.";"17513,70";"19/06/2018";"Encerrado"
"212017";"26000";"MINISTERIO DA EDUCACAO";"26350";"FUNDACAO UNIVERSIDADE FED. DA GRANDE DOURADOS";"150248";"HOSPITAL UNIVERSIT¡RIO";"00000000000000001";"Acrescentar em R$ 95.202,03 (noventa e cinco mil, duzentos e dois reais e trÍs centavos) refetentes ‡ repactuaÁ„o dos custos da m„o de obra para os meses de janeiro a dezembro de 2018, aferido pela CCT 2018/2018, conforme cl·                                                  usula dÈcima do contrato.";"95202,00";"12/06/2018";"Encerrado"
"232017";"26000";"MINISTERIO DA EDUCACAO";"26350";"FUNDACAO UNIVERSIDADE FED. DA GRANDE DOURADOS";"150248";"HOSPITAL UNIVERSIT¡RIO";"000000000001/2018";"RepactuaÁ„o de valores em virtude de CCT2018.";"11969,30";"09/04/2018";"Encerrado"
"392017";"26000";"MINISTERIO DA EDUCACAO";"26405";"INST.FED.DE EDUC.,CIENC.E TEC.DO CEAR¡";"158133";"INST.FED.DE EDUC., CIENC. E TEC.DO CEAR¡";"000000000001/2018";"CCT 2018/2018 COM N˙MERO DE REGISTRO MTE CE000321/2018.";"9003,30";"23/07/2018";"Encerrado"
"32017";"26000";"MINISTERIO DA EDUCACAO";"26442";"UNIV.DA INTEF.INTERN.DA LUSOF.AFRO-BRASILEIRA";"158634";"UNILAB - CAMPUS DOS MAL S";"00000000000000002";"AÁ„o complementar ao 1 apostilamento de 23/04/2018 uma vez que este n„o abr                        angia todo o perÌodo o qual a empresa fazia direito";"25669,00";"12/07/2018";"Encerrado"
