"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"25205";"Fundação Instituto Brasileiro de Geografia e ";"114606";"UNIDADE ESTADUAL DO IBGE NO PARA";"12015";"1146060500002201500002";"RECOLHIMENTO DE TAXA / IMPOSTO / MULTA";"TAXA DE SERVIÇO DE ADMINISTRAÇÃO PARA DE MANUTENÇÃO PREVENTIVA E CORRETIVA DOS  44 (QUARENTA E QUATRO) VEÍCULOS/VIATURAS OFICIAIS, INCLUINDO A IMPLANTAÇÃO E OPERAÇÃO DE SISTEMA INFORMATIZADO, VIA INTERNET, PARA GESTÃO DA MANUTENÇÃO DA FROTA DA UNIDADE ESTADUAL DO IBGE NO ESTADO DO PARÁ, EM BELÉM E AGÊNCIAS DO IN TERIOR DO ESTADO.";"15788";"3,74"
"25205";"Fundação Instituto Brasileiro de Geografia e ";"114606";"UNIDADE ESTADUAL DO IBGE NO PARA";"12015";"1146060500002201500001";"MANUTENCAO DE VEICULOS LEVES / PESADOS";"SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORETIVA COM GERENCIAMENTO DE FROTA, QUE V IABILIZE A DESCENTRALIZAÇÃO PARA OS 44 (QUARENTA E QUATRO) VEÍCULOS/VIATURAS O FICIAIS, INCLUINDO A IMPLANTAÇÃO E OPERAÇÃO DE SISTEMA INFORMATIZADO, VIA INTE RNET, PARA GESTÃO DA MANUTENÇÃO DA FROTA DA UNIDADE ESTADUAL DO IBGE NO ESTADO  DO PARÁ, EM BELÉM E AGÊNCIAS DO INTERIOR DO ESTADO, COM FORNECIMENTO DE PEÇAS  E ACESSÓRIOS ORIGINAIS DE REPOSIÇÃO. OS MUNICÍPIOS DO INTERIOR DO ESTADO DO P ARÁ ONDE O IBGE POSSUI AGÊNCIAS E VEÍCULOS LOTADOS SÃO: ABAETETUBA, ALTAMIRA, BRAGANÇA, CAMETÁ, CAPANEMA, CASTANHAL, CONCEIÇÃO DO ARAGUAIA, MARABÁ, ÓBIDOS, PARAGOMINAS, SANTARÉM, TUCURUÍ E XINGUARA.";"38370";"4,21"
"25205";"Fundação Instituto Brasileiro de Geografia e ";"114606";"UNIDADE ESTADUAL DO IBGE NO PARA";"12015";"0";"Inválido";"Inválido";"34063";"3,34"
"52121";"Comando do Exército";"160181";"7 GRUPO DE ARTILHARIA DE CAMPANHA";"12015";"1601810600001201500001";"ENERGIA ELETRICA - FORNECIMENTO MERCADO REGULADO";"ATENDE DESPESA COM PAGAMENTO DE FORNECIMENTO DE ENERGIA ELÉTRICA PARA O 7º GAC  E OM VINCULADA, REALIZADO POR CONCESSIONÁRIA DO ESTADO DE PERNAMBUCO (CELPE).";"1";"1000,00"
"26201";"Colégio Pedro II";"155629";"COLEGIO PEDRO II - CAMPUS HUMAITA II";"12016";"1556360500001201600002";"LOCACAO DE VEICULOS - LEVES / PESADOS / COM MOTORISTA";"VEÍCULO TIPO ÔNIBUS EXECUTIVO COM CAPACIDADE MÍNIMA DE 46 (QUARENTA E SEIS) LU GARES, COM NO MÁXIMO 10 (DEZ) ANOS DE USO, COMBUSTÍVEL DIESEL, GPS, 01 (UM) BA NHEIRO, AR-CONDICIONADO HIGIENIZADO E EM PERFEITO FUNCIONAMENTO, SISTEMA DE SO M, TV E DVD, BANCOS RECLINÁVEIS COM CINTOS DE SEGURANÇA PARA TODOS OS PASSAGEI ROS, SEGURO TOTAL DO VEÍCULO, MOTORISTA DEVIDAMENTE UNIFORMIZADO E IDENTIFICAD O COM CRACHÁ E VEÍCULO A DISPOSIÇÃO DOS PASSAGEIROS DURANTE TODA A VIAGEM. TRA JETOS ACIMA DE 100 (CEM) KM. CPII-CENII X OUTROS MUNICÍPIOS X CPII-CENII";"5200";"34216,00"
"26201";"Colégio Pedro II";"155629";"COLEGIO PEDRO II - CAMPUS HUMAITA II";"12016";"1556360500001201600007";"LOCACAO DE VEICULOS - LEVES / PESADOS / COM MOTORISTA";"VEÍCULO TIPO VAN MINIBUS, COM CAPACIDADE MÍNIMA DE 15 (QUINZE) LUGARES, COMBUS TÍVEL DIESEL, GPS, AR CONDICIONADO HIGIENIZADO E EM PERFEITO FUNCIONAMENTO, CO M NO MÁXIMO 5 (CINCO) ANOS DE USO, BANCOS RECLINÁVEIS COM CINTOS DE SEGURANÇA PARA TODOS OS PASSAGEIROS, SEGURO TOTAL DO VEÍCULO. TRAJETOS ACIMA DE 100 (CEM ) KM. CPII-CENII X REGIÃO METROPOLITANA DO RIO DE JANEIRO X CPII-CENII.";"500";"2685,00"
"26201";"Colégio Pedro II";"155629";"COLEGIO PEDRO II - CAMPUS HUMAITA II";"12016";"1556360500001201600005";"LOCACAO DE VEICULOS - LEVES / PESADOS / COM MOTORISTA";"VEÍCULO TIPO MICRO-ÔNIBUS EXECUTIVO COM CAPACIDADE MÍNIMA DE 27 (VINTE E SETE)  LUGARES, COM NO MÁXIMO 7 (SETE) ANOS DE USO, COMBUSTÍVEL DIESEL, GPS, AR-COND ICIONADO HIGIENIZADO E EM PERFEITO FUNCIONAMENTO, FRIGOBAR, SISTEMA DE SOM, TV  E DVD, BANCOS RECLINÁVEIS COM CINTOS DE SEGURANÇA PARA TODOS OS PASSAGEIROS, SEGURO TOTAL DO VEÍCULO, MOTORISTA DEVIDAMENTE UNIFORMIZADO E IDENTIFICADO COM  CRACHÁ E VEÍCULO A DISPOSIÇÃO DOS PASSAGEIROS DURANTE TODA A VIAGEM. TRAJETOS  ACIMA DE 100 (CEM) KM. CPII-CENII X REGIÃO METROPOLITANA DO RIO DE JANEIRO X CPII-CENII.";"500";"3185,00"
"26201";"Colégio Pedro II";"155629";"COLEGIO PEDRO II - CAMPUS HUMAITA II";"12016";"1556360500001201600006";"LOCACAO DE VEICULOS - LEVES / PESADOS / COM MOTORISTA";"VEÍCULO TIPO MICRO-ÔNIBUS EXECUTIVO COM CAPACIDADE MÍNIMA DE 27 (VINTE E SETE)  LUGARES, COM NO MÁXIMO 7 (SETE) ANOS DE USO, COMBUSTÍVEL DIESEL, GPS, AR-COND ICIONADO HIGIENIZADO E EM PERFEITO FUNCIONAMENTO, FRIGOBAR, SISTEMA DE SOM, TV  E DVD, BANCOS RECLINÁVEIS COM CINTOS DE SEGURANÇA PARA TODOS OS PASSAGEIROS, SEGURO TOTAL DO VEÍCULO, MOTORISTA DEVIDAMENTE UNIFORMIZADO E IDENTIFICADO COM  CRACHÁ E VEÍCULO A DISPOSIÇÃO DOS PASSAGEIROS DURANTE TODA A VIAGEM. TRAJETOS  ATÉ 100 (CEM) KM. CPII-CENII X OUTROS BAIRROS NO MUNICÍPIO DO RIO DE JANEIRO X CPII-CENII.";"4";"4192,00"
"26201";"Colégio Pedro II";"155629";"COLEGIO PEDRO II - CAMPUS HUMAITA II";"12016";"1556360500001201600003";"LOCACAO DE VEICULOS - LEVES / PESADOS / COM MOTORISTA";"VEÍCULO TIPO ÔNIBUS EXECUTIVO COM CAPACIDADE MÍNIMA DE 46 (QUARENTA E SEIS) LU GARES, COM NO MÁXIMO 10 (DEZ) ANOS DE USO, COMBUSTÍVEL DIESEL, GPS, 01 (UM) BA NHEIRO, AR-CONDICIONADO HIGIENIZADO E EM PERFEITO FUNCIONAMENTO, SISTEMA DE SO M, TV E DVD, BANCOS RECLINÁVEIS COM CINTOS DE SEGURANÇA PARA TODOS OS PASSAGEI ROS, SEGURO TOTAL DO VEÍCULO, MOTORISTA DEVIDAMENTE UNIFORMIZADO E IDENTIFICAD O COM CRACHÁ E VEÍCULO A DISPOSIÇÃO DOS PASSAGEIROS DURANTE TODA A VIAGEM. TRA JETOS ACIMA DE 100 (CEM) KM. CPII-CENII X REGIÃO METROPOLITANA DO RIO DE JANEI RO X CPII-CENII";"300";"2034,00"
"26201";"Colégio Pedro II";"155629";"COLEGIO PEDRO II - CAMPUS HUMAITA II";"12016";"1556360500001201600004";"LOCACAO DE VEICULOS - LEVES / PESADOS / COM MOTORISTA";"VEÍCULO TIPO ÔNIBUS EXECUTIVO COM CAPACIDADE MÍNIMA DE 46 (QUARENTA E SEIS) LU GARES, COM NO MÁXIMO 10 (DEZ) ANOS DE USO, COMBUSTÍVEL DIESEL, GPS, 01 (UM) BA NHEIRO, AR-CONDICIONADO HIGIENIZADO E EM PERFEITO FUNCIONAMENTO, SISTEMA DE SO M, TV E DVD, BANCOS RECLINÁVEIS COM CINTOS DE SEGURANÇA PARA TODOS OS PASSAGEI ROS, SEGURO TOTAL DO VEÍCULO, MOTORISTA DEVIDAMENTE UNIFORMIZADO E IDENTIFICAD O COM CRACHÁ E VEÍCULO A DISPOSIÇÃO DOS PASSAGEIROS DURANTE TODA A VIAGEM. TRA JETOS ATÉ 100 (CEM) KM. CPII-CENII X OUTROS BAIRROS NO MUNICÍPIO DO RIO DE JAN EIRO X CPII-CENII.";"5";"5085,00"
