"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"1372016";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125212";"AEROPORTO DE MANAUS/SBEG";"12016";"19/12/2017";"Objeto: RepactuaÁ„o de sal·rios e benefÌcios conforme cct 2017/2017 e 2016/2018 a partir de 01/01/2017; revis„o de preÁos contratuais a partir de 01/07/2017. revis„o da tarifa de vt a partir de 25/02/2017; revis„o de oneraÁ„o e desoneraÁ„o da folha de pagamento."
"1372016";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125212";"AEROPORTO DE MANAUS/SBEG";"22016";"04/04/2018";"Objeto: RetificaÁ„o do termo aditivo n  145-mc/2017/0025, em funÁ„o de erro material, conforme subitem 1.1.1 a 1.1.3 do ta e tornar sem efeito a cl·usula segunda do mencionado termo aditivo, conf subitem 1.2 do ta."
"1392016";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12017";"12/09/2017";"OBJETO: ProrrogaÁ„o pelo perÌodo de 12 meses"
"402016";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125171";"AEROPORTO DE JUAZEIRO DO NORTE/SBJU";"12016";"12/12/2016";"Objeto: AcrÈscimo e supress„o contratuais, passando o valor global para r$ 473.498,57."
"672016";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125051";"AEROPORTO DE BH - PAMPULHA / SBBH";"12016";"";"Objeto: Supress„o e acrÈscimo de valores"
"859462016";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925142";"REGIONAL DE GERA«√O E TRANSMISS√O DO AMAP¡";"22017";"16/08/2017";"OBJETO: Acrescimo de valor em funÁ„o da substituiÁ„o tributaria."
"861122016";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925145";"REGIONAL DE TRANSMISS√O DO PAR¡";"12016";"06/02/2017";"OBJETO: ProrrogaÁ„o do prazo de entrega dos materiais de 07/11/2016 para 30/12/2016."
"861482016";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925143";"REGIONAL DE TRANSMISS√O DO MARANH√O";"32019";"14/04/2019";"OBJETO: AlteraÁ„o das seguintes Cl·usulas Cont ratuais: Cl·usua Sexta - Do Valor o Contrato e Cl·usula Quinta - Do Reajuste e da RepactuaÁ„o de PreÁos"
"892015";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"926524";"AMAZONAS GERA«√O E TRANSMISS√O DE ENERGIA S.A";"12015";"25/08/2015";"OBJETO: ServiÁos de coleta"
"892015";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"926524";"AMAZONAS GERA«√O E TRANSMISS√O DE ENERGIA S.A";"12016";"04/11/2016";"OBJETO: ServiÁos tecnicos de cartografia"
