"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"392019";"12000";"JustiÁa Federal";"12000";"JustiÁa Federal - Unidades com vÌnculo direto";"090030";"TRIBUNAL REGIONAL FEDERAL DA 4A.REGIAO";"12020";"27/10/2020";"OBJETO: ProrrogaÁ„o da vigÍncia do Contrato,   cujo objeto È a prestaÁ„o de serviÁos de suporte_tÈcnico em ambiente de armazenamento de conte˙do fixo utilizando software Caringo SWARM     da JustiÁa Federal da 4™ Regi„o, por mais 12    meses, a partir de 26/10/2020."
"552019";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"000012020";"23/09/2020";"Objetivo: PRORROGA«AO DO PRAZO DE VIGENCIA."
"552019";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"000022021";"29/04/2021";"Objetivo: ACR…SCIMO DE SERVI«OS"
"552019";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"000032021";"05/10/2021";"Objetivo: PRORROGA«√O DO PRAZO DE VIG NCIA E SUPRESS√O DE SERVI«OS"
"552019";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"12020";"23/09/2020";"Objeto: ProrrogaÁao do prazo de vigencia."
"562019";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"000012020";"06/03/2020";"Objetivo: SUPRESS√O DE SERVI«OS."
"562019";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"000022020";"23/10/2020";"Objetivo: PRORROGACAO E REEQUILIBRIO ECONOMICO-FINANCEIRO."
"562019";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"000032021";"26/10/2021";"Objetivo: PRORROGA«√O DO PRAZO DE VIG NCIA E REEQUILÕBRIO ECON‘MICO-FINANCEIRO DOS PRE«OS CONTRATADOS."
"562019";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"000042022";"22/09/2022";"Objetivo: PRORROGA«√O DA VIG NCIA CONTRATUAL AT… 22 DE JANEIRO DE 2023, OU AT… A CONCLUS√O DO PROCESSO PARA A NOVA CONTRATA«√O, O QUE PRIMEIRO OCORRER."
"562019";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"12020";"06/03/2020";"Objeto: Supress„o de serviÁos."
"562019";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"22020";"23/10/2020";"Objeto: Prorrogacao e reequilibrio economico-financeiro."
"312019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000012020";"11/11/2020";"Objetivo: PRORROGAR A VIGENCIA DO CONTRATO POR MAIS 12 MESES PARA AS UNIDADES DA AGU EM SP E MS,ALTERAR A CL¡USULA SEXTA QUE TRATA DO REAJUSTEE RESSALVAR O DIREITO DE REAJUSTE DO PERIODO DE 2019 A 2020."
"312019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000022021";"18/02/2021";"Objetivo: O PRESENTE TERMO TEM POR OBJETO CORRIGIR AS QUANTIDADES DESCRITAS NOS ITENS DE 2 A 12 E 14 A 19, DA CL¡USULA PRIMEIRA DO CONTRATO N∫31/2019, SEM ALTERA«√O DO VALOR, REFERENTE AO SERVI«O DE TELEFONIA M”VEL (SMP) PARA A AGU EM S√O PAULO E MATO GROSSO DO SUL."
"312019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000032021";"05/11/2021";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO PRORROGAR A VIG NCIA DO CONTRATO N∫ 31/2019 DE PRESTA«√O DE SERVI«OS DE TELEFONIA M”VEL (SMP), QUE ATENDE AS UNIDADES AGU EM S√O PAULO E MATO GROSSO DO SUL."
"312019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000042022";"13/10/2022";"Objetivo: PRORROGAR O PRAZO DE VIG NCIA DO CONTRATO N∫31/2019, REFERENTE AOS SERVI«OS DE TELEFONIA M”VEL (SMP) PARA AS UNIDADES DA AGU/SP E AGU/MS, POR MAIS 12 (DOZE) MESES, RESSALVADO O DIREITO AO REAJUSTE REFERENTE AO INTERREGNO 2021-2022, CONTEMPLANDO-SE, NESTA OCASI√O, O PERÕODO DE 16/10/2022 A 15/10/2023. NOS TERMOS DO ART. 57, DA LEI N.∫ 8.666, DE 1993."
"312019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"12020";"11/11/2020";"Objeto: Prorrogar a vigencia do contrato por mais 12 meses para as Unidades da AGU em SP e MS,alterar a cl·usula sexta que trata do reajuste e ressalvar o direito de reajuste do periodo de 2019 a 2020."
"332019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000012020";"22/10/2020";"Objetivo: PRORROGAR A VIGENCIA DO CONTRATO POR MAIS 12 MESES, RESSALVADO O DIREITO A REPACTUA«√O DE 2020 E ADEQUAR AS ALTERA«’ES IMPOSTAS PELALEI 14025, LEI 14.020 E PROCEDER A INCLUS√O DENOVAS OBRIGA«’ES DE ACORDO COM  O DECRETO 9507/2018"
"332019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000022021";"29/09/2021";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO PRORROGAR A VIG NCIA DO CONTRATO N∫33/2019, REFERENTE AO SERVI«O DE LOCA«√O DE VEÕCULO CARGA LEVE PARA A AGU EM ARARAQUARA, POR MAIS 12 (DOZE) MESES, RESSALVADO O DIREITO A REPACTUA«√O DE 2021."
"332019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000032022";"01/09/2022";"Objetivo: PRORROGAR O PRAZO DA VIG NCIA DO CONTRATO N∫ 33/2019, REFERENTE AO SERVI«O DELOCA«√O DE VEÕCULO CARGA LEVE COM MOTORISTA PARA A AGU EM ARARAQUARA, POR 12 (DOZE)MESES, CONTEMPLANDO-SE, NESTA OCASI√O, O PERÕODO DE 22/10/2022 A 21/10/2023, NOSTERMOS DO ART. 57, II, DA LEI N.∫ 8.666, DE 1993."
"332019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"12020";"22/10/2020";"Objeto: Prorrogar a vigencia do contrato por mais 12 meses, ressalvado o direito a repactuaÁ„o de 2020 e adequar as alteraÁıes impostas pela Lei 14025, Lei 14.020 e proceder a inclus„o de novas obrigaÁıes de acordo com  o Decreto 9507/2018"
"72019";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110322";"GABINETE DE SEGURANCA INSTITUCIONAL/PR";"000012020";"15/01/2021";"Objetivo: PRORROGA«√O DO PRAZO DE VIG NCIA."
"422019";"52000";"MinistÈrio da Defesa";"52000";"MinistÈrio da Defesa - Unidades com vÌnculo d";"110404";"DEPARTAMENTO DE ADMINISTRACAO INTERNA-MD";"000422019";"20/11/2019";"Objetivo: ACRESCER 40 (QUARENTA) UNIDADES DE SERVI«O T…CNICO (UST), EQUIVALENTE A UM PERCENTUALDE 8,69% (OITO VÕRGULA SESSENTA E NOVE POR CENTO) DO VALOR ORIGINAL DO CONTRATO."
