"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"322019";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12020";"13/11/2020";"OBJETO: ProrrogaÁ„o pelo perÌodo de 90 dias do Contrato n∫ 32/2019 a contar de 05/11/2020."
"172019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110097";"SUPERINTENDENCIA ADMINISTRACAO NO RIO G. SUL";"000012020";"06/10/2020";"Objetivo: PRORROGAR O PRAZO DE VIG NCIA DO CONTRATO ORIGINAL POR MAIS 12 MESES"
"172019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110097";"SUPERINTENDENCIA ADMINISTRACAO NO RIO G. SUL";"000022021";"02/06/2021";"Objetivo: PRORROGAR EXCEPCIONALMENTE O PRAZO DE VIG NCIA DO CONTRATO ORIGINAL POR MAIS 3 (TR S) MESES"
"172019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110097";"SUPERINTENDENCIA ADMINISTRACAO NO RIO G. SUL";"12020";"06/10/2020";"Objeto: Prorrogar o prazo de vigÍncia do contrato original por mais 12 meses"
"342019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000012020";"22/10/2020";"Objetivo: PRORROGAR A VIGENCIA DO CONTRATO POR MAIS 12 MESES, RESSALVADO O DIREITO DE REAJUSTE REFERENTE AO INTERREGNO DE 2019/2020."
"342019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000022021";"08/03/2022";"Objetivo: PRORROGAR A VIG NCIA DO CONTRATO N∫34/2019, DOS SERVI«OS DE TELEFONIA FIXA COMUTADA (STFC) PARA AS UNIDADES DA AGU NA PSU MARÕLIA, PSU BAURU E PSF S√O JO√O DA BOA VISTA, POR MAIS 12 (DOZE) MESES OU AT… QUE ENCERRE A IMPLANTA«√O DOS NOVOS SERVI«OS DE TELEFONIA FIXA, A QUAL SER¡ COMUNICADA FORMALMENTE POR E-MAIL, CONTRATADOS COM A EMPRESA CLARO S.A. POR MEIO DO CONTRATO N∫ 12/2021."
"342019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"12020";"22/10/2020";"Objeto: Prorrogar a vigencia do contrato por mais 12 meses, ressalvado o direito de reajuste referente ao interregno de 2019/2020."
"72019";"20000";"PresidÍncia da Rep˙blica";"60000";"Gabinete da Vice-PresidÍncia da Rep˙blica";"110101";"GABINETE DA VICE-PRESIDENCIA DA REPUBLICA";"000012020";"20/11/2020";"Objetivo: PRORROGAR O PRAZO DE VIG NCIA CONTRATUAL PELO PERÕODO DE 12 (DOZE) MESES, CONTADOS DE18/11/2020 A 18/11/2020"
"72019";"20000";"PresidÍncia da Rep˙blica";"60000";"Gabinete da Vice-PresidÍncia da Rep˙blica";"110101";"GABINETE DA VICE-PRESIDENCIA DA REPUBLICA";"000022021";"19/11/2021";"Objetivo: PRORROGAR O PRAZO DE VIG NCIA CONTRATUAL PELO PERÕODO DE 12 (DOZE) MESES, CONTADOS DE 19/11/2021 ¿ 18/11/2022."
"72019";"20000";"PresidÍncia da Rep˙blica";"60000";"Gabinete da Vice-PresidÍncia da Rep˙blica";"110101";"GABINETE DA VICE-PRESIDENCIA DA REPUBLICA";"000032022";"17/11/2022";"Objetivo: PRORROGAR O PRAZO DA VIG NCIA; ALTERAR A CL¡USULA QUINTA - PAGAMENTO, DE ACORDO COM INSTRU«√O NORMATIVA SEGES/ME N∫ 53, DE 8 DE JULHO DE 2020;   ALTERAR A CL¡USULA D…CIMA QUARTA - VEDA«’ES"
