"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Apostilamento";"DescriÁ„o Apostilamento";"Valor Apostilamento";"Data de inclus„o";"SituaÁ„o Apostilamento"
"72016";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"20301";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"113205";"SAE-CNEN/CENTRO DESENV.TECNOLOGIA NUCLEAR/MG";"000000000002/2017";"REPACTUA«√O PARA INCLUS√O DOS EFEITOS DECORRENTES DA CCT-2017 E DA MAJORA«√                                         O DO VALE TRANSPORTE PARA R$ 4,05.";"63187,60";"10/02/2017";"Encerrado"
"72016";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"20301";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"113205";"SAE-CNEN/CENTRO DESENV.TECNOLOGIA NUCLEAR/MG";"000000000009/2018";"REPACTUA«√O EM FUN«√O DOS EFEITOS DECORRENTES DA CCT-2018 - MOTORISTAS.";"7099,30";"24/07/2018";"Encerrado"
"72016";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"20301";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"113205";"SAE-CNEN/CENTRO DESENV.TECNOLOGIA NUCLEAR/MG";"000000000006/2017";"REPACTUA«√O EM FUN«√O DOS EFEITOS DA CCT-2017 - MOTORISTAS.";"13458,10";"13/04/2017";"Encerrado"
"72016";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"20301";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"113205";"SAE-CNEN/CENTRO DESENV.TECNOLOGIA NUCLEAR/MG";"000000000008/2018";"REPACTUAÁ„O EM FUNÁ„O DOS EFEITOS DA CCT-2018";"40999,00";"19/07/2018";"Encerrado"
"12017";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193102";"IBAMA - SUPERINTENDENCIA ESTADUAL/AP";"000000000003/2017";"APOSTILAMENTO POR MOTIVO DE REPACTUAÁ„O, RESULTANDO NA DIFERENÁA DESTE VALO                               R PARA O PERÌODO DE 16/01/2017 A 15/06/2017.";"4616,10";"22/11/2017";"Encerrado"
"12017";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193102";"IBAMA - SUPERINTENDENCIA ESTADUAL/AP";"000000000004/2017";"APOSTILAMENTO DEVIDO ‡ REPACTUAÁ„O DOS VALORES DO CONTRATO N∫ 01/2017, REFE                               TENTE AO PERÌODO DE 16/06/2017 A 15/01/2018.";"5585,70";"22/11/2017";"Encerrado"
"102016";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193118";"IBAMA - SUPERINTENDENCIA ESTADUAL/PR";"000000000001/2018";"REPACTUAÁ„O DO CONTRATO N/ 10/2016 - POSTO DE COPEIRA, EM FUNÁ„O DAS DIFERENÁAS DECORRENTES DA CONVENÁ„O COLETIVA DE TRABALHO 2017/2019 DO SINDICATO DOS EMPREGADOS EM EMPRESAS DE ASSEIO E CONSERVAÁ„O - SIMEMACO, COM DATA FIXA                                 EM 01/02/2017, REGISTRO MTE PR000093/2017.";"3851,50";"07/05/2018";"Encerrado"
"102016";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193118";"IBAMA - SUPERINTENDENCIA ESTADUAL/PR";"000000000002/2018";"RepactuaÁ„o do Contrato n  10/2016 - Itens 2 a 17 (Limpeza), em funÁ„o dasdiferenÁas decorrentes da ConvenÁ„o Coletiva de Trabalho 2017/2019 do Sindicato dos Empregados em Empresas de Asseio e ConservaÁ„o - SIEMACO, com data                       base fixada em 01/02/2017, registro MTE 000093/2017.";"40436,20";"07/05/2018";"Encerrado"
"62016";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130017";"LABORATORIO NACIONAL AGROPECUARIO NO PARA";"000000000002/2018";"REFERE-SE A REPACTUAÁ„O DO CONTRATO 06/2016, COM OS PAR‚METROS DA IN/MPOG N∫ 2  ASSIM COMO COM OS ATOS DECISÛRIOS COM A CONVENS„O COLETIVA DE TRABALHO                      E O SINDICATO - SEAC/SINTRUBEL PARA O EXERCÌCIO 2018.";"14105,40";"15/06/2018";"Encerrado"
"62016";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130017";"LABORATORIO NACIONAL AGROPECUARIO NO PARA";"000000000001/2017";"REPACTUAÁ„O EM CONFORMIDADE COM OS PAR‚METROS DA IN 002/2008, ASSIM COMO, OS ATOS DECISÛRIOS DA CONVENÁ„O COLETIVA DE TRABALHO SEAC X SINTROBEL 2017/2                                                                       018.";"47571,70";"02/05/2017";"Encerrado"
