"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"122017";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12019";"16/11/2017";"OBJETO: AlteraÁ„o quantitativa, visando atender o iteresse da TELEBRAS, mediante o acrÈscimo ao valor do contrato original,no percentual de 4,13%, em raz„o do aumento da demanda."
"122017";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"22017";"29/12/2017";"OBJETO: ProrrogaÁ„o contratual do contrato nÅ 012/2017/2200 pelo perÌodo de 12 meses, a contar da data de 03 de fevereiro de 2018."
"122017";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"32018";"13/11/2018";"OBJETO: ProrrogaÁ„o pelo perÌodo de 12 meses do contrato nÅ 012/2017 a contar de 03/02/2019, ficando prorrogado a vigÍncia do contrato atÈ 02/02/2020."
"122017";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"42020";"04/03/2020";"OBJETO: ProrrogaÁ„o do contrato n∫12/2017/2200--TB,pelo perÌodo de 12 meses, a contar da data de:03/02/2020."
"12222016";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"926524";"AMAZONAS GERA«√O E TRANSMISS√O DE ENERGIA S.A";"12017";"10/01/2018";"OBJETO: ContrataÁao de pessoa juridica especializada em serviÁos pertinentesao agenciamento aereo comercial de cargas, materiais e encomendas urgentes da AMGT"
"12802016";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"926524";"AMAZONAS GERA«√O E TRANSMISS√O DE ENERGIA S.A";"12016";"10/01/2018";"OBJETO: ManutenÁao preventiva e corretiva"
"12802016";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"926524";"AMAZONAS GERA«√O E TRANSMISS√O DE ENERGIA S.A";"22019";"15/02/2019";"OBJETO: ServiÁos de manutenÁao preventiva e corretiva"
"13042017";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925145";"REGIONAL DE TRANSMISS√O DO PAR¡";"12018";"23/02/2018";"OBJETO: ProrrogaÁ„o do prazo de execuÁ„o por mais um periodo de 12 meses a contar de 10/01/2018."
"13052017";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925143";"REGIONAL DE TRANSMISS√O DO MARANH√O";"12017";"16/05/2017";"OBJETO: AlteraÁ„o 'Do Prazo de ExecuÁ„o e VigÍncia', inserido nas Cl·usulas 11™ e 12™ do Instrumento Contratual em epÌgrafe"
"1862016";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12017";"17/08/2017";"OBJETO: AlteraÁ„o quantitativa, visando atender o interesse da telebras, mediante o acrÈscimo ao valor do contrato original, no percentual de 2,17%, em raz„o da alteraÁ„o do encaminhamento de fibra Ûptica spas10pp001"
"1872016";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125056";"AEROPORTO DE MONTES CLAROS/SBMK";"12016";"15/01/2018";"Objeto: Supress„o contratual, a partir de 01/01/2018, com reduÁ„o de 01 posto de trabalho de copeira."
"1872016";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12017";"29/01/2018";"OBJETO: ProrrogaÁ„o do prazo de vigÍncia do contrato Original pelo perÌodo de 12 meses."
"1872016";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12018";"29/01/2018";"OBJETO: ProrrogaÁ„o do prazo de vigÍncia do Contrato Original pelo perÌodo de 12 meses."
"1872016";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12018";"29/01/2018";"OBJETO: ProrrogaÁ„o do prazo de vigÍncia do contrato original pelo perÌodo de doze meses"
"1872016";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"22018";"23/01/2019";"OBJETO: ProrrogaÁ„o do Contrato nÅ 187/2016/2200-TB, pelo perÌodo de 12 meses, a contar da data de 29 de dezembro de 2018."
"1872016";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"32019";"29/01/2020";"OBJETO: ProrrogaÁ„o do Contrato n∫ 187/2016, pelo perÌodo de 12 meses, a contar da data de 29/12/2019."
"1892016";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12018";"03/01/2018";"OBJETO: ProrrogaÁ„o do contrato nÅ 189/2016/4771 pelo perÌodo de 12 meses, a contar da data de 20/12/2017."
"22017";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125012";"AEROPORTO DO RJ - SANTOS DUMONT/SBRJ";"12017";"02/06/2017";"Objeto: AlteraÁ„o de demanda contratada a partir de abril/2017."
"32017";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"926174";"EMPR. BRAS. DE HEMODERIVADOS E BIOECNOLOGIA";"12018";"15/01/2018";"OBJETO: Prorrogar a vigÍncia contratual por 12 meses."
