"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Apostilamento";"DescriÁ„o Apostilamento";"Valor Apostilamento";"Data de inclus„o";"SituaÁ„o Apostilamento"
"82016";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"201062";"SUPERINTENDENCIA DE ADMINISTRA«AO DO MP_RO";"000000000001/2017";"REPACTUAÁ„O DOS PREÁOS EM FACE DA CONVENÁ„O COLETIVA DE TRABALHO -2017/2017";"2335,20";"21/06/2017";"Encerrado"
"62016";"20000";"PRESIDENCIA DA REPUBLICA";"20214";"AGENCIA NACIONAL DE AVIA«√O CIVIL - ANAC";"113217";"UNIDADE REGIONAL DE S√O PAULO - ANAC";"0001/2017/GTAF-SP";"REPACTUAÁ„O DE PREÁOS, A PARTIR DE 1∫ DE JANEIRO DE 2017, PERFAZENDO O MONTANTE ESTIMADO DE R$ 15.333,76 (QUINZE MIL TREZENTOS E TRINTA E TRÍS REAIS E SETENTA E SEIS CENTAVOS), REFERENTE AO PERÌODO DE 01/01/2017 A 31/03/2018,             CONFORME PARECER N∫ 20(SEI)/2017/GTAF-SP/SAF (SEI N∫ 0805933).";"15333,70";"04/07/2017";"Encerrado"
"62016";"20000";"PRESIDENCIA DA REPUBLICA";"20214";"AGENCIA NACIONAL DE AVIA«√O CIVIL - ANAC";"113217";"UNIDADE REGIONAL DE S√O PAULO - ANAC";"0002/2018/GTAF-SP";"REGISTRO DA VARIAÁ„O DO VALOR DO CONTRATO N∫ 006/ANAC/2016-RRSP, EM R$ 7.439,15, EM DECORRÍNCIA DA CONCESS„O DA SUA 2™ REPACTUAÁ„O, MOTIVADA PELO REGISTRO DO TERMO ADITIVO ‡ CCT, QUE REAJUSTA O PISO SALARIAL E OUTROS BENEFÌCICIOS DA CATEGORIA DE SERVENTE, PELOS REAJUSTES DA TARIFA DE TRANSPORTE COLE           TIVO E DOS INSUMOS, CONFORME PARECER N∫ 8(SEI)/2018/GTAF-SP/SAF.";"7439,10";"29/03/2018";"Encerrado"
"432016";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"20301";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"113201";"SAE-CNEN-COMIS.NACIONAL DE ENERGIA NUCLEAR/RJ";"000000000002/2018";"reduÁ„o de 10% na rubrica aviso previo trabalhado.";"3547,70";"11/01/2018";"Encerrado"
"432016";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"20301";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"113201";"SAE-CNEN-COMIS.NACIONAL DE ENERGIA NUCLEAR/RJ";"000000000003/2018";"repactuaÁ„o contratual por dissidio da categoria.";"625,70";"26/02/2018";"Encerrado"
"432016";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"20301";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"113201";"SAE-CNEN-COMIS.NACIONAL DE ENERGIA NUCLEAR/RJ";"000000000001/2017";"repactuaÁ„o dos valores contratos em funÁ„o do dissidio da categoria.";"2758,60";"11/05/2017";"Encerrado"
"112016";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193117";"IBAMA - SUPERINTENDENCIA ESTADUAL/PI";"00000000000012016";"CONCESS„O DE REPACTUAÁ„O, CONFORME VALORES DA CCT 2017.";"9570,50";"18/12/2017";"Encerrado"
"132016";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130017";"LABORATORIO NACIONAL AGROPECUARIO NO PARA";"000000000001/2017";"APOSTILAMENTO QUE SE PROCEDE DE ACORDO COM CONVEN«√O COLETIVA DE TRABALHO N2017/2018- SINDIVIPA/PA, NO PERCENTUAL DEFINIDO PELA MESMA EM 7,24 %, TENDOA EMPRESA SOLICITANTE PLEITEADO O PERCENTUAL 6,47 % SOBRE O TOTAL DO CONTRA                                                                        TO.";"45037,40";"10/04/2017";"Encerrado"
"32016";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130024";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"000000000005/2017";"Reajuste de preÁos decorrente da ConvenÁ„o Coletiva de Trabalho n∫ PB000196                                /2017, referente ‡ categoria dos vigilantes";"13534,50";"17/08/2017";"Encerrado"
"82016";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130027";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"000000000001/2017";"PARA PAGAMENTO DE REAJUSTE PREVISTO EM CONTRATO, DETERMINIADO PELA CONVEN«√                                                                O COLETIVA.";"7294,60";"26/06/2017";"Encerrado"
