"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"26431";"Instituto Federal do Piauí";"158354";"INST. FED. PIAUI/CAMPUS TERESINA ZONA SUL";"12012";"1583540600108201200001";"PRESTACAO DE SERVICO DE LIMPEZA E CONSERVACAO - OUTRAS      NECESSIDADES";"SERVIÇO DE LIMPEZA, CONSERVAÇÃO E JARDINAGEM.";"6";"167519,80"
"22202";"Empresa Brasileira de Pesquisa Agropecuária";"135091";"EMBRAPA/GESTAO TERRITORIAL";"12012";"1350910500003201200001";"COLETA DE DADOS - SATELITE";"AQUISIÇÃO E ENTREGA DE IMAGENS DE SATELITE PANCROMÁTICAS, COM RESOLUÇÃO ESPACI AL INFERIOR A 0,5 METROS. DESCRITIVO TECNICO COFORME EDITAL.";"1";"21800,00"
"36212";"Agência Nacional de Vigilância Sanitária";"253018";"COORD.VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS-CE";"12012";"2530180600001201200001";"ENERGIA ELETRICA - FORNECIMENTO MERCADO REGULADO";"FORNECIMENTO DE ENERGIA ELÉTRICA PARA O IMÓVEL SITUADO A RUA RODRIGUES JÚNIOR 840 - CENTRO - FORTALEZA/CE.";"1";"42000,00"
"26403";"Instituto Federal do Amazonas";"158561";"IFAM - CAMPUS TABATINGA";"12012";"1581420300008201100004";"SERVICO ENGENHARIA";"CAMPUS TABATINGA: SERVIÇOS DE ENGENHARIA PARA EMPREENDIMENTO COM ÁREA TOTAL CO NSTRUÍDA DE 1.676,25 M , COMPOSTO POR: 01 (UMA) PISCINA SEMIOLIMPICA NAS DIMEN SÕES DE (25,00 X 13,00) M, EM CONCRETO ARMADO, REVESTIDA EM AZULEJOS, DOTADA D E SISTEMA DE BOMBEAMENTO E FILTRO, DECK EM CERÂMICA, ARQUIBANCADAS EM CONCRETO  ARMADO E CHUVEIROS. VESTIÁRIO EM ESTRUTURA DE CONCRETO ARMADO E ALVENARIA, CO M TELHADO EM TELHA TRAPEZOIDAL GALVANIZADA SOB ESTRUTURA METÁLICA, DOTADO DOS SEGUINTES AMBIENTES: HALL DE ENTRADA, VESTIÁRIOS FEMININO E MASCULINO, BANHEIR OS FEMININO, MASCULINO E PARA PORTADORES DE NECESSIDADES ESPECIAIS (PNES), E D EPÓSITO. CONFORME DETALHES, PROJETOS COMPLEMENTARES, PLANILHA ORÇAMENTÁRIA.";"1";"1410753,30"
"52121";"Comando do Exército";"160147";"47 BATALHAO DE INFANTARIA";"12012";"1601470500010201200004";"TELEFONIA FIXA COMUTADA / CONVENCIONAL";"LIGAÇÕES FIXO-FIXO INTER-REGIONAL.";"2000";"887,00"
"52121";"Comando do Exército";"160147";"47 BATALHAO DE INFANTARIA";"12012";"1601470500010201200005";"TELEFONIA FIXA COMUTADA / CONVENCIONAL";"LIGAÇÕES FIXO-MÓVEL VC-3.";"600";"648,00"
"52121";"Comando do Exército";"160147";"47 BATALHAO DE INFANTARIA";"12012";"1601470500010201200002";"TELEFONIA FIXA COMUTADA / CONVENCIONAL";"LIGAÇÕES FIXO-FIXO INTRA-REGIONAL.";"2000";"882,00"
"52121";"Comando do Exército";"160147";"47 BATALHAO DE INFANTARIA";"12012";"1601470500010201200003";"TELEFONIA FIXA COMUTADA / CONVENCIONAL";"LIGAÇÕES FIXO-MÓVEL VC-2.";"1500";"1647,00"
"26433";"Instituto Federal do Rio de Janeiro";"158482";"CAMPUS DUQUE DE CAXIAS";"12012";"1584820500001201200001";"ESTUDOS E PROJETOS DE INSTALACAO ELETRICA";"ELABORAÇÃO DE PROJETO COM ART PARA AMPLIAÇÃO DO FORNECIMENTO DE CARGA ELÉTRICA  NO CAMPUS DUQUE DE CAXIAS INCLUINDO:   1. LEVANTAMENTO DE TODAS AS FIAÇÕES EX ISTENTES;  2. LEVANTAMENTO DE TODAS AS CARGAS EM USO ATUALMENTE;  3. LEVANTAME NTO DA CARGA DISPONÍVEL PARA USO PELA SUBESTAÇÃO;  4. RELATÓRIO DAS CARGAS LIG ADAS AOS QUADROS E ADEQUAÇÃO CONFORME NORMA REGULAMENTADORA;  5. RELATÓRIO DOS  QUADROS LIGADOS A SUBESTAÇÃO E ADEQUAÇÃO CONFORME NORMA REGULAMENTADORA;  6. RELATÓRIO DA SUBESTAÇÃO E ADEQUAÇÃO CONFORME NORMA REGULAMENTADORA;  7. DIMENS IONAMENTO DE TODOS OS CABOS ALIMENTADORES;  8. DIMENSIONAMENTO DE TODOSOS CIR CUITOS PARA AS TOMADAS ELÉTRICAS;  9. DIMENSIONAMENTO DE TODOS OS CIRCUITOS PA RA ILUMINAÇÃO;  10. DIMENSIONAMENTO DE TODOS OS CIRCUITOS PARA AR CONDICIONADO ;  11. LEVANTAMENTO DE TODOS OS CIRCUITOS ALIMENTADORES DOS QUADROS E AMBIENTE S;  12. LEVANTAMENTO DO CIRCUITO DE MALHA DE ATERRAMENTO;  13. ELABORAÇÃO DE N OVA MALHA DE ATERRAMENTO;  14. ELABORAÇÃO DE NOVO SISTEMA DE PROTEÇÃO CONTRA D ESCARGAS ATMOSFÉRICAS, CONFORME NORMA REGULAMENTADORA;  CONTINUAÇÃO DOS ITENS NO TERMO DE REFERÊNCIA, ANEXO I DO EDITAL";"1";"26699,00"
"37202";"Instituto Nacional do Seguro Social";"510421";"GERENCIA EXECUTIVA ANAPOLIS";"12013";"5104210600001201300001";"LOCACAO DE IMOVEL";"";"1";"72000,00"
