"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Apostilamento";"DescriÁ„o Apostilamento";"Valor Apostilamento";"Data de inclus„o";"SituaÁ„o Apostilamento"
"1012012";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"201013";"COORDENA«√O DE EXECU«√O ORC. E FINANCEIRA";"000000000005/2017";"Reajuste de 6,2880%, com base no IPCA.";"28444,70";"22/02/2017";"Encerrado"
"1012012";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"201013";"COORDENA«√O DE EXECU«√O ORC. E FINANCEIRA";"000000000004/2016";"REAJUSTE DO VALOR CONTRATO: DE R$ 34.347,42 PARA R$ 38.013,49 (MÍS) E DE R$                                       412.169,04 PARA R$ 456.161,90 (ANO).";"43626,20";"01/03/2016";"Encerrado"
"652012";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"20301";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"113201";"SAE-CNEN-COMIS.NACIONAL DE ENERGIA NUCLEAR/RJ";"00000000000000004";"REPACTUA«√O DECORRENTE DO DISSIDIO DA CATEGORIA.";"20359,80";"15/07/2016";"Encerrado"
"652012";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"20301";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"113201";"SAE-CNEN-COMIS.NACIONAL DE ENERGIA NUCLEAR/RJ";"000000000005/2017";"repactuaÁ„o das despesas por dissidio da categoria.";"11480,10";"20/12/2017";"Encerrado"
"12013";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193099";"MMA-IBAMA - DEFIN/DF";"000000000069/2016";"REPACTUAÁ„O 2016.";"65230,70";"09/12/2016";"Encerrado"
"12013";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193099";"MMA-IBAMA - DEFIN/DF";"000000000064/2017";"RepactuaÁ„o do Contrato n∫ 1/2013";"48283,90";"12/12/2017";"Encerrado"
"392012";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193099";"MMA-IBAMA - DEFIN/DF";"000000000065/2016";"REPACTUAÁ„O DE VALORES";"16494,20";"25/11/2016";"Encerrado"
"392012";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193099";"MMA-IBAMA - DEFIN/DF";"000000000079/2015";"REAJUSTE CONCEDIDO.";"9374,60";"04/11/2015";"Encerrado"
"392012";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193099";"MMA-IBAMA - DEFIN/DF";"000000000068/2015";"REPACTUAÁ„O DO CONTRATO";"23584,00";"08/06/2015";"Encerrado"
"12013";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193106";"MMA-IBAMA-SUPERINTENDENCIA ESTADUAL/DF";"000000000001/2013";"REPACTUAÁ„O DO CONTRATO.";"96496,40";"27/12/2013";"Encerrado"
"12013";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193125";"IBAMA - SUPERINTENDENCIA ESTADUAL/SC";"00000000000000001";"APOSTILA VALORES REFERENTES A REPACTUA«√O - DE JAN A AGO/2016.";"26445,10";"10/10/2016";"Encerrado"
"362012";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130005";"COORD.-GERAL DE EXECUCAO OR«.E FIN./DA/MAPA";"00000000006/2013a";"Complemento do apostilamento n∫ 06/2013 Juiz de Fora, por ter faltado a dif                                     erenÁa de valores do mÍs de maio/2013.";"124259,60";"28/05/2013";"Encerrado"
"362012";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130005";"COORD.-GERAL DE EXECUCAO OR«.E FIN./DA/MAPA";"000000000006/2013";"RepactuaÁ„o dos valores dos postos de serviÁos por forÁa de ConvenÁ„o Colet                                        iva de Trabalho - CCT da categoria.";"608872,10";"28/05/2013";"Encerrado"
"22013";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130011";"INSTITUTO NAC. DE METEOROLOGIA";"00000000000000001";"ADEQUAÁ„O ORÁAMENT·RIA AO EXERCÌCIO DE 2014, ONDE AS DESPESAS EST„O ESTIMAD                                                     AS EM R$ 4.145.760,00.";"0,00";"29/05/2014";"Encerrado"
"22013";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130025";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"00000000000000002";"NECESSIDADE DE CONTINUAR COM OS SERVIÁOS EXCLUSIVOS DA COMPESA FAZ NECESSAR                           IO ALOCAR MAIS RECURSOS FINANCEIROS AO CONTRATO.";"26527,50";"19/12/2017";"Encerrado"
"22013";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130025";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"00000000000000001";"VISTO QUE A DEMANDA NO CONSUMO DE AGUA DO ANO EM CURSO EXTRAPOLOU A EXPECTI                    TAVIVA, DEVIDO REAJUSTE REALIZADO PELA EMPREXA COMPESA.";"21222,00";"04/11/2016";"Encerrado"
"12013";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130032";"LABORAT”RIO FEDERAL DE DEFESA AGROPECU¡RIA/GO";"000000000001/2017";"Reajuste de valores conforme IPCA.";"1629,70";"23/06/2017";"Encerrado"
"12013";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130058";"LABORAT”RIO FEDERAL DE DEFESA AGROPECU¡RIA";"000000000001/2015";"Reajuste de preÁos previsto no contrato";"31563,30";"12/01/2015";"Encerrado"
"12013";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130058";"LABORAT”RIO FEDERAL DE DEFESA AGROPECU¡RIA";"000000000022/2017";"PROMOVER O REAJUSTE DOS PREÁOS CONFORME CL·USULA DÈCIMA SEGUNDA DO CONTRATO                                                                  ORIGINAL.";"2328,70";"19/07/2017";"Encerrado"
"12013";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130058";"LABORAT”RIO FEDERAL DE DEFESA AGROPECU¡RIA";"000000000051/2015";"ALTERA«√O DE PARCELA";"31563,30";"07/01/2016";"Encerrado"
"12013";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130058";"LABORAT”RIO FEDERAL DE DEFESA AGROPECU¡RIA";"000000000012/2016";"Reajuste de presÁos conforme previsto no contrato original.";"3456,10";"18/02/2016";"Encerrado"
"12013";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130062";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"000000000001/2013";"AlteraÁ„o do valor previsto.";"70000,00";"09/12/2013";"Encerrado"
"112012";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130074";"SUPERINT.FEDERAL DE ACRIC.PECUARIA E ABASTEC.";"000000000001/2015";"REPACTUAÁ„O DO PREÁO PREVISTO NO CONTRATO.";"30944,80";"09/10/2015";"Encerrado"
"10002013";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373051";"SUPER. REGIONAL DE ALAGOAS-INCRA/SR-22";"00000000000000001";"COM BASE NOS PAR·GRAFOS 6∫ E 8∫,DO ART. 65, DO ART. 65, DA LEI N∫ 8.666/93,C/C ACÛRD„O N∫ 976/2005-TCU PLEN·RIO.FICA ALTERADA A CL·USULA QUARTA-DO PRE              «O O VALOR TOTAL DESTE CONTRATO PASSA A SER DE R$ 732.127,99.";"732127,90";"28/08/2015";"Pendente"
"10002013";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373051";"SUPER. REGIONAL DE ALAGOAS-INCRA/SR-22";"54360000463201253";"COM BASE NOS PAR·GRAFOS 6∫ E 8∫,DO ART.65, DA LEI N∫ 8.666/93,C/C ACÛRD„O N∫ 976/2005-TCU-PLEN·RIO.FICA ALTERADA A CL¡USU.A QUARTA-DO PRE«O O VALOR TOTAL DESTE CONTRATO PASSA A SER DE R$ 632.668,07 O QUAL SER· PAGO EM PARCELA                               S MENSAIS CONFORME CRONOGRAMA DE ATIVIDADES.";"303871,50";"21/05/2014";"Encerrado"
"20002013";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373051";"SUPER. REGIONAL DE ALAGOAS-INCRA/SR-22";"54360000464201206";"COM BASE NOS PAR·GRAFOS 6∫ E 8∫, DOA ART.65,DA LEI 8.666/93,C/C ACÛRD„O N∫976/2005-TCU-PLEN·RIO.FICA ALTERADA DA CL¡USULA QUARTA-OD PRE«O O VALOR TOT AL DESTE CONTRATO PASSA ASER DE R$ 485.539,19 O QUAL SER· PAGO EM PARCELAS                                 MENSAIS CONFORME CRONOGRAMA DE ATIVIDADES.";"485539,10";"21/05/2014";"Encerrado"
"20002013";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373051";"SUPER. REGIONAL DE ALAGOAS-INCRA/SR-22";"00000000000000002";"COM BASE NOS PAR·GRAFOS 6∫ E 8∫,DO ART. 65, DO ART. 65, DA LEI N∫ 8.666/93,C/C ACÛRD„O N∫ 976/2005-TCU-PLEN·RIO.FICA ALTERADO A CL·USULA QUARTA-DO PRE              «O O VALOR TOTAL DESTE CONTRATO PASSA A SER DE R$ 1188801,35.";"1188801,30";"28/08/2015";"Pendente"
"30002013";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373051";"SUPER. REGIONAL DE ALAGOAS-INCRA/SR-22";"00000000000000003";"COM BASE NOS PAR·GRAFOS 6∫ E 8∫, DO ART.65, DO ART. 65, DA LEI N∫ 8.666/93,C/C ACÛRD„O N∫ 976/2055-TCU-PLEN·RIO.FICA ALTERADA A CL¡USULA QUARTA-DO PRE            «O:O VALOR TOTAL DESTE CONTRATO PASSA A SER DE R$ 1.633.464,46.";"1633464,40";"28/08/2015";"Pendente"
"30002013";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373051";"SUPER. REGIONAL DE ALAGOAS-INCRA/SR-22";"54360000465201242";"COM BASE NOS PAR·GRAFOS 6∫ E 8∫, DO ART.65,8.666/93,C/C ACÛRD„O N∫ 976/2005 -TCU-PLEN·RIO.FICA ALTERADA A CL¡USULA QUARTA-DO PRE«O O VALOR TOTAL DESTECONTRATO PASSA  A SER DE R$ 1.418.618,70 O QUAL SER· PAGO EM PARCELAS MENSA                                      IS CONFORME CRONOGRAMA DE ATIVIDADES.";"818618,70";"21/05/2014";"Encerrado"
"40002013";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373051";"SUPER. REGIONAL DE ALAGOAS-INCRA/SR-22";"00000000000000004";"COM BASE NOS PAR·GRAFOS 6∫ E 8∫, DO ART.65, DO ART.65,DA LEI N∫ 8.666/93,C/C ACÛRD„O N∫ 976/2005-TCU-PLEN·RIO.FICA ALTERADA A CL·USULA QUARTA-DO PRE«O                :O VALOR TOTAL DESTE CONTRATO PASSA A SER  R$ 1.726.902,91.";"1726902,90";"28/08/2015";"Pendente"
"40002013";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373051";"SUPER. REGIONAL DE ALAGOAS-INCRA/SR-22";"54360000466201297";"COM BASE NOS PAR·GRAFOS 6∫ E 8∫ DO ART.65, DA LEI N∫8.666/93,C/C ACÌRD„O N∫ 976/2005-TCU-PLEN·RIO.FICA ALTERADA A CL¡USULA QUARTA-DO PRE«O O VALOR TOTAL DESTE CONTRATO PASSA A SER DE R$ 1.460.966,64O QUAL SER· PAGO EM PARCELA                               S MENSAIS CONFORME CRONOGRAMA DE ATIVIDADES.";"860966,60";"21/05/2013";"Encerrado"
"50002013";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373051";"SUPER. REGIONAL DE ALAGOAS-INCRA/SR-22";"00000000000000005";"COM BASE NOS PAR·GRAFOS 6∫ E 8∫, DO ART.65, DO ART.65, DA LEI N∫ 8.666/93,C/C ACÛRD„O N∫ 976/2005-TCU-PLEN·RIO.FICA ALTERADA A CL¡USULA QUARTA-DO PRE              «O: O VALOR TOTAL DESTE CONTRATO PASSA A SER R$ 1.556.257,73.";"1556257,70";"28/08/2015";"Pendente"
"50002013";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373051";"SUPER. REGIONAL DE ALAGOAS-INCRA/SR-22";"54360000467201231";"COM BASE NOS PAR·GRAFOS 6∫ E 8∫,DO ART.65, DA LEI N∫ 8.666/93,C/C ACÛRD„O N∫ 976/205-TCU-PLEN¡RIO.FICA ALTERADA DA CL·USULA QUARTA- DO PREÁO O VALOR TOTAL DESTE CONTRATO PASSA A SER DE R$ 1.032.112,22 O QUAL SER· PAGO EM PARC                            ELAS MENSAIS CONFORME CRONOGRAMA DE ATIVIDADES.";"432112,20";"21/05/2014";"Encerrado"
"60002013";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373051";"SUPER. REGIONAL DE ALAGOAS-INCRA/SR-22";"00000000000000006";"COM BASE NOS PAR·GRAFOS 6∫ E 8∫,DO ART.65,DO ART.65, DA LEI N∫ 8.666/93,C/CACÛRD„O N∫ 976/2005-TCU-PLEN·RIO.FICA ALTERADA A CL¡USULA QUARTA-DO PRE«O:O                 VALOR TOTAL DESTE CONTRATO PASSA A SER DE R$ 2.012.135,99.";"2012135,90";"31/08/2015";"Pendente"
"60002013";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373051";"SUPER. REGIONAL DE ALAGOAS-INCRA/SR-22";"000000000002/2014";"COM BASE NOS PARAGR·FOS 6∫ E 8∫,DO ART.DA_LEI N∫ 8.666/93,C/C ACÛRD„O N∫ 97 6/2005-TCU-PLEN·RIO.FICA ALTERADA A CLA⁄SULA QUARTA-DO PRE«O O VALOR TOTALDESTE CONTRATO PASSA A SER DE R$ 1.433.728,74 OQUAL SER· PAGO EM PARCELAS M                                  ENSAIS CONFORME CRONOGRAMA DE ATIVIDADES.";"647973,90";"28/05/2014";"Encerrado"
"60002013";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373051";"SUPER. REGIONAL DE ALAGOAS-INCRA/SR-22";"54360000468201286";"COM BASE NOS PAR·GRAFOS 6∫ E 8∫, DO ART.65, DA LEI N∫ 8.666/93,C/C ACÛRD„ON∫ 976/205-TCU-PLEN·RIO.FICA ALTERADA A CL¡USULA QUARTA-DO PRE«O OVALOR TOTAL DESTEW CONTRATO PASSA A SER DE R$ 1.433.728,74 O QUAL SER· PAGO EM PARCE                             LAS MENSAIS CONFORME CRONOGRAMA DE ATIVIDADES.";"185754,70";"27/05/2014";"Encerrado"
"10002013";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373070";"SUPERINT. REGIONAL EM SANTA CATARINA";"00000000000022014";"TENDO EM VISTA NOVA CONVENÁ„O COLETIVA DE TRABALHO 2014/2014, REGISTRADO NO                              DIA 04/02/2014 DA DRT SOB O N∫ SC000123/2014.";"24366,10";"20/02/2014";"Encerrado"
"10002013";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373070";"SUPERINT. REGIONAL EM SANTA CATARINA";"54210001656201245";"APOSTILAMENTO DO CONTRATO CRT/SC/1000/2013, TENDO EM VISTA REPACTUAÁ„O DE REÁOS, DECORRENTES DA NOVA CONVENÁ„O COLETIVA DE TRABALHO 2013/2013, REGIS RADA NO DIA 15/01/2013, NA DELEGACIA REGIONAL DO TRABALHO SOB N∫ SC000068/                     013, CONFORME AUTORIZAÁ„O DO SUPERINTENDENTE REGIONAL.";"25996,40";"16/05/2013";"Encerrado"
"10002013";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373070";"SUPERINT. REGIONAL EM SANTA CATARINA";"000000000004/2016";"TENDO EM VISTA NOVA CONVENÁ„O COLETIVA DE TRABALHO 2016/2016, REGISTRADO SO                                                        B N∫ SC000252/2016.";"25277,40";"26/09/2016";"Encerrado"
"10002013";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373070";"SUPERINT. REGIONAL EM SANTA CATARINA";"000000000003/2015";"TERMO DE APOSTILAMENTO DA REPACTUA«√O DE PRE«OS, DECORRENTES DA NOVA CONVEN«√O COLETIVA DE TRABALHO 2015/2015, REGISTRADA NO DIA 14/01/2015 NA DELEGACIA REGIONAL DO TRABALHO SOB O N∫ SC000049/2015, AO CONTRATO CRT/SC/01000/20                                                                        13.";"70060,50";"19/02/2015";"Encerrado"
"312002012";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373083";"INCRA-SEDE/DF";"000000000001/2016";"RepactuaÁ„o de sal·rios e AuxÌlio-AlimentaÁ„o, conforme CCT 2015/2016 e Val                                                              e Transporte.";"319099,50";"09/09/2016";"Encerrado"
