"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"22211";"Companhia Nacional de Abastecimento";"135101";"CONAB SEDE SUREG BAHIA";"12012";"0";"Não se aplica";"Não se aplica";"1";"381000,00"
"22201";"Instituto Nacional de Colonização e Reforma A";"373066";"SUPERINTENDENCIA REG. DE SAO PAULO - SR(SP)";"12012";"3730660500001201200001";"TOPOGRAFIA DE AREAS";"SERVIÇO DE TOPOGRAFIA PARA LEVANTAMENTO TOPOGRÁFICO CADASTRAL GEORREFERENCIADO   CUJO VALOR SERÁ PAGO POR HECTARE.";"0";"0,00"
"26403";"Instituto Federal do Amazonas";"158445";"IFAM - CAMPUS MANAUS CENTRO";"12013";"1584450500002201300001";"DESINSETIZACAO / DESRATIZACAO / DEDETIZACAO";"O OBJETO DA PRESENTE LICITAÇÃO É A ESCOLHA DA PROPOSTA MAIS VANTAJOSA PARA A C ONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE VE TORES E PRAGAS URBANAS (CUPINS, FORMIGAS, MOSQUITOS, INSETOS, RATOS, E ETC.)  DESINSETIZAÇÃO, DESRATIZAÇÃO, DESCUPINIZAÇÃO, EM TODAS AS DEPENDÊNCIAS (INTER NAS E EXTERNAS) DO CAMPUS MANAUS CENTRO DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊN CIA E TECNOLOGIA DO AMAZONAS- CMC/IFAM, PELO PRAZO DE 12 (DOZE) MESES), CONFOR ME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXO S.";"1";"4900,00"
"20701";"Instituto Brasileiro do Meio Ambiente e dos R";"193100";"IBAMA - SUPERINTENDENCIA DO AMAZONAS/AM";"12013";"1931000500002201300001";"TELEFONIA FIXA COMUTADA / CONVENCIONAL";"STFC: MODALIDADE LOCAL/LINK DIGITAL E1 (ISDN) COM 30 CANAIS E DDR COM 100 RAMA IS.";"1";"16366,20"
"20701";"Instituto Brasileiro do Meio Ambiente e dos R";"193100";"IBAMA - SUPERINTENDENCIA DO AMAZONAS/AM";"12013";"1931000500002201300003";"TELEFONIA FIXA COMUTADA / CONVENCIONAL";"STFC: MODALIDADE LONGA DISTÂNCIA. COM LIGAÇÕES ORIGINAS DA SUPERINTENDÊNCIA DO  IBAMA EM MANAUS/AM E UNIDADES NO INTERIOR DO ESTADO.";"1";"24417,60"
"52121";"Comando do Exército";"160132";"9 BATALHAO DE ENGENHARIA DE COMBATE";"12013";"1601500500009201200001";"TELEFONIA - CONVENCIONAL / CELULAR";"CONSTITUI OBJETO DESTA LICITAÇÃO A SELEÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇ O DE TELEFONIA MÓVEL PESSOAL (SMP), COM FORNECIMENTO DE UM APARELHO TELEFÔNICO  POR LINHA. ANEXO I";"0";"0,00"
"26418";"Instituto Federal de Pernambuco";"158477";"IFPE - CAMPUS PESQUEIRA";"12013";"1519090500009201200001";"PRESTACAO DE SERVICO DE EMISSAO DE BILHETE DE PASSAGEM AEREANAC E INTERNAC - DESC SOBRE COMISSAO VENDAS";"VALOR NOMINAL DO TICKET DE PASSAGEM AÉREA NACIONAL + INTERNACIONAL, INCLUINDO TAXA DE EMBARQUE.";"110";"55000,00"
"26416";"Instituto Federal do Pará";"158506";"INST.FED.DO PARA/CAMPUS BRAGANCA";"12013";"1530790500187201100005";"MANUTENCAO DE VEICULOS LEVES / PESADOS";"SERVIÇO DE MANUTENÇÃO DE PEÇAS PARA VEICULOS LEVES E PESADOS, INCLUINDO EMBARG AÇÕES.";"12";"1374874,60"
"26416";"Instituto Federal do Pará";"158506";"INST.FED.DO PARA/CAMPUS BRAGANCA";"12013";"1530790500187201100001";"TRANSPORTE RODOVIARIO - COMBUSTIVEL / LUBRIFICANTE";"ABASTECIMENTO DE GASOLINA.";"140920";"532677,60"
"22211";"Companhia Nacional de Abastecimento";"135457";"CONAB SEDE SUREG RIO GRANDE DO NORTE";"12013";"0";"Não se aplica";"Não se aplica";"1";"100,00"
"26416";"Instituto Federal do Pará";"158506";"INST.FED.DO PARA/CAMPUS BRAGANCA";"12013";"1530790500187201100003";"TRANSPORTE RODOVIARIO - COMBUSTIVEL / LUBRIFICANTE";"ABASTECIMENTO DIESEL";"286217";"815718,40"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"130021";"SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/PI";"12013";"1300210600003201300001";"TELEFONIA - CONVENCIONAL / CELULAR";"CONTRATAÇÃO  DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO TELEFÔNICO MÓVEL  PESSOAL - SMP (MÓVEL - FIXO  E  MÓVEL - MÓVEL),  MODALIDADES LOCAL E LONGA DI STÂNCIA NACIONAL,  PARA  1  (UMA)  LINHA  MÓVEL, SISTEMA PÓS-PAGO, ALÉM DE SER VIÇOS DE MENSAGENS DE TEXTO E PACOTE DE DADOS PARA ACESSO À INTERNET BANDA LAR GA ATRAVÉS DA TECNOLOGIA 3G, INCLUSIVE COM CESSÃO DE APARELHO TELEFÔNICO MÓVEL  EM REGIME DE COMODATO, PARA USO DO SUPERINTENDENTE DA SFA/PI, NO EXERCICIO DE  2013.";"1";"3325,20"
"52121";"Comando do Exército";"160514";"COUDELARIA DE RINCAO";"12013";"1605140500003201300001";"PRESTACAO DE SERVICOS DE LAVANDERIA";"SERVIÇO DE LAVANDERIA DE FORROS DE CAMA DO EFETIVO VARIÁVEL (EV) DA COUDELARIA  DE RINCÃO. 01 (UMA) UNIDADE DO SERVIÇO É COMPOSTA PELO SEGUINTE CONJUNTO DE I TENS: 01 (UMA) COLCHA DE SOLTEIRO DO TIPO ALGODÃO NA COR BRANCA OU AZUL, 01(UM ) LENÇOL DE SOLTEIRO DO TIPO ALGODÃO NA COR BRANCA OU AZUL, 01 (UMA) FRONHA DE  SOLTEIRO DO TIPO ALGODÃO NA COR BRANCA OU AZUL. O FORNECEDOR DEVERÁ PRESTAR O  SERVIÇO NAS SEGUINTES CONDIÇÕES: SEGUNDA-FEIRA, 09:00 HS DEVERÁ RETIRAR OS FO RROS DE CAMA NA SEÇÃO DE SUBTENÊNCIA NA SEDE DA COUDELARIA DE RINCÃO.";"788";"3932,10"
"37202";"Instituto Nacional do Seguro Social";"511443";"GERENCIA EXECUTIVA SAO JOAO DA BOA VISTA";"12013";"5114430300002201200001";"OBRAS CIVIS PUBLICAS ( CONSTRUCAO )";"CONTRATACAO DE EMPRESA DE ENGENHARIA PARA CONSTRUCAO DE PREDIO ONDE SERA IMPLA NTADA AGENCIA DA PREVIDENCIA SOCIAL NA LOCALIDADE DE TAMBAU/SP.";"1";"1244000,30"
"26402";"Instituto Federal de Alagoas";"152803";"INST.FED.DE ALAGOAS/CAMPUS MURICI";"12013";"1581470500089201100053";"PRESTACAO DE SERVICOS DE MOTORISTA";"CAMPUS MURICI (VALOR ANUAL) - DEMAIS ESPECIFICAÇÕES CONFORME TERMO DE REFERÊNC IA, ANEXO I.";"2";"73573,40"
