"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"162020";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"000012020";"19/06/2020";"Objetivo: ALTERA«√O CONTRATUAL."
"162020";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"000022021";"18/03/2021";"Objetivo: PRORROGA«√O DO PRAZO DE VIG NCIA"
"162020";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"000032021";"16/12/2021";"Objetivo: ALTERA«√O RAZ√O SOCIAL"
"162020";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"000042022";"13/04/2022";"Objetivo: PRORROGA«√O DO PRAZO DE VIG NCIA"
"162020";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"12020";"19/06/2020";"Objeto: AlteraÁ„o contratual."
"172020";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"000012021";"26/02/2021";"Objetivo: PRORROGA«√O DA  VIG NCIA CONTRATUAL"
"172020";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"000022022";"09/03/2022";"Objetivo: PRORROGA«√O DA VIG NCIA CONTRATUAL"
"192020";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"000012021";"18/03/2021";"Objetivo: PRORROGA«√O DO PRAZO DE VIG NCIA"
"192020";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"000022021";"16/12/2021";"Objetivo: ALTERA«√O RAZ√O SOCIAL"
"192020";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"000032022";"04/04/2022";"Objetivo: PRORROGA«√O DO PRAZO DE VIG NCIA"
"212020";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"000012020";"23/12/2020";"Objetivo: ACR…SCIMO DE SERVI«OS."
"212020";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"12020";"23/12/2020";"Objeto: AcrÈscimo de serviÁos."
"12020";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110096";"SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO";"000012022";"21/11/2022";"Objetivo: PRORROGAR POR 30 (TRINTA) MESES O PRAZO DA VIG NCIA CONTRATUAL"
"32020";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110097";"SUPERINTENDENCIA ADMINISTRACAO NO RIO G. SUL";"000012022";"29/08/2022";"Objetivo: SUPRIMIR AS ¡REAS DA PSF/CXS, LOCALIZADAS NO 3∫ ANDAR DO EDIFÕCIO CENTRO EXECUTIVO JO√O PAULO II, JUNTAMENTE COM AS RESPECTIVAS 10 VAGAS DE ESTACIONAMENTO, O QUE REPRESENTA UMA REDU«√O DE 50% (CINQUENTA POR CENTO) DO VALOR INICIAL DO CONTRATO, A CONTAR DE 05/09/2022"
"102020";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000012021";"26/04/2021";"Objetivo: PRORROGAR A VIG NCIA DO CONTRATO N∫10/2020, REFERENTE AOS SERVI«OS DE TRANSPORTE TERRESTRE OU AGENCIAMENTO/INTERMEDIA«√O DE TRANSPORTE TERRESTRE DOS SERVIDORES, EMPREGADOS E COLABORADORES A SERVI«O DOS ”RG√OS E ENTIDADES DA ADMINISTRA«√O P⁄BLICA FEDERAL - APF, POR DEMANDA E NO ¬MBITO MUNICÕPIO DE S√O PAULO E REGI√O METROPOLITANA, CELEBRADO ENTRE AS PARTES, POR MAIS 12 (DOZE) MESES, RESSALVADO O DIREITO AO REAJUSTE PELA VARIA«√O DO IPCA, NO PERÕODO DE SETEMBRO DE 2019 A AGOSTO DE 2020, ESTIPULADO PELA C"
"42020";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000012020";"30/12/2020";"Objetivo: PROCEDER A ADEQUA«√O DO PRE«O DO CONTRATO DE ACORDO COM AS ALTERA«’ES IMPOSTAS PELA LEI 14025/2020."
"42020";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000022021";"08/04/2021";"Objetivo: O PRESENTE TERMO TEM COMO OBJETO PRORROGAR A VIG NCIA DO CONTRATO N∫ 04/2020, REFERENTE AOS SERVI«OS DE LIMPEZA, ASSEIO E CONSERVA«√O, COM FORNECIMENTO DE MATERIAIS, VISANDO ATENDER ¿S NECESSIDADES DA UNIDADE NA PSU RIBEIR√O PRETO, POR MAIS 12 (DOZE) MESES, RESSALVANDO O DIREITO A REPACTUA«√O 2021, E PROCEDER A INCLUS√O DE NOVAS OBRIGA«’ES ¿ CONTRATADA DE ACORDO COM O DECRETO N∫ 9.507 DE 21/09/2018."
"42020";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000032022";"17/05/2022";"Objetivo: 1.1. O OBJETO DO PRESENTE INSTRUMENTO …:1.1.1. PRORROGAR O PRAZO DA VIG NCIA DO CONTRATO N∫ 04/2020, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASI√O, O PERÕODO DE 05/05/2022 A 04/05/2023, NOS TERMOS DO ART. 57, II, DA LEI N.∫ 8.666, DE 1993."
"42020";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"12020";"30/12/2020";"Objeto: Proceder a adequaÁ„o do preÁo do contrato de acordo com as alteraÁıes impostas pela Lei 14025/2020."
"62020";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000012021";"26/03/2021";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO PRORROGAR A VIG NCIA DO CONTRATO N∫06/2020, REFERENTE AO SERVI«OS DE FORNECIMENTO DE BEBIDAS QUENTES, COM DISPONIBILIZA«√O DE EQUIPAMENTOS, INSTALA«√O, ABASTECIMENTO E MANUTEN«√O PREVENTIVA E CORRETIVA DE M¡QUINAS SELF SERVICE, VISANDO ATENDER ¿S NECESSIDADES DAS UNIDADES DA AGU EM S√O JOS… DOS CAMPOS, PSF TAUBAT… E MOGI DAS CRUZES, CELEBRADO ENTRE AS PARTES, POR MAIS 12 (DOZE) MESES."
"62020";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000022022";"21/03/2022";"Objetivo: 1.1.1. PRORROGAR O PRAZO DA VIG NCIA DO CONTRATO N∫ 06/2020, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASI√O, O PERÕODO DE 02/04/2022 A 01/04/2023, NOS TERMOS DO ART. 57, II, DA LEI N.∫ 8.666, DE 1993, RESSALVADO O DIREITO AO REAJUSTE REFERENTE AO INTERREGNO 2021-2022.1.1.2. ADEQUAR O CONTRATO ¿S ALTERA«’ES TRAZIDAS PELA INSTRU«√O NORMATIVA SEGES/ME N∫ 53, DE 8 DE JULHO DE 2020."
"52020";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110102";"SUPERINTENDENCIA ADMINISTRACAO RIO DE JANEIRO";"000012020";"07/08/2020";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO O ACR…SCIMO DE 03 (TR S) POSTOS DE SERVI«O NAS UNIDADES DO ESPÕRITO SANTO, SENDO 02 (DOIS) POSTOS NA PF/ES E 01 (UM) POSTO NA PU/ES, COM ACR…SCIMO DO VALOR DO CONTRATO DE 23,08% (VINTE ETR S INTEIROS E OITO CENT…SIMOS POR CENTO), NOS TERMOS DO ß 1∫ DO ART. 65, DA LEI N∫ 8.666/1993, COM EFEITOS FINANCEIROS A PARTIR DE 06 DE JULHO DE 2020."
"52020";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110102";"SUPERINTENDENCIA ADMINISTRACAO RIO DE JANEIRO";"000022021";"31/03/2021";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO A REVIS√O DO CONTRATO, TENDO EM VISTA O ATENDIMENTO ¿S ADEQUA«’ES NECESS¡RIAS IMPOSTAS PELO ART. 12, DA LEI N∫ 13.932/2019 E A MEDIDA PROVIS”RIA N∫ 932/2020, SEGUNDO ORIENTA«’ES DA SECRETARIA DE GEST√O - SEGES, COM FULCRO NO ß 5∫ DO ART. 65, DA LEI N∫ 8.666/1993, ATUALIZADA E ALTERA«√O DA CL¡USULA OITAVA DO CONTRATO, QUE PASSA ADMITIR A PRESTA«√O EM REGIME DE EXECU«√O CONTRATUAL DE TELETRABALHO, A CRIT…RIO DA CONTRATANTE, A PARTIR DE 19.03.2020, COM FULCRO NO PAR"
