"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"112015";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125140";"CENTRO DE SUPORTE ADMINISTRATIVO DE RECIFE";"12015";"23/12/2015";"Objeto: AlteraÁ„o da forma do pagamento das coberturas sociais nas planilhas sgco vinculadas ao termo de contrato n  0011-sa/2015 a partir de 14/12/2015."
"112015";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125140";"CENTRO DE SUPORTE ADMINISTRATIVO DE RECIFE";"22015";"08/07/2016";"Objeto: AlteraÁ„o da cl·usula 4.8 do tc e repactuaÁ„o contratual, a partir de 01/01/2016."
"112015";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125140";"CENTRO DE SUPORTE ADMINISTRATIVO DE RECIFE";"32015";"30/08/2016";"Objeto: RepactuaÁ„o dos valores contratuais, com direito ‡ indenizaÁ„o a partir de  01/09/2015 alterando o valor mensal para r$ 40.010,21 e supress„o de 05 postos de trabalho a partir de 01/09/2016 alterando o valor mensal para r$ 29.191,54."
"122015";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"925305";"EMPRESA BRAS. DE HEMOD. E BIOTETECNOLOGIA";"12015";"21/07/2015";"OBJETO: Retificar o valor do contrato em virtude de equÌvoco no c·lculo do valor do seguro ad valorem."
"122015";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125142";"AEROPORTO DE RECIFE/SBRF";"12015";"06/01/2017";"Objeto: RepactuaÁ„o dos valores contratuais."
"162015";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125092";"AEROPORTO DE FOZ DO IGUA«U/SBFI";"12015";"14/01/2016";"Objeto: T.a. 1  prorrogaÁ„o de prazo"
"212015";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12018";"14/03/2016";"OBJETO: ProrrogaÁ„o do instrumento por um perÌodo de 12 meses a contar de 27/02/2016"
"252015";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125080";"AEROPORTO DE PORTO ALEGRE/SBPA";"12015";"27/08/2015";"Objeto: Supress„o de postos de trabalho a partir de 17/08/2015, conforme subitens 1.1 e 1.2 do termo aditivo"
"252015";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125080";"AEROPORTO DE PORTO ALEGRE/SBPA";"22015";"04/01/2017";"Objeto: AcrÈscimo de serviÁos a partir de 16/12/2016, com inclus„o de 02 postos de vigilancia desarmada 24hs"
"252015";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125080";"AEROPORTO DE PORTO ALEGRE/SBPA";"32015";"07/03/2017";"Objeto: AcrÈscimo de serv. de vigil‚ncia de 15/02/2017 a 31/03/2017, c/ inclus„o de 02 postos de vig. desarmada em regime 24hs, sendo 02 vig. noturno e 02 vig. diurno e seus folguistas."
"302015";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125130";"AEROPORTO DE MACEI”/SBMO";"12015";"19/07/2016";"Objeto: Repact.-cct 2015/2015 a partir de 18/07/2015; repact -cct 2016/2016 a partir de 01/01/2016; prorr..da vig. 12 meses de 18/07/2016 a 17/07/2017; alter. do subit. 8.8 do tc na forma de process. das repact.; alter. do centro de custos do cÛd. orÁ. do tc."
"302015";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125130";"AEROPORTO DE MACEI”/SBMO";"22015";"05/01/2018";"Objeto: Supress„o contratual, a partir de 01/01/2018, com reduÁ„o de 01 posto de trabalho de copeira"
"372015";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125081";"CENTRO DE SUPORTE ADMINISTRATIVO DE PORTO ALE";"12015";"23/05/2016";"Objeto: Repact. do vlrs., a partir de 01/01/16, conf. cct 16/16; alt. subitem 8.8. do contrato e prorrogaÁ„o do prazo de vigÍncia por mais 12 meses, inicio em 10/05/2016 e termino previsto p/ 09/05/2017."
"392015";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125040";"AEROPORTO DE CUIAB¡/SBCY";"12015";"31/08/2015";"Objeto: Supress„o de 03 armas, 15 muniÁıes e 01 moto a partir de 16/08; prorrog. do prazo cont. por mais 12 meses com inicio em 16/08/15 e tÈrmino em 15/08/15 e alt. cont. com a exclus„o dos subitens 10.10, 10.10.1 e 10.10.2 conf. arcÛrd„o n  1074 - tcu."
"392015";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125040";"AEROPORTO DE CUIAB¡/SBCY";"22015";"27/01/2016";"Objeto: Supress„o de 03 postos de vigilantes e de 03 r·dios de comunicaÁ„o a partir de 15/01/2016."
"392015";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125040";"AEROPORTO DE CUIAB¡/SBCY";"32015";"05/08/2016";"Objeto: AcrÈscimo de serviÁos a partir de 17/07/2016"
"392015";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125040";"AEROPORTO DE CUIAB¡/SBCY";"42015";"25/08/2016";"Objeto: RepactuaÁ„o dos valores contratuais, a partir de 15/05/2015, em virtude da cct 2015/2015 e prorrogaÁ„o do prazo contratual por mais 12 meses, com inÌcio em 16/08/2016 e tÈrmino em 15/08/2017"
"402015";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125120";"AEROPORTO DE ARACAJU/SBAR";"12015";"04/04/2017";"Objeto: AlteraÁ„o do subitem 4.8 do tc, retificaÁıes contratuais, revis„o da tarifa do vale transporte e repactuaÁ„o de valores contratuais cct 2016/2016 a partir de 01/01/2016"
"442015";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125072";"AEROPORTO DE S√O PAULO - CONGONHAS - SBSP";"12015";"04/07/2017";"Objeto: Reajuste dos preÁos contratuais unit·rios a partir de 30/04/2016 ref. a variaÁ„o do ipca no percentual de 9,28% de acordo c/ cl·usula 4  do tc."
"442015";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125072";"AEROPORTO DE S√O PAULO - CONGONHAS - SBSP";"22015";"22/01/2018";"Objeto: Supress„o/acrÈscimo de itens e quantitativos, a partir de 01/12/2017"
"82015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZ…NS E SILOS DO EST. DE MG";"12016";"07/03/2016";"OBJETO: ProrrogaÁ„o do contrato n∫ 008/2015 para o perÌodo de 01/02/ a 31/01/2017, cujo objetoÈ a contrataÁ„o dos serviÁos de suporte, manutenÁ„o corretiva e evolutiva do sistema LOGIX, denominados serviÁos mensais de software (SMS)."
"82015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZ…NS E SILOS DO EST. DE MG";"22017";"16/04/2019";"OBJETO: O objeto deste contrato È a contrataÁ„o de empresa para realizaÁ„o de serviÁos de suporte, manutenÁ„o corretiva e evolutiva dos sistemas LOGIX e PROTHEUS, denominados serviÁos mensais de software (SMS)."
"842882015";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925146";"REGIONAL DE PROD. E COMERCIAL. DE ROND‘NIA";"12016";"18/05/2016";"OBJETO: Contratacao de empresa especializada para prestacao de servicos de telefonia fixa."
"842882015";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925146";"REGIONAL DE PROD. E COMERCIAL. DE ROND‘NIA";"32018";"11/05/2018";"OBJETO: Contratacao de empresa especializada para prestacao de servicos de telefonia fixa."
"843762015";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925143";"REGIONAL DE TRANSMISS√O DO MARANH√O";"12015";"04/09/2015";"OBJETO: AlteraÁ„o do valor do contrato"
"843762015";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925143";"REGIONAL DE TRANSMISS√O DO MARANH√O";"22016";"30/12/2016";"OBJETO: ServiÁo de manutenÁ„o, suporte e melhorias do SGestor"
