"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"52121";"Comando do Exército";"160340";"16º BATALHAO DE INFANTARIA MOTORIZADO";"12012";"1603400700001201200001";"FORNECIMENTO DE AGUA E COLETA DE ESGOTO SANITARIO";"";"12";"144000,00"
"52121";"Comando do Exército";"160379";"9 BATALHAO DE INFANTARIA MOTORIZADO";"12012";"1603790700011201200001";"PRONTO ATENDIMENTO / INTERNACAO";"ATENDIMENTO MEDICO HOSPITALAR (OCS) NA AREA DE PRONTO ATENDIMENTO/EXAMES";"1";"15721,90"
"25000";"Ministério da Economia - Unidades com vínculo";"170187";"ALFANDEGA DA RFB EM SANTANA DO LIVRAMENTO";"12013";"1701870300001201300001";"OBRAS CIVIS DE EDIFICACOES PREDIAIS";"EXECUÇÃO DE OBRA DE CONSTRUÇÃO DE PRÉDIO DE APOIO E DE COBERTURA PARA VISTORIA  DE BAGAGENS SOBRE ÁREA ADJACENTE À PISTA DA BR158, NO SEU KM 565, PARA A INSP ETORIA DA RECEITA FEDERAL DO BRASIL EM SANTANA DO LIVRAMENTO (RS).";"1";"2377558,80"
"52121";"Comando do Exército";"160347";"31 CIRCUNSCRICAO DE SERVICO MILITAR";"12013";"1603470500004201300002";"TELEFONIA FIXA COMUTADA / CONVENCIONAL";"SERVIÇO TELEFÔNICO FIXO COMUTADO (STFC), NA MODALIDADE SERVIÇO LONGA DISTÂNCIA , INTER-REGIONAL.";"1";"4120,00"
"52121";"Comando do Exército";"160347";"31 CIRCUNSCRICAO DE SERVICO MILITAR";"12013";"1603470500004201300001";"TELEFONIA FIXA COMUTADA / CONVENCIONAL";"SERVIÇO TELEFÔNICO FIXO COMUTADO (STFC), NA MODALIDADE SERVIÇO LONGA DISTÂNCIA , INTRA-REGIONAL.";"1";"9260,00"
"26232";"Universidade Federal da Bahia";"150247";"COMPLEXO HOSPITALAR E DE SAUDE DA UFBA";"12013";"1502470700002201300001";"MANUTENCAO DE AUTOCLAVES";"SERVIÇO DE MANUTENÇÃO (ATUALIZAÇÃO TECNOLÓGICA EM UM AUTOCLAVE MODELO PHI-VAC CAD, BAUMER)";"1";"243911,00"
"52131";"Comando da Marinha";"767100";"SERVICO DE ASSISTENCIA SOCIAL DA MARINHA";"12013";"0";"Não se aplica";"Não se aplica";"1";"192000,00"
"26234";"Universidade Federal do Espírito Santo";"153049";"CENTRO UNIVERSITARIO NORTE DO ESPIRITO SANTO.";"12013";"1530490500001201300001";"MANUTENCAO DE POCO ARTESIANO";"SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DOS POÇOS ARTESIANOS DO CEUNES/U FES, INCLUINDO OS SERVIÇOS DE LIMPREZA DE BOMBA, SUBSTITUIÇÃO DE PEÇAS E RESOL UÇÕES DOS CONTANTES PROBLEMAS DE QUEDA DE TENSÃO.";"1";"50635,00"
"26439";"Instituto Federal de São Paulo";"158349";"IFSP - CAMPUS CARAGUATATUBA";"12013";"1583490500109201300001";"OBRAS CIVIS - PEQUENAS OBRAS / PINTURA EM GERAL";"CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE MÃO DE OBRA, ESPECIALIZADA NA  PRE STAÇÃO DE SERVIÇO DE PINTURA PREDIAL, PARA RECUPERAÇÃO DAS ÁREAS EXTERNAS E IN TERNAS  DO CAMPUS CARAGUATATUBA, DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO   IFSP.";"1";"40000,00"
"62201";"Agência Nacional de Aviação Civil";"113217";"REPRESENTACAO REGIONAL SAO PAULO-ANAC";"12013";"1132140500023201300001";"MANUTENCAO / REFORMA PREDIAL";"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A PRESTAÇÃO DE SERVIÇOS, DE FORMA CO NTÍNUA, DE MANUTENÇÃO PREDIAL PREVENTIVA, CORRETIVA E SERVIÇOS EVENTUAIS, NOS SISTEMAS, EQUIPAMENTOS E INSTALAÇÕES PREDIAIS DA ANAC EM SÃO JOSÉ DOS CAMPOS/S P, COM FORNECIMENTO DE MÃO-DE-OBRA, MATERIAIS, PEÇAS E COMPONENTES DE REPOSIÇÃ O, CONFORME ESPECIFICAÇÕES CONSTANTES NO TERMO DE REFERÊNCIA, ANEXO 'A' DO EDI TAL.";"12";"212353,30"
