"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"52121";"Comando do Exército";"160380";"COMANDO 8 BRIGADA DE INFANTARIA MOTORIZADA";"12011";"1603800500005201100003";"TELEFONIA FIXA COMUTADA / CONVENCIONAL";"PRESTAÇÃO DE SERVIÇO DE TELEFONIA, NAS MODALIDADES DE LONGA   DISTÂNCIA   NACI ONAL   E   INTERNACIONAL,   PARA CHAMADAS  ORIGINADAS   DO   SERVIÇO   TELEFÔN ICO   FIXO COMUTADO PARA TELEFONIA MÓVEL, COM ORIGEM EM   PELOTAS/RS E DESTINO  DENTRO DA ÁREA GEOGRÁFICA DO TERRITÓRIO BRASILEIRO (REGIÃO 1, 2 E 3) E INTERN ACIONAL. .   (HORÁRIO DAS CHAMADAS: 00:00H ÀS 24:00H)    O VALOR ESTIMADO REFE RE-SE A CONTRATAÇÃO ANUAL DOS SERVIÇOS SOLICITADOS NO LOTE 03 DO ANEXO II AO E DITAL.";"1";"1636,00"
"52121";"Comando do Exército";"160380";"COMANDO 8 BRIGADA DE INFANTARIA MOTORIZADA";"12011";"1603800500005201100002";"TELEFONIA FIXA COMUTADA / CONVENCIONAL";"PRESTAÇÃO   DE   SERVIÇO   TELEFÔNICO,   NAS MODALIDADES DE LONGA DISTÂNCIA NA CIONAL E INTERNACIONAL, PARA CHAMADAS ORIGINADAS DO   SERVIÇO  TELEFÔNICO   FI XO   COMUTADO PARA   OUTRO   TELEFONE   FIXO   COMUTADO, COM   ORIGEM   EM   P ELOTAS/RS   E   DESTINO DENTRO  DA   ÁREA   GEOGRÁFICA   DO  TERRITÓRIO BRASIL EIRO  (REGIÕES   1,   2   E   3)   E INTERNACIONAL.   (HORÁRIO   DAS   CHAMADA S: (00:00H ÀS 24:00H)    O VALOR ESTIMADO REFERE-SE A CONTRATAÇÃO ANUAL DOS SE RVIÇOS SOLICITADOS NO LOTE 02 DO ANEXO II AO EDITAL.";"1";"10922,00"
"25000";"Ministério da Economia - Unidades com vínculo";"170138";"DELEGACIA DA RFB EM RIBEIRAO PRETO";"12011";"1701330500001201100004";"LOCACAO DE EQUIPAMENTOS DE TELECOMUNICACOES";"10 CENTRAIS TELEFÔNICAS DO TIPO IV CONFORME EXPECIFICAÇÕES DO ANEXO I - TERMO DE REFERÊNCIA.";"1";"17350,00"
"20301";"Comissão Nacional de Energia Nuclear";"113207";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-CRCN-CO";"12013";"1132070500001201300001";"PRESTACAO DE SERVICOS DE PORTARIA / RECEPCAO";"A PRESENTE LICITAÇÃO TEM POR OBJETO A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PAR A PRESTAÇÃO DE SERVIÇOS TÉCNICOS DE APOIO ADMINISTRATIVO QUANTO AS  ATIVIDADES   DE  RECEPCIONISTAS E MOTORISTA EXECUTIVO, NO CENTRO REGIONAL DE CIÊNCIAS NUC LEARES DO CENTRO   OESTE   CRCN-CO/CNEN, SITO A BR. 060   KM-174.5   PARQUE TE LMA ORTEGAL -  MUNICÍPIO DE ABADIA DE GOIÁS-GOIÁS   CEP 75345-000.";"1";"145450,00"
"52121";"Comando do Exército";"160188";"4º B COM - CONTROLE PATRIMONIAL E CUSTOS";"12013";"1601880500007201300021";"TELEFONIA FIXA COMUTADA / CONVENCIONAL";"TAXA CONSUMO MÍNIMO ( 80 MIN)";"8";"604,90"
"52121";"Comando do Exército";"160188";"4º B COM - CONTROLE PATRIMONIAL E CUSTOS";"12013";"1601880500007201300020";"TELEFONIA FIXA COMUTADA / CONVENCIONAL";"ASSINATURA DDR";"8";"2728,00"
"52121";"Comando do Exército";"160188";"4º B COM - CONTROLE PATRIMONIAL E CUSTOS";"12013";"1601880500007201300025";"TELEFONIA FIXA COMUTADA / CONVENCIONAL";"FIXO-MÓVEL/LDN (INTER-REGIONAL) (VC-3)";"1000";"1640,00"
"52121";"Comando do Exército";"160188";"4º B COM - CONTROLE PATRIMONIAL E CUSTOS";"12013";"1601880500007201300017";"TELEFONIA FIXA COMUTADA / CONVENCIONAL";"FIXO-FIXO/LOCAL";"8400";"1008,00"
"26258";"Universidade Tecnológica Federal do Paraná";"153176";"UTFPR - CAMPUS CORNELIO PROCOPIO";"12013";"1531760600259201300001";"TELEFONIA - CONVENCIONAL / CELULAR";"CONTRATAÇÃO DE SERVIÇOS DE TELEFONIA E INTERNET MÓVEL COMPREENDENDO 10 LINHAS DE VOZ E 4 LINHAS PARA ACESSO A INTERNET COM FORNECIMENTO DOS EQUIPAMENTOS EM COMODATO.";"1";"2500,00"
"26429";"Instituto Federal de Educação, Ciência e Tecn";"158430";"INST.FED.DE GOIAS/CAMPUS GOIANIA";"12013";"1581530500012201200036";"PRESTACAO DE SERVICO DE REPROGRAFIA - LOCACAO DE EQUIPAMENTOREPRODUCAO COR PRETA";"LOCAÇÃO DE IMPRESSORAS ADICIONAIS DO TIPO 1, CONFORME TERMO DE REFERENCIA.";"5";"225,00"
