"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"12013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125040";"AEROPORTO DE CUIAB¡/SBCY";"12013";"01/11/2013";"Objeto: Supress„o do efetivo de 16 (dezesseis) agentes de proteÁ„o avsec e 05 (cinco) supervisores avsec, a partir de 21/10/2013."
"12013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125040";"AEROPORTO DE CUIAB¡/SBCY";"22013";"07/02/2014";"Objeto: RepactuaÁ„o dos valores contratuais a partir de 17/06/2013, alteraÁ„o dos subitens 4.1, 4.4 e 7.1.1 do termo de contrato e alteraÁ„o da escala de revezamento de 5x1 para 6x2, a partir de 22/01/2014"
"122013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125072";"AEROPORTO DE S√O PAULO - CONGONHAS - SBSP";"12013";"10/10/2013";"Objeto: ProrrogaÁ„o do prazo contratual por mais 01 mÍs, com inÌcio em 01/10/2013 e tÈrmino em 31/10/2013"
"132013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125212";"AEROPORTO DE MANAUS/SBEG";"12013";"01/11/2013";"Objeto: AlteraÁ„o contratual."
"22013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125040";"AEROPORTO DE CUIAB¡/SBCY";"12013";"02/07/2014";"Objeto: ProrrogaÁ„o da vigÍncia contratual por mais um perÌodo de 12 (doze) meses, com inÌcio em 27/06/2014 e tÈrmino em 26/06/2015."
"22013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125040";"AEROPORTO DE CUIAB¡/SBCY";"22013";"15/12/2014";"Objeto: RepactuaÁ„o dos valores contratuais a partir de 01/12/2013, de acordo com o item 4.1 do termo de contrato, em virtude da convenÁ„o coletiva de trabalho 2013/2014, com vigÍncia entre 01/12/2013 a 30/11/2014."
"22013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125040";"AEROPORTO DE CUIAB¡/SBCY";"32013";"26/06/2015";"Objeto: RepactuaÁ„o dos valores contratuais a partir de 01/12/2014 cfe. cct 2014/2015"
"232013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125213";"AEROPORTO DE TEF…/SBTF";"12013";"28/08/2014";"Objeto: PorrogaÁ„o de prazo por mais 90dias, a partir de 03/11/2014 e alteraÁ„o contratual."
"232013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125213";"AEROPORTO DE TEF…/SBTF";"22013";"06/05/2015";"Objeto: ProrrogaÁ„o do prazo contratual por mais 120 (cento e vinte) dias. o tÈrmino do prazo de execuÁ„o passa a ser 27/07/2015 e o prazo de vigÍncia passa a ser 25/10/2015."
"232013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125213";"AEROPORTO DE TEF…/SBTF";"32013";"20/08/2015";"Objeto: ProrrogaÁ„o de prazo por mais 90 dias consecutivos a partir de 18/09/2015 e alteraÁ„o contratual."
"262013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125050";"AEROPORTO DE CONFINS/SBCF";"12013";"04/02/2014";"Objeto: ReduÁ„o do vale transporte a partir de 01/07/13. repactuaÁ„o dos valores contratuais de acordo com o item 4 do termo de contrato. prorrogaÁ„o do prazo contratual por mais 12 meses com inÌcio em 13/06/14 e tÈrmino em 12/06/15."
"332013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125170";"AEROPORTO DE FORTALEZA/SBFZ";"12013";"05/06/2014";"Objeto: ProrrogaÁ„o do prazo contratual por mais 12 meses,com inÌcio em 01/07/14 e tÈrmino em 30/06/15,e a correÁ„o do valor mensal do adii na planilha de custos.o adii passar· de 4661,33 para 2511,56,permanecendo inalterado o valor anual,de 30138,74"
"332013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125170";"AEROPORTO DE FORTALEZA/SBFZ";"22013";"01/04/2016";"Objeto: AtualizaÁ„o, repactuaÁ„o e prorrogaÁ„o por mais 12 meses, com inÌcio em 01/07/16 e tÈrmino em 30/06/17."
"332013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125170";"AEROPORTO DE FORTALEZA/SBFZ";"32013";"20/03/2017";"Objeto: AlteraÁ„o da cl·usula 4.8 e repactuaÁ„o"
"342013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125203";"AEROPORTO DE MARAB¡/SBMA";"12013";"28/01/2014";"Objeto: AcrÈscimo e prorrogaÁ„o contratuais."
"352013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125140";"CENTRO DE SUPORTE ADMINISTRATIVO DE RECIFE";"12013";"27/05/2014";"Objeto: AlteraÁ„o contratual para inclus„o de alternativa para o sistema informatizado para rastreabilidade e prorrogaÁ„o do contrato por mais 5 meses com inÌcio em 01/07/2014 e tÈrmino em 30/11/2014."
