"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"252019";"12000";"JustiÁa Federal";"12000";"JustiÁa Federal - Unidades com vÌnculo direto";"090030";"TRIBUNAL REGIONAL FEDERAL DA 4A.REGIAO";"12020";"19/11/2020";"OBJETO: 1.1.1. A prorrogaÁ„o de vigÍncia do Contrato por 12 (doze) meses_a partir de 19/09/2020; 1.1.2. A alteraÁ„o da Cl·usula III- DO PRE«O"
"102019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110096";"SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO";"000012020";"10/09/2020";"Objetivo: PRORROGA«√O DA VIGENCIA POR 12 MESES EREVIS√O DA PLANILHA DO CONTRATO."
"102019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110096";"SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO";"000022021";"18/08/2021";"Objetivo: PRORROGAR O PRAZO DE VIG NCIA CONTRATUAL POR 12 MESES."
"102019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110096";"SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO";"000032022";"29/08/2022";"Objetivo: PRORROGAR A VIG NCIA CONTRATUAL POR 12 (DOZE) MESES."
"102019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110096";"SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO";"12020";"10/09/2020";"Objeto: ProrrogaÁ„o da vigencia por 12 meses e revis„o da planilha do contrato."
"142019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110097";"SUPERINTENDENCIA ADMINISTRACAO NO RIO G. SUL";"000012020";"03/09/2020";"Objetivo: SUPRESS√O DE 01(UM) VEÕCULO LOCADO PARA A PROCURADORIA SECCIONAL FEDEERLA EM JPINVILLE/SC."
"142019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110097";"SUPERINTENDENCIA ADMINISTRACAO NO RIO G. SUL";"000022020";"08/10/2020";"Objetivo: PRORROGAR O PRAZO DE VIG NCIA DO CONTRATO POR MAIS 12 MESES."
"142019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110097";"SUPERINTENDENCIA ADMINISTRACAO NO RIO G. SUL";"000032020";"02/10/2020";"Objetivo: ALTERA«√O DO TERMO DE REFER NCIA PERMITINDO A PRESTA«√O DOS SERVI«OS DE FORMA REMOTA OU POR DEMANDA, ENQUANTO DURAR A SITUA«√O DE PANDEMIA DE SA⁄DE."
"142019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110097";"SUPERINTENDENCIA ADMINISTRACAO NO RIO G. SUL";"000042021";"30/06/2021";"Objetivo: SUPRESS√O DE SERVI«OS A PARTIR DE 01/08/2021 E PRORROGA«√O POR MAIS 12 MESES A PARTIR DE 02/09/2021"
"142019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110097";"SUPERINTENDENCIA ADMINISTRACAO NO RIO G. SUL";"000052022";"11/08/2022";"Objetivo: PRORROGA«√O POR 12 MESES A PARTIR DE 02/09/2022 A 01/09/2023"
