"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"1012013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125081";"CENTRO DE SUPORTE ADMINISTRATIVO DE PORTO ALE";"12013";"21/10/2013";"Objeto: ProrrogaÁ„o de prazo por mais 31 dias de 15/10/2013 a 14/11/2013"
"1022013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125092";"AEROPORTO DE FOZ DO IGUA«U/SBFI";"12013";"13/06/2014";"Objeto: ElaboraÁ„o de plano de gerenciamento de recursos hÌdricos do sbfi"
"1032013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125084";"AEROPORTO DE BAG…/SBBG";"12013";"22/08/2014";"Objeto: Ta 1  repactuaÁ„o de valores contratuais a partir de 01/01/2014"
"1032013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125084";"AEROPORTO DE BAG…/SBBG";"22013";"30/10/2014";"Objeto: T.a. 2  - prorrogaÁ„o de prazo contratual."
"1032013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125084";"AEROPORTO DE BAG…/SBBG";"32013";"23/10/2015";"Objeto: T.a. 3  repactuaÁ„o de valores e prorrogaÁ„o de prazo"
"1032013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125084";"AEROPORTO DE BAG…/SBBG";"42013";"26/10/2016";"Objeto: T.a. 4  alteraÁ„o, repactuaÁ„o de valores contratuais a partir de 01/01/16 e prorrogaÁ„o de prazo contratual de 01/11/16 a 31/10/2017."
"142013";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"925305";"EMPRESA BRAS. DE HEMOD. E BIOTETECNOLOGIA";"12013";"28/11/2013";"OBJETO: Acrescer 24,8% ao valor do contrato"
"142013";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"925305";"EMPRESA BRAS. DE HEMOD. E BIOTETECNOLOGIA";"22014";"30/01/2014";"OBJETO: Acrescer o quantitativo de serviÁo de transporte dos medicamentos originalmente previsto, correspondente ao percentual de 5,64%(cincovÌrgula sessenta e quatro por cento)do valor original do contrato."
"22013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125040";"AEROPORTO DE CUIAB¡/SBCY";"12013";"07/03/2014";"Objeto: ProrrogaÁ„o do prazo contratual por mais 53 dias, com inÌcio em 26/02/2014 etÈrmino em 19/04/2014 e, consequentemente, o prazo de operaÁ„o assistida por igual perÌodo com tÈrmino em 16/10/2014 e alteraÁ„o da cl·usula 5  subitem 5.1.4 do contrato."
"272013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125072";"AEROPORTO DE S√O PAULO - CONGONHAS - SBSP";"12013";"23/12/2013";"Objeto: AdequaÁ„o da planilha contratual e do cronograma fÌsico financeiro p/ ajuste das quantidades reais levantadas necess·rias p/ execuÁ„oda obra e a prorrogaÁ„o do prazo por mais 60 dias"
"282013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125211";"AEROPORTO DE TABATINGA/SBTT";"12013";"03/04/2014";"Objeto: AlteraÁ„o contratual para alteraÁ„o da escala de revezamento na planilha de custos e formaÁ„o de preÁos, passando de 5 x 1 para 6 x 2 e alteraÁ„o contratual para exclus„o na planilha de custos e formaÁ„o de preÁos, do adicional para cursos, treinameno e"
"282013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125211";"AEROPORTO DE TABATINGA/SBTT";"22013";"05/08/2014";"Objeto: O objeto do presente aditamento È a prorrogaÁ„o do prazo contratual por mais 62 (sessenta e dois) dias, com inÌcio em 28/08/2014 e tÈrmino em 28/10/2014."
