"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"112015";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125100";"AEROPORTO DE FLORIAN”POLIS/SBFL";"12015";"05/10/2015";"Objeto: T.a. 1 : repactuaÁ„o de valores contratuais a partir de 17/03/2015."
"22015";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125060";"AEROPORTO DE VIT”RIA/SBVT";"12015";"06/05/2016";"Objeto: RepactuaÁ„o dos valores contratuais de acordo com o item 4 do termo de contrato."
"22015";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125060";"AEROPORTO DE VIT”RIA/SBVT";"22015";"25/08/2016";"Objeto: ProrrogaÁ„o e repactuaÁ„o contratual."
"32014";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"925305";"EMPRESA BRAS. DE HEMOD. E BIOTETECNOLOGIA";"12014";"11/12/2014";"OBJETO: Prorrogar a vigÍncia contratual por 180 dias."
"32015";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125051";"AEROPORTO DE BH - PAMPULHA / SBBH";"12015";"10/07/2015";"Objeto: AdequaÁ„o do iss constante da aba 'encargos tribut·rios' da planilha de custos e formaÁ„o de preÁos, de 2,50% para 5,00%, a partir de 02/03/15. repactuaÁ„o dos valores contratuais de acordo com o item 4 do termo de contrato."
"32015";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12015";"16/02/2016";"OBJETO: ProrrogaÁ„o do prazo de vigÍncia por mais 12 meses."
"32015";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"22015";"16/02/2016";"OBJETO: AlteraÁ„o qualitativa acrescendo o valor em 24,96%"
"32015";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"42018";"19/02/2018";"OBJETO: ProrrogaÁ„o do prazo de vigÍncia do contrato original pelo perÌodo de vinte e quatro meses, vigindo de 08/02/2018 a 07/02/2020"
"402014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125240";"AEROPORTO DE RIO BRANCO/SBRB";"12014";"23/06/2015";"Objeto: AlteraÁ„o do contrato social da contratada com modificaÁ„o da raz„o social passando a ser manancial air serviÁos ltda-epp, alteraÁ„o do endereÁo da sede e alteraÁ„o de 15 apac s e 03 supervisores para o perÌodo de 19/06/2015 a 13/12/2015"
"402014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125240";"AEROPORTO DE RIO BRANCO/SBRB";"22014";"31/03/2016";"Objeto: Repact. de vlrs., a partir de 28/03/15, conf. alinea a; revis„o da trf. de transporte, a partir de 28/03/15, conf. alinea b; supress. cont. do vlr. mensal entre 28/03/16 a 30/06/16 conf. alinea c; prorrog. do prz. por 12 meses - 28/03/16 a 27/03/17."
