"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"26235";"Universidade Federal de Goiás";"153052";"UNIVERSIDADE FEDERAL DE GOIAS";"12012";"1530520601550201100001";"LOCACAO DE IMOVEL";"LOCAÇÃO DE IMÓVEL PARA FUNCIONAMENTO DE UNIDADE DE APOIO AO ENSINO E ÀS ATIVID ADES DE EXTENSÃO DOS CURSOS DE BIOMEDICINA, ENFERMAGEM E FISIOTERAPIA.DESCRIÇÃ O DO IMÓVEL POSSUI 03 PAVIMENTOS, COM 563,77M2 DE ÁREA CONSTRUÍDA (EXCETUANDO QUADRA E PÁTIOS), CONTENDO 11 SALAS, 06 BANHEIROS, ÁREA DE SERVIÇO/COZINHA, DE PÓSITO, PÁTIO E 01 QUADRA DE ESPORTES. O IMÓVEL NÃO ESTÁ PINTADO.RESPONSABILID ADE DO LOCATÁRIO: PAGAMENTO DE ALUGUEL, CONTAS DE ÁGUA, LUZ E IPTU.";"1";"60000,00"
"26238";"Universidade Federal de Minas Gerais";"153263";"LABORATORIO DE COMPUTACAO CIENTIFICA/UFMG";"12014";"1532630600006201400001";"INSTALACAO / MONTAGEM / MANUTENCAO - EQUIPAMENTOS ELETRICOS";"CONSTITUI O OBJETO DO PRESENTE INSTRUMENTO, A CONTRATAÇÃO DE EMPRESA PARA PRES TAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA, MENSAL,SEM I NCLUIR AS  PEÇAS E MATERIAIS A SEREM UTILIZADOS NOS SERVIÇOS DE MANUTENÇÃO, EM 02 (DOIS) NOBREAK,MARCAS:CP ELETRÔNICA,INSTALADOS NA SALA 2040, NO LABORATÓR IO DE COMPU TAÇÃO CIENTÍFICA, NO INSTITUTO DE CIÊNCIAS EXATAS DA UFMG,NO CAMPUS PAMPULHA, EM BELO HORIZONTE.";"12";"7980,00"
"52111";"Comando da Aeronáutica";"120014";"BASE AEREA DE FORTALEZA";"12014";"1200140700012201400001";"ASSISTENCIA MEDICA - HOSPITALAR / DOMICILIAR COMPLEMENTAR DESAUDE / CONVÊNIO";"PRESTAÇÃO DE SERVIÇOS DE ASSISTÊNCIA MÉDICO-HOSPITALAR AOS USUÁRIOS DO FUNDO D E SAÚDE DA AERONÁUTICA (FUNSA)";"1";"500000,00"
"26412";"Instituto Federal do Sul de Minas Gerais";"154811";"IFSULDEMINAS - CAMPUS POUSO ALEGRE";"12014";"1548110100002201400001";"CANTINA / BAR / LANCHONETE / REFEICAO RAPIDA / RESTAURANTE";"CONTRATAÇÃO DE PESSOA JURÍDICA ESPECIALIZADA NO RAMO DE SERVIÇOS DE ALIMENTAÇÃ O COLETIVA PARA PRODUÇÃO E FORNECIMENTO, COM EQUIPAMENTOS PRÓPRIOS, DE REFEIÇÕ ES DO TIPO ALMOÇO E CAFÉ DA MANHÃ E DA TARDE COM COBRANÇA DE PREÇO FIXO POR PE SSOA NO VALOR MÁXIMO DE R$15,37 POR ALMOÇO, CAFÉ DA MANHÃ E CAFÉ DA TARDE, COM  CESSÃO ONEROSA DE ESPAÇO PÚBLICO   ÁREA APROXIMADA DE 445 M .";"1";"13,20"
"52121";"Comando do Exército";"160139";"HOSPITAL DE GUARNICAO DE JOAO PESSOA";"12014";"1601390600009201400001";"ENERGIA ELETRICA - FORNECIMENTO MERCADO REGULADO";"FORNECIMENTO DE ENERGIA ELÉTRICA PARA O HGUJP.";"12";"202431,10"
"36211";"Fundação Nacional de Saúde";"255021";"FUNDACAO NACIONAL DE SAUDE - RS";"12014";"2550210500001201400005";"COMPONENTES DIVERSOS PARA VEÍCULOS";"COMPONENTES DIVERSOS PARA VEÍCULOS, NOME COMPONENTES DIVERSOS PARA VEÍCULOS";"1";"49500,00"
"36211";"Fundação Nacional de Saúde";"255021";"FUNDACAO NACIONAL DE SAUDE - RS";"12014";"2550210500001201400003";"MANUTENCAO DE VEICULOS LEVES / PESADOS";"SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE VEÍCULOS MARCA FORD";"30";"1175,00"
"36211";"Fundação Nacional de Saúde";"255021";"FUNDACAO NACIONAL DE SAUDE - RS";"12014";"2550210500001201400004";"GUINCHO / REBOQUE";"SERVIÇO DE GUINCHO POR KM";"1481";"1999,30"
"36211";"Fundação Nacional de Saúde";"255021";"FUNDACAO NACIONAL DE SAUDE - RS";"12014";"2550210500001201400001";"MANUTENCAO DE VEICULOS LEVES / PESADOS";"SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE VEÍCULOS MARCA NISSAN";"20";"880,00"
"36211";"Fundação Nacional de Saúde";"255021";"FUNDACAO NACIONAL DE SAUDE - RS";"12014";"2550210500001201400002";"MANUTENCAO DE VEICULOS LEVES / PESADOS";"SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE VEÍCULOS MARCA MITSUBISHI";"80";"3600,00"
"25000";"Ministério da Economia - Unidades com vínculo";"170032";"GERENCIA REG. DE ADMINISTRACAO DO ME - PIAUI";"12014";"1700320500004201400001";"PRESTACAO DE SERVICO DE VIGILANCIA E SEGURANCA - ORGANICA - OUTRAS NECESSIDADES (INATIVO)";"";"1";"996000,00"
"52121";"Comando do Exército";"160441";"28 GRUPO DE ARTILHARIA DE CAMPANHA";"12014";"1604410700003201400001";"ASSISTENCIA MEDICA - HOSPITALAR / DOMICILIAR COMPLEMENTAR DESAUDE / CONVÊNIO";"PRESTAÇÃO DE ASSISTÊNCIA MÉDICO-HOSPITALAR, AMBULATORIAL, ODONTOLÓGICA, ATENDI MENTO DE EMERGÊNCIA/URGÊNCIA EM REGIME DE 24 HORAS DIÁRIAS E DIAGNÓSTICOS, EM CARÁTER COMPLEMENTAR, DE NATUREZA CONTÍNUA.";"1";"960000,00"
"52131";"Comando da Marinha";"780000";"COMANDO DE OPERACOES NAVAIS";"12014";"0";"Não se aplica";"Não se aplica";"1";"122422,00"
"26429";"Instituto Federal de Educação, Ciência e Tecn";"158641";"INST.FED.DE GOIAS/CAMPUS GOIANIA OESTE";"12014";"1585230500001201400053";"PRESTACAO DE SERVICOS DE PORTARIA / RECEPCAO";"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE SERVIÇOS CONTÍNUOS DE RE CEPÇÃO E COPEIRAGEM COM MENSURAÇÃO DA PRODUTIVIDADE POR POSTO DE TRABALHO, CON FORME TERMO DE REFERÊNCIA, POR UM PERÍODO DE 12 MESES. GOIÂNIA OESTE TOTAL DE 02 COPEIRAS (OS)";"1";"24936,00"
"26429";"Instituto Federal de Educação, Ciência e Tecn";"158641";"INST.FED.DE GOIAS/CAMPUS GOIANIA OESTE";"12014";"1585230500001201400054";"PRESTACAO DE SERVICOS DE PORTARIA / RECEPCAO";"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE SERVIÇOS CONTÍNUOS DE RE CEPÇÃO E COPEIRAGEM COM MENSURAÇÃO DA PRODUTIVIDADE POR POSTO DE TRABALHO, CON FORME TERMO DE REFERÊNCIA, POR UM PERÍODO DE 12 MESES. GOIÂNIA OESTE TOTAL DE 03 RECEPICIONISTAS";"2";"50160,00"
"52121";"Comando do Exército";"160436";"22 GRUPO DE ARTILHARIA DE CAMP AUTOPROPULSADO";"12014";"1604370500006201300001";"LOCACAO EQUIPAMENTOS DE IMPRESSAO";"SERVIÇO DE LOCAÇÃO DE MÁQUINAS COPIADORAS COM FRANQUIA DE 7.000 (SETE MIL) CÓP IAS MENSAIS,COM MANUTENÇÃO E SUPORTE A EXPENSAS DO LOCADOR, COM ATENDIMENTO DE  SUPORTE TÉCNICO DE MANUTENÇÃO NO PRAZO DE 24 (VINTE QUATRO) HORAS APÓS O ACIO NAMENTO DO SUPORTE-MANUTENÇÃO.";"1";"267,90"
"52904";"Fundo do Exército";"167365";"HOSPITAL DE GUARNICAO DE BAGE";"12014";"1673650700001201400001";"FISIOTERAPIA / MASSOTERAPIA";"SERVIÇOS DE FISIOTERAPIA PRESTADOS POR OCS CREDENCIADA A USUÁRIOS DO SAMMED/FU SEX, COM VALOR ESTIMADO PARA O PERÍODO DE 60 (SESSENTA) MESES.";"1";"150000,00"
"52121";"Comando do Exército";"160095";"58 BATALHAO DE INFANTARIA MOTORIZADO";"12014";"1600950600001201400001";"ENERGIA ELETRICA - FORNECIMENTO MERCADO REGULADO";"PRESTAÇÃO DE SERVIÇO DE FORNECIMENTO DE ENERGIA ELÉTRICA.";"1";"155800,00"
"52121";"Comando do Exército";"160187";"21 CIRCUNSCRICAO DE SERVICO MILITAR";"12014";"1601870600001201400001";"ENERGIA ELETRICA - FORNECIMENTO MERCADO REGULADO";"FORNECIMENTO DE ENERGIA ELÉTRICA A FIM DE ATENDER AS NECESSIDADES DA 21ª CSM.";"12";"37398,50"
"52121";"Comando do Exército";"160028";"35º BATALHAO DE INFANTARIA";"12014";"1600280600001201400001";"ENERGIA ELETRICA - FORNECIMENTO MERCADO REGULADO";"SERVIÇO DE ENERGIA ELETRICA PARA O FUNCIONAMENTO DO 35º BI";"1";"111577,68"
"52121";"Comando do Exército";"160028";"35º BATALHAO DE INFANTARIA";"12014";"1600280600001201400001";"ENERGIA ELETRICA - FORNECIMENTO MERCADO REGULADO";"SERVIÇO DE ENERGIA ELETRICA PARA O FUNCIONAMENTO DO 35º BI";"1";"111577,60"
"26427";"Instituto Federal da Bahia";"158590";"INST. FED. DA BAHIA/CAMPUS FEIRA DE SANTANA";"12014";"1585900600051201400001";"LOCUCAO DE TEXTO / MESTRE DE CERIMONIA / LOCUTOR /  APRESEN-TADOR";"CONTRATAÇÃO DE EMPRESA PARA REALIZAÇÃO DO CERIMONIAL DA I FORMATURA ACADÊMICA DO CAMPUS FEIRA DA SANTANA.";"1";"5000,00"
"52121";"Comando do Exército";"160139";"HOSPITAL DE GUARNICAO DE JOAO PESSOA";"12014";"1601390600009201400001";"ENERGIA ELETRICA - FORNECIMENTO MERCADO REGULADO";"FORNECIMENTO DE ENERGIA ELÉTRICA PARA O HGUJP.";"12";"16869,26"
"25000";"Ministério da Economia - Unidades com vínculo";"170061";"INSPETORIA DA RFB EM RECIFE";"12014";"1700580500005201400003";"TELEFONIA - CONVENCIONAL / CELULAR";"SERVIÇO DE TELEFONIA MÓVEL PESSOAL   SMP, INCLUINDO LIGAÇÕES DE LONGA DISTÂNCI A, ROAMING NACIONAL, COM LIGAÇÕES  INTRAGRUPO  DOTADAS DE TARIFA ZERO, PARA CO MUNICAÇÃO DE VOZ E DADOS VIA REDE MÓVEL DIGITAL, FERRAMENTA DE GESTÃO ON LINE DO CONSUMO, COM FORNECIMENTO DE 13 (TREZE) ACESSOS/ESTAÇÕES MÓVEIS, EM REGIME DE COMODATO, POR MEIO DE PLANO PÓS-PAGO, PARA A INSPETORIA DA RECEITA FEDERAL DO BRASIL DE RECIFE   IRF/REC - UASG 170061.";"12";"28875,60"
"52121";"Comando do Exército";"160095";"58 BATALHAO DE INFANTARIA MOTORIZADO";"12014";"1600950600001201400001";"ENERGIA ELETRICA - FORNECIMENTO MERCADO REGULADO";"PRESTAÇÃO DE SERVIÇO DE FORNECIMENTO DE ENERGIA ELÉTRICA.";"1";"155800,00"
"25000";"Ministério da Economia - Unidades com vínculo";"170020";"ALFANDEGA DA RFB AEROP.INTERNAC.DE BRASILIA";"12014";"1700200700001201400002";"ENERGIA ELETRICA - FORNECIMENTO MERCADO REGULADO";"PAGAMENTO DE RATEIO DE DESPESAS, REF. A FORNECIMENTO DE ENERGIA ELÉTRICA NAS Á REAS ADMINISTRATIVAS OCUPADAS PELA RFB NO AEROPORTO INTERNACIONAL DE BRASÍLIA.";"1";"14090,00"
"25000";"Ministério da Economia - Unidades com vínculo";"170020";"ALFANDEGA DA RFB AEROP.INTERNAC.DE BRASILIA";"12014";"1700200700001201400001";"FORNECIMENTO DE AGUA E COLETA DE ESGOTO SANITARIO";"PAGAMENTO DE RATEIO DE DESPESAS, REF. A FORNECIMENTO DE AGUA E TRATAMENTO DE E SGOTO DAS ÁREAS ADMINISTRATIVAS OCUPADAS PELA RFB NO AEROPORTO INTERNACIONAL D E BRASÍLIA.";"1";"14090,00"
"33000";"Ministério da Previdência Social - Unidades c";"330088";"PROG.DE AP.MODERN.DA GESTAO DO SPS-PROPREV II";"12014";"3300880500001201400003";"'SERVIDOR DE REDE'";"SERVIDOR DE REDE, NOME SERVIDOR - DEMAIS INFORMAÇÕES CONSULTAR EDITAL.";"2";"51751,00"
"33000";"Ministério da Previdência Social - Unidades c";"330088";"PROG.DE AP.MODERN.DA GESTAO DO SPS-PROPREV II";"12014";"3300880500001201400001";"'SERVIDOR DE REDE'";"SERVIDOR DE REDE, NOME SERVIDOR - DEMAIS INFORMAÇÕES CONSULTAR O EDITAL.";"41";"730000,00"
"33000";"Ministério da Previdência Social - Unidades c";"330088";"PROG.DE AP.MODERN.DA GESTAO DO SPS-PROPREV II";"12014";"3300880500001201400002";"'SERVIDOR DE REDE'";"SERVIDOR DE REDE, NOME SERVIDOR - DEMAIS INFORMAÇÕES CONSULTAR EDITAL.";"1";"30567,00"
"36000";"Ministério da Saúde - Unidades com vínculo di";"250013";"SUPERINTENDENCIA ESTADUAL DO MS/AL";"12015";"2500130500014201400001";"PRESTACAO DE SERVICOS DE AGENCIAMENTO DE VIAGENS";"";"1";"72105,90"
"37202";"Instituto Nacional do Seguro Social";"510280";"GERENCIA EXECUTIVA CAMPO GRANDE";"12015";"5102800500007201400002";"'ÁGUA MINERAL'";"ÁGUA MINERAL, NOME AGUA MINERAL";"336";"3538,00"
"37202";"Instituto Nacional do Seguro Social";"510280";"GERENCIA EXECUTIVA CAMPO GRANDE";"12015";"5102800500007201400001";"'ÁGUA MINERAL'";"ÁGUA MINERAL, NOME AGUA MINERAL";"2706";"15965,40"
"32263";"Departamento Nacional de Produção Mineral";"323024";"SUPERINTENDENCIA DO DNPM-MA";"12015";"3230240600001201500001";"ENERGIA ELETRICA - FORNECIMENTO MERCADO REGULADO";"FORNECIMENTO DE ENERGIA ELÉTRICA PARA A SUPERINTENDENCIA DO DNPM/MA.";"12";"60000,00"
"39252";"DEPTO. NAC. DE INFRA-ESTRUTURA DE TRANSPORTES";"926022";"ADM.DAS HIDROVIAS DO TOCANTINS E ARAGUAIA";"12015";"0";"Não se aplica";"Não se aplica";"1";"19200,00"
"30108";"Departamento de Polícia Federal";"200346";"SUPERINTENDENCIA REGIONAL NO ESTADO DA BA";"12015";"0";"Informação protegida por sigilo nos termos da legislação vigente";"Informação protegida por sigilo nos termos da legislação vigente";"1";"110000,00"
"68000";"Secretaria de Portos";"110680";"SECRETARIA DE PORTOS/PR";"12015";"1106800700001201500001";"PUBLICACAO LIVRO / MATERIA - PERIODICA / OFICIAL";"";"1";"183896,10"
