"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"122018";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZ…NS E SILOS DO EST. DE MG";"12019";"20/02/2019";"OBJETO: O objeto do presente instrumento constitui a prorrogaÁ„o do contrato 012/2019, atÈ 30/06/2019, cujo objeto È a contrataÁ„o de empresapara prestaÁ„o de serviÁo de transporte, mediante locaÁ„o de veÌculo, em car·ter n„o eventual,incluindo manutenÁ„o, conforme edital e seus anexos."
"122018";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZ…NS E SILOS DO EST. DE MG";"22019";"29/05/2019";"OBJETO: O presente contrato tem o valor  globalde R$ 17.310,00 (dezessete mil, trezentos e dez reais), com valor mensal de R$ 1.442,50 (hum mil, quatrocentos e quarenta e dois reais e cinquenta centavos)."
"122018";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZ…NS E SILOS DO EST. DE MG";"32019";"22/07/2019";"OBJETO: O objeto do presente instrumento constitui a prorrogaÁ„o do contrato 012/2018, atÈ 13/12/2019, cujo objeto È a contrataÁ„o de empresapara prestaÁ„o de serviÁos de transporte, mediante locaÁ„o de veÌculo, em car·ter n„o eventual, incluindo sua manutenÁ„o, conforme edital e seus anexos."
"14722017";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"926524";"AMAZONAS GERA«√O E TRANSMISS√O DE ENERGIA S.A";"12018";"20/02/2018";"OBJETO: ServiÁos de lavanderia"
"14722017";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"926524";"AMAZONAS GERA«√O E TRANSMISS√O DE ENERGIA S.A";"22019";"15/02/2017";"OBJETO: ServiÁos de lavagem ce cama, mesa e banho das casas de transito e hospitalar da unidade de pronto atendimento_de urgencia e emergencia."
"25092017";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"926524";"AMAZONAS GERA«√O E TRANSMISS√O DE ENERGIA S.A";"12019";"26/03/2019";"OBJETO: Material"
"25402017";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"926524";"AMAZONAS GERA«√O E TRANSMISS√O DE ENERGIA S.A";"12017";"30/10/2018";"OBJETO: AquisiÁao de equip de videoconferencia"
"42018";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125090";"AEROPORTO DE CURITIBA/SBCT";"12018";"22/05/2018";"Objeto: RepactuaÁ„o contratual de acordo com convenÁ„o coletiva de trabalho - cct 2018/2020, com indenizaÁ„o a partir de 01/03/2018 e supress„o na planilha de custos e formaÁ„o de preÁos."
"12018";"12000";"JustiÁa Federal";"12000";"JustiÁa Federal - Unidades com vÌnculo direto";"090030";"TRIBUNAL REGIONAL FEDERAL DA 4A.REGIAO";"12019";"07/06/2019";"OBJETO: ProrrogaÁ„o da vigÍncia do contrato de serviÁo telefÙnico fixo comutado, por mais 12 meses, a partir de 01/02/2019"
"12018";"12000";"JustiÁa Federal";"12000";"JustiÁa Federal - Unidades com vÌnculo direto";"090030";"TRIBUNAL REGIONAL FEDERAL DA 4A.REGIAO";"22020";"13/07/2020";"OBJETO: ProrrogaÁ„o do contrato de serviÁo de telefone fixo comutado, por mais 12 meses , a partir do dia 01/02/2020."
