"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"12014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125325";"EPTA  BARRA DO GAR«AS - TABW";"12014";"11/09/2015";"Objeto: ProrrogaÁ„o do prazo contratual por mais 12 meses, com inÌcio em 25/08/2015 e tÈrmino em 24/08/2016"
"12014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125325";"EPTA  BARRA DO GAR«AS - TABW";"22014";"19/08/2016";"Objeto: RepactuaÁ„o valores contratuais, partir de 01/01/15 e 01/01/2016, em virtude da cct 2015/2015 e cct 2016/2016, reajuste do 'combustÌvel', a partir de 18/06/2015 e 18/06/2016, supress„o contr. partir de 25/08/16 e prorrogaÁ„o d prazo de 25/08/16 a 25/08/17"
"12014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125325";"EPTA  BARRA DO GAR«AS - TABW";"32014";"03/11/2016";"Objeto: AcrÈscimo de serviÁos a partir de 16/10/2016, sendo composto pela majoraÁ„o de dias da prestaÁ„o de serviÁos, que passa de 22 para 25 dias no mÍs, com impacto nos benefÌcios vale transporte e vale refeiÁ„o, e aumento na kilometragem mensal, para 6.622 km"
"162014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZ…NS E SILOS DO EST. DE MG";"22016";"13/04/2016";"OBJETO: A prorrogaÁ„o do Contrato n∫ 016/2014 por mais 12 (doze) meses, a vigorar de 11 de abril de 2016 a 11 de abril de 2017."
"202014";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"925305";"EMPRESA BRAS. DE HEMOD. E BIOTETECNOLOGIA";"12015";"22/06/2015";"OBJETO: Prorrogar a vigÍncia contratual por 148dias, sem Ùnus para a hemobr·s."
"202014";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"925305";"EMPRESA BRAS. DE HEMOD. E BIOTETECNOLOGIA";"22015";"26/01/2016";"OBJETO: Prorrogar a vigÍncia contratual por 6 (seis) meses, a contar de 01/01/2016, sem Ùnus para a hemobr·."
"202014";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"925305";"EMPRESA BRAS. DE HEMOD. E BIOTETECNOLOGIA";"32016";"07/07/2016";"OBJETO: Prorrogar a vigÍncia contratual por 6 (seis) meses, sem Ùnus para a Hemobr·s."
"222014";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"925305";"EMPRESA BRAS. DE HEMOD. E BIOTETECNOLOGIA";"12015";"27/07/2015";"OBJETO: Prorrogar a vigÍncia contratual por 12 meses, nas mesmas condiÁıes atuais, inclusive preÁo."
"272014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZ…NS E SILOS DO EST. DE MG";"12019";"30/09/2019";"OBJETO: Os LOCADORES, legÌtimos propriet·rios do imÛvel localizado na Rua dos Goitacazes, n∫ 15- Centro - Belo Horizonte/MG d„o em locaÁ„o  ‡LOCAT¡RIA, CASEMG EM LIQUIDA«√O 02 pavimentos do prÈdio, quais sejam, 8∫ e 9∫ andares."
"292014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125204";"AEROPORTO DE SANTAR…M/SBSN";"12014";"24/11/2014";"Objeto: RepactuaÁ„o a partir de 01/09/2014"
