"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"52121";"Comando do Exército";"160267";"2 BATALHAO DE INFANTARIA MOTORIZADO (ES)";"12015";"1531660500031201500004";"LOCACAO EQUIPAMENTOS DE IMPRESSAO";"MODELO IV - MULTIFUNCIONAL COLORIDA - PEQUENO PORTE";"12";"4416,00"
"52121";"Comando do Exército";"160267";"2 BATALHAO DE INFANTARIA MOTORIZADO (ES)";"12015";"1531660500031201500003";"LOCACAO EQUIPAMENTOS DE IMPRESSAO";"MODELO III - MULTIFUNCIONAL MONOCROMÁTICA - PEQUENO PORTE";"36";"5040,00"
"52121";"Comando do Exército";"160267";"2 BATALHAO DE INFANTARIA MOTORIZADO (ES)";"12015";"1531660500031201500005";"PRESTACAO DE SERVICO DE REPROGRAFIA - LOCACAO DE EQUIPAMENTOREPRODUCAO COR PRETA";"CÓPIA PRETO E BRANCO";"240000";"9600,00"
"52121";"Comando do Exército";"160267";"2 BATALHAO DE INFANTARIA MOTORIZADO (ES)";"12015";"1531660500031201500006";"PRESTACAO DE SERVICO DE REPROGRAFIA - LOCACAO DE EQUIPAMENTO";"CÓPIA COLORIDO";"12000";"4200,00"
"52121";"Comando do Exército";"160083";"GRAFICA DO EXERCITO";"12015";"1600830700001201500001";"PUBLICACAO LIVRO / MATERIA - PERIODICA / OFICIAL";"PUBLICAÇÃO NO DIÁRIO OFICIAL DA UNIÃO";"1";"11106,02"
"52121";"Comando do Exército";"160083";"GRAFICA DO EXERCITO";"12015";"1600830700001201500001";"PUBLICACAO LIVRO / MATERIA - PERIODICA / OFICIAL";"PUBLICAÇÃO NO DIÁRIO OFICIAL DA UNIÃO";"1";"11106,00"
"52121";"Comando do Exército";"160267";"2 BATALHAO DE INFANTARIA MOTORIZADO (ES)";"12015";"0";"Inválido";"Inválido";"1038408";"0,35"
"52121";"Comando do Exército";"160267";"2 BATALHAO DE INFANTARIA MOTORIZADO (ES)";"12015";"0";"Inválido";"Inválido";"4530504";"0,04"
"52121";"Comando do Exército";"160267";"2 BATALHAO DE INFANTARIA MOTORIZADO (ES)";"12015";"0";"Inválido";"Inválido";"1296";"140,00"
"52121";"Comando do Exército";"160267";"2 BATALHAO DE INFANTARIA MOTORIZADO (ES)";"12015";"0";"Inválido";"Inválido";"132";"368,00"
"52131";"Comando da Marinha";"789200";"CENTRO DE COORD.DE ESTUDOS DA MARINHA EM SP";"12015";"0";"Não se aplica";"Não se aplica";"160";"6640,00"
