"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"10172016";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925145";"REGIONAL DE TRANSMISS√O DO PAR¡";"12016";"12/01/2017";"OBJETO: ProrrogaÁ„o do prazo de entrega dos materiais de 07 meses contados a partirt da data de assinatura para 11 meses contados a partir da data de assinatura do Contrato."
"10562016";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925143";"REGIONAL DE TRANSMISS√O DO MARANH√O";"12016";"21/06/2016";"OBJETO: AlteraÁ„o do valor do contrato"
"162016";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125055";"AEROPORTO DE UBERL¬NDIA/SBUL";"12016";"17/07/2018";"Objeto: AcrÈscimo contratual a partir de 15/07/2018, resultante do acrÈscimo de 01 aparelho celular"
"212016";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZ…NS E SILOS DO EST. DE MG";"12017";"30/03/2017";"OBJETO: Constitui o acrÈscimo de 25% (vinte e cinco por cento) ao valor contratado referente da Unidade de CapinÛpolis, para assim atender a demanda de lenha para a Unidade nos termos da Cl·usula DÈcima Nona do Contrato n∫ 021/2016."
"312016";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125030";"AEROPORTO DE CAMPO GRANDE - SBCG";"12016";"03/07/2017";"Objeto: AcrÈscimo contratual e revis„o de preÁos, a partir de 01/07/2017"
"312016";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125030";"AEROPORTO DE CAMPO GRANDE - SBCG";"22016";"23/10/2017";"Objeto: Alt. do centro de custos; repactuaÁ„o a partir de 01/12/2016; revis„o de preÁos a partir de 09/08/2017."
"312016";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125030";"AEROPORTO DE CAMPO GRANDE - SBCG";"32016";"06/12/2017";"Objeto: AcrÈscimo contratual, a aprtir de 13/11/2017 - readequaÁ„o do n˙mero do atual efetivo de apac de 37 para 44."
"412016";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125055";"AEROPORTO DE UBERL¬NDIA/SBUL";"12016";"23/05/2018";"Objeto: Supress„o contratual, a partir de 16/05/2018, resultante da supress„o de 02 postos de vigilante."
"856792016";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925145";"REGIONAL DE TRANSMISS√O DO PAR¡";"12017";"08/06/2017";"OBJETO: ProrrogaÁ„o do Contrato por mais 12 meses a partir de 06.05.2017."
"856792016";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925145";"REGIONAL DE TRANSMISS√O DO PAR¡";"22018";"22/05/2018";"OBJETO: ProrrogaÁ„o do prazo de execuÁ„o do contrato pata mais 12 meses a contar de 06.05.2018."
"857112016";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925145";"REGIONAL DE TRANSMISS√O DO PAR¡";"12017";"28/06/2017";"OBJETO: AlteraÁ„o do prazo de execuÁ„o e valor do contrato."
"282016";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"000012017";"28/04/2017";"Objetivo: PRORROGA«√O DO PRAZO DE VIG NCIA CONTRATUAL."
