"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"26420";"Instituto Federal Farroupilha";"158268";"INST.FED.FARROUPILHA/CAMPUS SAO VICENTE SUL";"12013";"1582680100004201300003";"PRESTACAO DE SERVICOS BANCARIOS";"LOTE PARA INSTALAÇÃO DE CAIXA ELETRONICO";"1";"61,90"
"26424";"Instituto Federal do Tocantins";"158556";"INST.FED.DO TOCANTINS/CAMPUS GURUPI";"12014";"1585560300003201400001";"CONSTRUCAO / MANUTENCAO / REFORMA - TELHADO";"REFORMA DO FORRO DO AUDITÓRIO CENTRAL";"1";"71534,00"
"25000";"Ministério da Economia - Unidades com vínculo";"170125";"ALFANDEGA DA RFB AEROP.INTERNAC. RIO JANEIRO";"12015";"1701250700001201500001";"PERICIA / LAUDO / AVALIACAO - TECNICA";"REALIZAÇÃO DE AVALIAÇÃO, CUSTÓDIA E DE ASSESSORIA E CONSULTORIA PELA CAIXA, PA RA A REALIZAÇÃO DE ALIENAÇÃO, POR LEILÃO, DE RELÓGIOS, JOIAS, PEDRAS E METAIS PRECIOSOS, APREENDIDOS PELA RFB E QUE ENCONTRAM-SE SOB A ADMINISTRAÇÃO DA SECR ETARIA DA RECEITA FEDERAL DO BRASIL SOBRE AS QUAIS NÃO INCIDE QUAISQUER REIVIN DICAÇÃO DE CARÁTER REAL E/OU PESSOAL, ENCONTRANDO-SE EM DISPONIBILIDADE, LIVRE S, DESEMBARAÇADAS E TODAS APTAS À VENDA EM LICITAÇÃO.";"1";"471118,50"
"37202";"Instituto Nacional do Seguro Social";"510599";"GERENCIA EXECUTIVA BOA VISTA";"12015";"5105990500027201400001";"'ÁGUA MINERAL'";"'ÁGUA MINERAL', MATERIAL ÁGUA MINERAL, GASEIFICAÇÃO SEM GÁS, CARACTERÍSTICAS ADICIONAIS COM LACRE INVIOLÁVEL";"1000";"6090,00"
"52121";"Comando do Exército";"160407";"29 BATALHAO DE INFANTARIA BLINDADO";"12015";"1604070500005201400041";"TELEFONIA - CONVENCIONAL / CELULAR";"VC 2 ? MÓVEL ? MÓVEL ? OUTRA OPERADORA: SERVIÇO QUE COMPREENDE AS LIGAÇÕES DE LONGA DISTÂNCIA NACIONAL DO DISPOSITIVO MÓVEL PARA OUTRO DISPOSITIVO MÓVEL OUT RA OPERADORA, QUE ABRANGE AS LIGAÇÕES ORIGINADAS EM ÁREA DE REGISTRO (AR) = XY  E TERMINADAS EM AR = XZ, EM QUE Y É DIFERENTE DE Z.";"25092";"0,89"
"52121";"Comando do Exército";"160407";"29 BATALHAO DE INFANTARIA BLINDADO";"12015";"1604070500005201400037";"TELEFONIA - CONVENCIONAL / CELULAR";"VC2   MÓVEL   FIXO:SERVIÇO QUE COMPREENDE AS LIGAÇÕES LONGA DISTÂNCIA NACIONAL  DO DISPOSITIVO MÓVEL PARA TELEFONE FIXO EM ÁREAS COMPREENDIDAS POR CÓDIGOS NA CIONAIS (DDD), COM O PRIMEIRO DÍGITO IGUAL E SEGUNDO DIFERENTE DO NÚMERO DE DE STINO.";"20696";"1,04"
"52121";"Comando do Exército";"160407";"29 BATALHAO DE INFANTARIA BLINDADO";"12015";"1604070500005201400040";"TELEFONIA - CONVENCIONAL / CELULAR";"VC3   MÓVEL   MÓVEL MESMA OPERADORA: ERVIÇO QUE COMPREENDE AS LIGAÇÕES DE LONG A DISTÂNCIA NACIONAL DO DISPOSITIVO MÓVEL PARA OUTRO DISPOSITIVO MÓVEL DA MESM A OPERADORA, QUE ABRANGE AS LIGAÇÕES ORIGINADAS EM ÁREA DE REGISTRO (AR) = XY E TERMINADAS EM AR = ZW, EM QUE X É DIFERENTE DE Z E Y PODE SER IGUAL OU NÃO A  W.";"18696";"1,04"
"52121";"Comando do Exército";"160407";"29 BATALHAO DE INFANTARIA BLINDADO";"12015";"1604070500005201400038";"TELEFONIA - CONVENCIONAL / CELULAR";"VC3   MÓVEL   FIXO:SERVIÇO QUE COMPREENDE AS LIGAÇÕES LONGA DISTÂNCIA NACIONAL  DO DISPOSITIVO MÓVEL PARA TELEFONE FIXO EM ÁREAS COMPREENDIDA POR CÓDIGOS NAC IONAIS (DDD), COM O PRIMEIRO DÍGITO DIFERENTE DO NÚMERO DE DESTINO";"18692";"1,20"
"52121";"Comando do Exército";"160407";"29 BATALHAO DE INFANTARIA BLINDADO";"12015";"1604070500005201400039";"TELEFONIA - CONVENCIONAL / CELULAR";"VC2   MÓVEL   MÓVEL MESMA OPERADORA:  SERVIÇO QUE COMPREENDE AS LIGAÇÕES DE LO NGA DISTÂNCIA NACIONAL DO DISPOSITIVO MÓVEL PARA OUTRO DISPOSITIVO MÓVEL DA ME SMA OPERADORA, QUE ABRANGE AS LIGAÇÕES ORIGINADAS EM ÁREA DE REGISTRO (AR) = X Y E TERMINADAS EM AR = XZ,  EM QUE Y É DIFERENTE DE Z.";"37896";"0,89"
"52121";"Comando do Exército";"160407";"29 BATALHAO DE INFANTARIA BLINDADO";"12015";"1604070500005201400042";"TELEFONIA - CONVENCIONAL / CELULAR";"VC3   MÓVEL   MÓVEL OUTRA OPERADORA:SERVIÇO QUE COMPREENDE AS LIGAÇÕES DE LONG A DISTÂNCIA NACIONAL DO DISPOSITIVO MÓVEL PARA OUTRO DISPOSITIVO MÓVEL OUTRA O PERADORA, QUE ABRANGE AS LIGAÇÕES ORIGINADAS EM ÁREA DE REGISTRO (AR) = XY E T ERMINADAS EM AR = ZW, EM QUE X É DIFERENTE DE Z E Y PODE SER IGUAL OU NÃO A W.";"19100";"1,04"
