"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"112015";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125073";"AEROPORTO DE S√O PAULO - CAMPO DE MARTE/SBMT";"12015";"16/06/2016";"Objeto: RepactuaÁ„o base na cct 2015/2015; repactuaÁ„o com base na cct 2016/2016; supress„o contratual, a partir de 01/07/2016; prorrogaÁ„o da vigÍncia contratual, por mais 12 meses, de 15/06/2016 a 14/06/2017 e alteraÁ„o do subitem 8.8 do tc."
"112015";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125073";"AEROPORTO DE S√O PAULO - CAMPO DE MARTE/SBMT";"22015";"26/04/2018";"Objeto: AcrÈscimo de insumos/materiais e equipamentos, a partir de 24/04/2018,  e prorrogaÁ„o contratual, por mais 12 meses, de 15/06/2018 a 14/06/2019"
"132015";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125010";"SUPERINTEND NCIA REG. DO RIO DE JANEIRO/SRRJ";"12015";"06/06/2016";"Objeto: AlteraÁ„o de subcl·usula, prorrogaÁ„o por mais 12 meses e repactuaÁ„o com inicio em 03/06/2016, passando o valor mensal para r$ 26.133,48."
"132015";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125010";"SUPERINTEND NCIA REG. DO RIO DE JANEIRO/SRRJ";"22015";"18/06/2018";"Objeto: ProrrogaÁ„o do prazo contratual por mais 12 meses, reajuste do valor das tarifas pelo ist de 2,97%, exclus„o de cl·usulas do contrato e alteraÁ„o da clausla de reajuste do tc"
"142015";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"925305";"EMPRESA BRAS. DE HEMOD. E BIOTETECNOLOGIA";"12016";"14/07/2016";"OBJETO: Prorrogar a vigÍncia contratual por 12 (doze) meses, a contar de 09/06/2016."
"142015";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"925305";"EMPRESA BRAS. DE HEMOD. E BIOTETECNOLOGIA";"22016";"26/12/2016";"OBJETO: Suprimir um veÌculo tipo van e acrescentar um veÌculo tipo micro-Ùnibus na execuÁ„o doserviÁo."
"142015";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"925305";"EMPRESA BRAS. DE HEMOD. E BIOTETECNOLOGIA";"32017";"07/06/2017";"OBJETO: Prorrogar a vigÍncia contratual por 12 (doze) meses."
"152015";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125191";"AEROPORTO DE MACA…/SBME";"12015";"10/06/2016";"Objeto: AlteraÁ„o da subcl·usula 4.10 do contrato, prorrogaÁ„o por mais 12 meses e repactuaÁ„o a partir de 18/06/2016, passando o valor mensal para r$ 6.815,22."
"152015";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"925305";"EMPRESA BRAS. DE HEMOD. E BIOTETECNOLOGIA";"12016";"06/07/2016";"OBJETO: Prorrogar a vigÍncia contratual por 12 (doze) meses, contados de 15/06/2016."
"152015";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125191";"AEROPORTO DE MACA…/SBME";"22015";"18/06/2018";"Objeto: ProrrogaÁ„o do prazo contratual por mais 12 meses, reajuste das tarifas pelo ist acumulado de abr/17 a mar/18, em 2,97%, alteraÁ„o da cl·usula 4  e exclus„o das cl·usulas 12.14 a 12.14.8 do contrato"
