"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Apostilamento";"DescriÁ„o Apostilamento";"Valor Apostilamento";"Data de inclus„o";"SituaÁ„o Apostilamento"
"142015";"20000";"PRESIDENCIA DA REPUBLICA";"20116";"FUNDO DE IMPRENSA NACIONAL";"110245";"FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.";"000000000002/2016";"O PRESENTE APOSTILAMENTO TEM POR OBJETO O REAJUSTE CONTRATUAL NO PERCENTUAL DE APROXIMADAMENTE DE 8,74%, CONSIDERANDO O IPCA CORRESPONDENTE AO PERIODO                                                DE JULHO/2015 A JULHO/2016.";"4218,60";"06/09/2016";"Encerrado"
"152015";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"20202";"FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA";"114702";"ENAP-ESCOLA NACIONAL DE ADM.PUBLICA/DF";"000000000003/2016";"REGISTRAR OS NOVOS VALORES CONTRATUAIS COMPLEMENTARES REFERENTES ¿ REPACTUA«√O DE PREÁOS DO CONTRATO N∫ 15/2015, EM VIRTUDE DA CELEBRA«√O DE CONVEN«√                                          O COLETIVA DE TRABALHO 2016/2016.";"2187,20";"01/08/2016";"Encerrado"
"152015";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"20202";"FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA";"114702";"ENAP-ESCOLA NACIONAL DE ADM.PUBLICA/DF";"000000000002/2018";"REGISTRAR OS NOVOS VALORES CONTRATUAIS, COM EFEITOS FINANCEIROS A PARTIR DE1∫ DE JANEIRO DE 2017, REFERENTES ‡ REPACTUAÁ„O DE PREÁOS, EM VIRTUDE DA SE NTENÁA NORMATIVA, NOS AUTOS DO PROCESSO N∫ DC 0000271-15.2017.5.10.0000 DO                               TRIBUNAL REGIONAL DO TRABALHO DA 10™ REGI„O.";"76092,60";"03/04/2018";"Encerrado"
"152015";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"20202";"FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA";"114702";"ENAP-ESCOLA NACIONAL DE ADM.PUBLICA/DF";"000000000002/2016";"REGISTRAR OS NOVOS VALORES CONTRATUAIS, COM EFEITOS FINANCEIROS A PARTIR DE1∫ DE JANEIRO DE 2016, REFERENTES ‡ REPACTUAÁ„O DE PREÁOS DO CONTRATO N∫ 15/2015, FIRMADO COM A AC SEGURANÁA LTDA, EM VIRTUDE DA CELEBRAÁ„O DA CONVENÁ                                         „o coletiva de trabalho 2016/2016.";"41891,80";"10/06/2016";"Encerrado"
"162015";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"20202";"FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA";"114702";"ENAP-ESCOLA NACIONAL DE ADM.PUBLICA/DF";"000000000002/2015";"Registrar os novos valores contratuais, com efeitos financeiros a partir de1∫ de janeiro de 2018, referentes ‡ repactuaÁ„o de preÁos, em virtude da ce lebraÁ„o da ConvenÁ„o Coletiva de Trabalho 2018/2018, registrada no MTE em                                        18/01/2018, sob o n∫ DF000001/2018.";"5548,40";"07/06/2018";"Encerrado"
"162015";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"20202";"FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA";"114702";"ENAP-ESCOLA NACIONAL DE ADM.PUBLICA/DF";"000000000002/2016";"REGISTRAR OS NOVOS VALORES CONTRATUAIS REFERENTES ‡ REPACTUAÁ„O DE PREÁOS DO CONTRATO N∫ 16/2015, FIRMADO COM A EMPRESA LIMA E SILVA SERVIÁOS E TRANSPORTES LTDA, EM VIRTUDE DA CELEBRAÁ„O DA CONVENÁ„O COLETIVA DE TRABALHO 2016/2016, VIGENTES A PARTIR DE 1∫ DE JANEIRO DE 2016, E TAMBÈM O REAJUSTE DO V                                                   ALOR DO VALE TRANSPORTE.";"21214,60";"21/06/2016";"Encerrado"
"162015";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"20202";"FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA";"114702";"ENAP-ESCOLA NACIONAL DE ADM.PUBLICA/DF";"000000000003/2017";"RepactuaÁ„o em virtude da celebraÁ„o da ConvenÁ„o Coletiva de Trabalho 2017entre o SINDICATO DOS EMPR DE EMPR DE ASSEIO, CONSERVA«√O, TRAB TEMPOR¡RIO,PREST SERVI«OS E SERV TERCEIRIZ¡VEIS DO DF - SINDISERVI«OS/DF e o SINDICATODAS EMPRESAS DE ASSEIO, CONSERVA«√O, TRABALHOS TEMPOR¡RIOS E SERVI«OS TERCEIRIZ¡VEIS DO DF - SEAC/DF, registrada no MTE em 08/03/2017, sob o n˙mero DF";"14398,40";"10/08/2017";"Encerrado"
"22015";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"20301";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"113205";"SAE-CNEN/CENTRO DESENV.TECNOLOGIA NUCLEAR/MG";"000000000006/2016";"REPACTUAÁ„O DO CONTRATO EM FUNÁ„O DA CCT-2016 - RECEPCIONISTAS, CONTÌNUOS EPORTEIRO, DA CCT-2016 - MOTORISTAS E DA MAJORAÁ„O DA TARIFA DO VALE-TRANSPO                                                                        RTE";"55722,10";"16/06/2016";"Encerrado"
"52015";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193107";"IBAMA - SUPERINTENDENCIA ESTADUAL/ES";"00000000000182016";"Ajuste contratual com vistas a repactuaÁ„o decorrente de CCT/2016, referent                                   e ao perÌodo de 01/01/2016 a 18/08/2016.";"1768,40";"13/09/2016";"Encerrado"
"62015";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193107";"IBAMA - SUPERINTENDENCIA ESTADUAL/ES";"000000000021/2016";"VISA O AJUSTE CONTRATUAL COM VISTAS A REPACTUA«√O DECORRENTE DE CONVEN«√OCOLETIVA DE TRABALHO 2016, REFERENTE AO PERIODO DE 01.01.2016 A 31.08.2016.";"46069,50";"05/12/2016";"Encerrado"
