"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"27962018";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"926524";"AMAZONAS GERA«√O E TRANSMISS√O DE ENERGIA S.A";"12019";"11/09/2019";"OBJETO: E mpresa especializada p executar serviÁos tecnicos especializados em emlaboraÁao de3 serv tecnicos de periculosidade e insalubridade mapeamento de riscos"
"27992018";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"926524";"AMAZONAS GERA«√O E TRANSMISS√O DE ENERGIA S.A";"12019";"09/10/2019";"OBJETO: Servicos de monitoramento ambiental de emissoes atmosfericas"
"28132018";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"926524";"AMAZONAS GERA«√O E TRANSMISS√O DE ENERGIA S.A";"12018";"15/02/2019";"OBJETO: ServiÁos tecnicos de inventario fisico de bens e instalaÁoes em serviÁo de materiais em estoque"
"28292018";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"926524";"AMAZONAS GERA«√O E TRANSMISS√O DE ENERGIA S.A";"12019";"22/10/2019";"OBJETO: Empresa especializada para o processo de carga e manutenÁao corretiva, evolutiva e sustentaÁao do sistema de gestao de ativos"
"92018";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12019";"15/02/2019";"OBJETO: ProrrogaÁ„o do contrato nÅ 09/2018 peloperÌodo de 12 meses, a contar da data de 12/04/2019."
"112018";"12000";"JustiÁa Federal";"12000";"JustiÁa Federal - Unidades com vÌnculo direto";"090030";"TRIBUNAL REGIONAL FEDERAL DA 4A.REGIAO";"12019";"01/04/2019";"OBJETO: ProrrogaÁ„o do contrato por 12 meses, a partir de 28/05/2019, cujo objeto È a prestaÁ„o de serviÁos de manutenÁ„o preventiva e corretiva com fornecimento de toner de copiadoras"
"52018";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110096";"SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO";"000012019";"16/04/2019";"Objetivo: PRORROGA«√O DA VIGENCIA DO CONTRATO POR 12 MESES."
"52018";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110096";"SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO";"000022020";"08/04/2020";"Objetivo: PRORROGA«√O DA VIGENCIA CONTRATUAL POR12 MESES E REVIS√O DA PLANILHA DO CONTRATO."
"52018";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110096";"SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO";"12019";"16/04/2019";"Objeto: ProrrogaÁ„o da vigencia do contrato por 12 meses."
"52018";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110096";"SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO";"22020";"08/04/2020";"Objeto: ProrrogaÁ„o da vigencia contratual por 12 meses e revis„o da planilha do contrato."
"62018";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110096";"SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO";"000012019";"22/04/2019";"Objetivo: PRORROGA«√O DA VIGENCIA CONTRATUAL POR12 MESES."
"62018";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110096";"SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO";"000022019";"18/07/2019";"Objetivo: SUPRESS√O DE 8,26 % DO VALOR INICIAL ATUALIZADO DO CONTRATO."
"62018";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110096";"SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO";"000032020";"12/03/2020";"Objetivo: PRORROGA«√O DA VIGENCIA CONTRATUAL POR12 MESES."
"62018";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110096";"SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO";"000042020";"03/04/2020";"Objetivo: ACR…SCIMO DE 1,55 % NO VALOR INICIAL ATUALIZADO DO CONTRATO, COM A INCLUS√O DE 01 AUXILIAR ADMINISTRATIVO NA PSF/SOBRAL/CE E ALTERA«√O DA PLANILHA."
"62018";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110096";"SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO";"000052020";"07/08/2020";"Objetivo: SUPRESS√O DE 01 POSTO DE CONTINUO E ACRESCIMO DE 01 POSTO DE AUXILIAR ADMINISTRATIVO NA PSF/JUAZEIRO DO NORTE/CE."
"62018";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110096";"SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO";"000062021";"30/03/2021";"Objetivo: PRORROGA«√O DA VIG NCIA CONTRATUAL POR 12 MESES E ALTERA«√O DO ITEM 4.1.2 DO ANEXO I DO CONTRATO."
"62018";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110096";"SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO";"000072021";"02/06/2021";"Objetivo: ALTERA«√O DA CL¡USULA 12™ DO CONTRATO"
"62018";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110096";"SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO";"000082022";"10/03/2022";"Objetivo: PRORROGA«√O DA VIG NCIA CONTRATUAL POR 12 MESES"
"62018";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110096";"SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO";"12019";"22/04/2019";"Objeto: ProrrogaÁ„o da vigencia contratual por 12 meses."
"62018";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110096";"SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO";"22019";"18/07/2019";"Objeto: Supress„o de 8,26 % do valor inicial atualizado do contrato."
"62018";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110096";"SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO";"32020";"12/03/2020";"Objeto: ProrrogaÁ„o da vigencia contratual por 12 meses."
"62018";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110096";"SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO";"42020";"03/04/2020";"Objeto: AcrÈscimo de 1,55 % no valor inicial atualizado do contrato, com a inclus„o de 01 auxiliar administrativo na PSF/Sobral/CE e alteraÁ„o da planilha."
"62018";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110096";"SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO";"52020";"07/08/2020";"Objeto: Supress„o de 01 posto de continuo e acrescimo de 01 posto de auxiliar administrativo na PSF/Juazeiro do Norte/CE."
"72018";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110096";"SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO";"000012019";"03/05/2019";"Objetivo: PRORROGA«√O DA VIGENCIA CONTRATUAL POR12 MESES."
"72018";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110096";"SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO";"000022019";"24/07/2019";"Objetivo: SUPRESS√O DE 12,44 % DO VALOR GLOBAL INICIAL ATUALIZADO DO CONTRATO."
"72018";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110096";"SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO";"000032020";"14/04/2020";"Objetivo: PRORROGA«√O DA VIGENCIA CONTRATUAL POR12 MESES E REVIS√O DA PLANILHA DO CONTRATO."
"72018";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110096";"SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO";"000042021";"25/03/2021";"Objetivo: PRORROGA«√O DA VIG NCIA CONTRATUAL POR 12 MESES."
"72018";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110096";"SUPERINTENDENCIA ADMINISTRACAO EM PERNAMBUCO";"000052022";"29/03/2022";"Objetivo: PRORROGAR POR 12 (DOZE) MESES O PRAZO DA VIG NCIA CONTRATUAL."
