"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Apostilamento";"DescriÁ„o Apostilamento";"Valor Apostilamento";"Data de inclus„o";"SituaÁ„o Apostilamento"
"202018";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"20301";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"113201";"SAE-CNEN-COMIS.NACIONAL DE ENERGIA NUCLEAR/RJ";"000000000001/2018";"REPACTUAÁ„O DO VALOR ESTMADO DO CONTRATO.";"495,90";"14/06/2018";"Encerrado"
"82018";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130005";"COORD.-GERAL DE EXECUCAO OR«.E FIN./DA/MAPA";"000000000008/2018";"AJUSTE DO NUMERO DE EMPENHO DO CRONOGRAMA";"0,00";"25/06/2018";"Encerrado"
"22018";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130062";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"000000000001/2018";"REAJUSTE DO VALOR DO G·S AUTORIZADOS PELA ANP/PETROBR·S A PARTIR DE 29/03/2                                                                       018.";"23220,00";"02/05/2018";"Encerrado"
"72018";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170045";"SUPERINTEND NCIA DE ADMINISTRA«√O DO MF - RN";"000000000001/2018";"EM RAZ„O DA CONVENÁ„O COLETIVA DE TRABALHO REGISTRO MTE SOB N∫ RN000112/2018, QUE REAJUSTOU O PREÁO DO SAL·RIO E BENEFÌCIOS DOS TRABALHADORES DO SINDICATO DOS TRABALHADORES EM ASSEIO, CONSERVÁ„O, HIGIENIZAÁ„O E LIMPEZA URBAND                                                       A DO RN - SINDILIMP.";"2723,80";"22/05/2018";"Encerrado"
"52018";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170100";"SUPERINTEND NCIA DE ADMINISTRA«√O DO MF - ES";"00000000000062018";"Acerto de saldo de itens 3 e 4 dos serviÁos de vigilancia patrimonial.";"1,00";"28/06/2018";"Encerrado"
"22018";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170157";"DELEGACIA DA REC.FEDERAL EM CASCAVEL/PR";"000000000001/2018";"RepatuaÁ„o de 2018. O valor mensal de 30.837,46 passou para 31.583,66. Existe retroativo de 721,32 referente ao mÍs de abril de 2018. A repatuaÁ„o foi realizada antes do primeiro ano de execuÁ„o devido ao uso de CCT do ano an                                                       terior na licitaÁ„o.";"8929,50";"04/05/2018";"Encerrado"
"32018";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170157";"DELEGACIA DA REC.FEDERAL EM CASCAVEL/PR";"000000000001/2018";"REPACTUAÁ„O DE 2018. O VALOR MENSAL DE 8.442,06 PASSOU PARA 8.590,29. EXISTE RETROATIVO DE 143,30 REFERENTE AO MÍS DE ABRIL DE 2018. A REPACTUAÁ„O FOI REALIZADA ANTES DO PRIMEIRO ANO DE EXECUÁ„O DEVIDO AO USO DE CCT DO ANO AN                                                       TERIOR NA LICITAÁ„O.";"1773,80";"04/05/2018";"Encerrado"
"22018";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170312";"DEL. DA REC. FED. DE ADM. TRIBUTARIA EM SP";"00000000017052018";"CORREÁ„O DO VALOR CONTRATADO ORIUNDO DA DISPENSA DE LICITAÁ„O 10/2018 - FOR                            NECEDOR AMC INFORMATICA LTDA - ERRO DE C·LCULO.";"9585,00";"17/05/2018";"Encerrado"
"72018";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"25205";"FUND.INST.BRASILEIRO DE GEOG.E ESTATISTICA";"114624";"UNIDADE ESTADUAL DO IBGE EM SANTA CATARINA";"20857000140201852";"CORREÁ„O DO INSTRUMENTO CONTRATUAL FÌSICO, ONDE LIA-SE 'CONTRATO DE PRESTA«√O DE SERVI«OS 07/2017', LEIA-SE 'CONTRATO DE PRESTA«√O DE SERVI«OS 08/2018                                                                         '.";"0,00";"26/04/2018";"Encerrado"
"162018";"26000";"MINISTERIO DA EDUCACAO";"26254";"UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO";"150221";"HOSPITAL DE CLÕNICAS DA UFTM";"00000000000000001";"CORREÁ„O DO VALOR DO ITEM 06 DO CONTRATO EM RAZ„O DA QUANTIDADE TER SIDO IN FORMADA INCORRETAMENTE(QUANTIDADE INFORMADA 20 MIL, QUANTIDADE CORRETA 200                                                                      MIL).";"54000,00";"06/06/2018";"Encerrado"
"52018";"26000";"MINISTERIO DA EDUCACAO";"26438";"INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CATARINA";"158516";"INSTITUTO FEDERAL DE EDUC.CIENC.E TEC.DE SC";"000000000001/2018";"REPACTUAÁ„O 2018";"8073,80";"26/06/2018";"Encerrado"
"32018";"26000";"MINISTERIO DA EDUCACAO";"26443";"EMPRESA BRASILEIRA DE SERVI«OS HOSPITALARES";"155910";"HOSPITAL UNIV. MONS. JO√O B. DE CARVALHO D.";"00000000000000001";"CONSTITUI OBJETIVO DESTE TERMO DE APOSTILAMENTO RETIFICAR O VALOR GLOBAL MENCIONADO NO CONTRATO 03/2018 EM RAZ„O DE EQUÌVOCO NA DIGITAÁ„O DO MESMO, POIS TANTO NO TERMO DE INEXIGIBILIDADE QUANTO NA PUBLICAÁ„O DO CONTRATO CONST                                    AM O VALOR CORRETO QUE È R$ 606.855,74.";"0,00";"26/06/2018";"Encerrado"
