"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Apostilamento";"DescriÁ„o Apostilamento";"Valor Apostilamento";"Data de inclus„o";"SituaÁ„o Apostilamento"
"212015";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"201062";"SUPERINTENDENCIA DE ADMINISTRA«AO DO MP_RO";"000000000001/2017";"RepactuaÁ„o/ ConvenÁ„o coletiva de trabalh0/2017-2017.";"2448,70";"06/07/2017";"Encerrado"
"212015";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"20202";"FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA";"114702";"ENAP-ESCOLA NACIONAL DE ADM.PUBLICA/DF";"000000000001/2017";"PARA REGISTRAR O NOVO EMPENHO E POSSIBILITAR ADITIVAÁ„O DO CRONOGRAMA DE DE        SEMBOLSO, HAJA VISTA QUE O CONTRATO TEM VIGENCIA TOTAL DE 60 MESES.";"60000,00";"25/01/2017";"Encerrado"
"212015";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"20202";"FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA";"114702";"ENAP-ESCOLA NACIONAL DE ADM.PUBLICA/DF";"000000000001/2018";"PARA REGISTRAR O NOVO EMPENHO E POSSIBILITAR ADITIVAÁ„O DO CRONOGRAMA DE D        SEMBOLSO, HAJA VISTA QUE O CONTRATO TEM VIGENCIA TOTAL DE 60 MESES.";"60000,00";"01/02/2018";"Encerrado"
"262015";"20000";"PRESIDENCIA DA REPUBLICA";"20214";"AGENCIA NACIONAL DE AVIA«√O CIVIL - ANAC";"113214";"AGENCIA NACIONAL DE AVIACAO CIVIL - ANAC";"000000000001/2016";"REGISTRO DA ATUALIÁ„O DAS VELOCIDADES PREVISTAS NA CL·USULA 3.1 E 3.2 DO CONTRATO ORIGINAL, E O DECORRENTE REGISTRO DA MAJORAÁ„O DO VALOR ESTIMADO COM A ATUALIZAÁ„O PROMOVIDA A PARTIR DE 12 DE AGOSTO DE 2016. EM RAZ„O DA MERA ATUALIZAÁ„O DE VALORES J· ESTIMADOS NA CONTRATAÁ„O, N„O HAVER· EFEITO NO VALOR CONTRATADO, MAS APENAS REFORÁO DE EMPENHO PARA A ALTERAÁ„O DO VALOR ES";"0,00";"08/08/2016";"Encerrado"
"302015";"20000";"PRESIDENCIA DA REPUBLICA";"20214";"AGENCIA NACIONAL DE AVIA«√O CIVIL - ANAC";"113214";"AGENCIA NACIONAL DE AVIACAO CIVIL - ANAC";"000000000001/2017";"TRATA-SE DO 1∫ REAJUSTE CONTRATUAL, COM BASE NO IPCA/IBGE ACUMULADO DO PERÌODO DE OUTUBRO DE 2015 A OUTUBRO DE 2016, CONFORME PREVISTO EM CL·USULA CON                                                                   TRATUAL.";"693554,50";"10/03/2017";"Encerrado"
"302015";"20000";"PRESIDENCIA DA REPUBLICA";"20214";"AGENCIA NACIONAL DE AVIA«√O CIVIL - ANAC";"113214";"AGENCIA NACIONAL DE AVIACAO CIVIL - ANAC";"000000000002/2018";"Registro da variaÁ„o do valor estimado no Contrato em raz„o da concess„o do           2∫ reajuste contratual conforme previsto em sua Cl·usula DÈcima.";"256822,00";"18/01/2018";"Encerrado"
"52015";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"20301";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"113205";"SAE-CNEN/CENTRO DESENV.TECNOLOGIA NUCLEAR/MG";"000000000004/2018";"REPACTUAÁ„O EM FUNÁ„O DOS EFEITOS DA CCT-2016/2017 E REAJUSTE DECORRENTE DA VARIAÁ„O DO IPCA RELATIVA AOS PERÌODOS DE NOVEMBRO/2015 A OUTUBRO/2016 E N                                              NOVEMBRO/2016 A OUTUBRO/2017.";"63573,90";"23/05/2018";"Encerrado"
"52015";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"20301";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"113205";"SAE-CNEN/CENTRO DESENV.TECNOLOGIA NUCLEAR/MG";"000000000006/2018";"REPACTU«√O EM FUN«√O DOS EFEITOS DECORRENTES DA CCT-2017/2019.";"5897,00";"28/06/2018";"Encerrado"
"92015";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193107";"IBAMA - SUPERINTENDENCIA ESTADUAL/ES";"000000000019/2018";"REFORÁO ORÁAMENT·RIO PARA COBERTURA DE DESPESAS COM SERVIÁOS REALIZADOS SEM                                                                 MONOPÛLIO.";"11000,00";"13/03/2018";"Encerrado"
"142015";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193118";"IBAMA - SUPERINTENDENCIA ESTADUAL/PR";"000000000001/2015";"O contrato foi registrado inicialmente no SIASG com valor mensal. Comobjetivo de evitar cancelamento do empenho, foi realizado apostilamento par                                     a registro do valor anual do contrato.";"3850,00";"28/12/2015";"Encerrado"
"402015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130016";"LABORAT”RIO FEDERAL DE DEFESA AGROPECURIO/PE";"000000000001/2016";"CONCESS„O DE REPACTUAÁ„O SOBRE O VALOR DO CONTRATO N∫ 40/2015, EM DECORRÍNC IA DE APURADA VARIAÁ„O DOS CUSTOS DA PRESTAÁ„O DOS SERVIÁOS, RELATIVAMENTE‡S CATEGORIAS PROFISSIONAIS DE SERVENTE DE LIMPEZA E JARDINEIRO, COM DATA-B                                                         ASE EM 01/01/2016.";"17302,30";"29/02/2016";"Encerrado"
"42015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130025";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"00000000000000001";"REEQUILIBRIO ECONOMICO-FINANCEIRO.";"13637,90";"16/05/2014";"Encerrado"
"152015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130032";"LABORAT”RIO FEDERAL DE DEFESA AGROPECU¡RIA/GO";"000000000001/2017";"REAJUSTE CONFORME IGP-M.";"5450,60";"12/06/2017";"Encerrado"
"162015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130032";"LABORAT”RIO FEDERAL DE DEFESA AGROPECU¡RIA/GO";"000000000001/2017";"REAJUSTE DE VALORES CONFORME IGP-M.";"566,40";"03/05/2017";"Encerrado"
"172015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130032";"LABORAT”RIO FEDERAL DE DEFESA AGROPECU¡RIA/GO";"000000000001/2017";"Reajuste conforme IGP-M (7,17%).";"394,30";"13/02/2017";"Encerrado"
"202015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130032";"LABORAT”RIO FEDERAL DE DEFESA AGROPECU¡RIA/GO";"000000000001/2017";"Reajuste de valores conforme IGP-M.";"301,10";"06/02/2017";"Encerrado"
"122015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130070";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"000000000001/2018";"1∫ Termo Apostilamento 2018, para atrender repactuaÁ„o do valor docontrato 012/2015-AIRONSERV,Conforme previsto na Cl·usula Sexta, em conson‚ncia coma Lei n∫ 8.666/93 art.65,II,alÌnea 'd' e, em raz„o da incidÍncia da Conven- Á„o Coletiva de TRabalho 2018/2019, passando o valor mensal do contrato de                                              R$ 8.288,80 para R$ 8.435,18.";"1463,80";"22/05/2018";"Encerrado"
"122015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130070";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"130070-00001/2017";"REPACTUAÁ„O EM RAZ„O DA INCIDENCIA DA CCT 2017/2018.";"6714,20";"11/08/2017";"Encerrado"
"132015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130070";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"000000000001/2017";"REPACTUAÁ„O DO VALOR DO CONTRATO DE ACORDO COM A CONVENÁ„O COLETIVA DE  tra BALHO 2017/2018, COM EFEITOS RETROATIVO DESDE 01/02/2017,PASSANDO O VALORm ENSAL PARA R$ 4.294,36, FICANDO O VALOR TOTAL DO CONTRATO ATÈ SUA VIGENCIA                                     em 31.11.2017 no valor de r$ 51.071,40";"2304,60";"14/06/2017";"Encerrado"
"132015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130070";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"00000000000000001";"REPACTUAÁ„O EM RAZ„O DA CCT 2016/2017.";"3216,00";"12/12/2016";"Encerrado"
