"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"52111";"Comando da Aeronáutica";"120086";"COMANDO AEREO NORTE";"12015";"1200860700507201500001";"ASSISTENCIA MEDICA - HOSPITALAR / DOMICILIAR COMPLEMENTAR DESAUDE / CONVÊNIO";"PRESTAÇÃO DE SERVIÇOS DE ASSISTÊNCIA MÉDICO-HOSPITALAR, LABORATORIAL E ULTRASS ONOGRAFIA AOS USUÁRIOS DO FUNDO DE SAÚDE DA AERONÁUTICA.";"1";"150000,00"
"52121";"Comando do Exército";"160028";"35º BATALHAO DE INFANTARIA";"12015";"1600280700001201500019";"ASSISTENCIA MEDICA - HOSPITALAR / DOMICILIAR COMPLEMENTAR DESAUDE / CONVÊNIO";"CONTRATAÇÃO DE SERVIÇO MÉDICOS, HOSPITALARES, LABORATORIAIS E ODONTOLÓGICOS EM  DIVERSAS ESPECIALIDADES PARA ATENDER AOS USUÁRIOS DOS SISTEMAS FUSEX/SAMMED V INCULADOS AO 35º BATALHÃO DE INFANTARIA.";"1";"1518,20"
"25000";"Ministério da Economia - Unidades com vínculo";"170207";"GERENCIA REG. DE ADMINISTRACAO DO ME-AMAZONAS";"12016";"1702070500001201600003";"PRESTACAO DE SERVICOS DE MOTORISTA";"CONTRATAÇÃO DE PESSOA JURÍDICA ESPECIALIZADA NA PRESTAÇÃO DOS SERVIÇOS CONTINU ADOS DE MÃO DE OBRA TERCEIRIZADA DE (01) POSTO DE MOTORISTA, PARA ATENDER AS N ECESSIDADES DA SUPERINTENDÊNCIA DO PATRIMÔNIO DA UNIÃO NO AMAZONAS - SPU/AM.";"1";"29562,30"
"25000";"Ministério da Economia - Unidades com vínculo";"170207";"GERENCIA REG. DE ADMINISTRACAO DO ME-AMAZONAS";"12016";"1702070500001201600001";"PRESTACAO DE SERVICOS DE APOIO ADMINISTRATIVO";"CONTRATAÇÃO DE PESSOA JURÍDICA ESPECIALIZADA NA PRESTAÇÃO DOS SERVIÇOS CONTINU ADOS DE MÃO DE OBRA TERCEIRIZADA DE MENSAGEIRO, PARA ATENDER AS NECESSIDADES D A SUPERINTENDÊNCIA DO PATRIMÔNIO DA UNIÃO NO AMAZONAS - SPU/AM.";"1";"26880,00"
"26420";"Instituto Federal Farroupilha";"158267";"INST.FED.FARROUPILHA/CAMPUS DE ALEGRETE";"12016";"1581270500003201500964";"CONFECCAO / COLOCACAO / REMANEJAMENTO / MANUTENCAO - DIVISO RIA / MODULO";"SERVIÇO DE LOCAÇÃO E MONTAGEM DE STAND EM EVENTOS, INCLUINDO: ESCRITÓRIO MÓVEL  ESTANDE FECHADO MEDINDO 18M  COM VIDROS NAS LATERAIS E NA PARTE FRONTAL COM P ORTA DE CORRER E CHAVE, BANHEIRO E AR-CONDICIONADO, DE ACORDO COM AS NORMAS TÉ CNICAS DO CORPO DE BOMBEIROS. PLACAS DE SINALIZAÇÃO EXTINTOR DE INCÊNDIO, LUZ DE EMERGÊNCIA; 02 MESAS REDONDAS DE VIDRO COM 06 CADEIRAS PARA REUNIÃO, FRIGOB AR, TV 42 , 04 POLTRONAS INDIVIDUAIS, 10 CADEIRAS PLÁSTICAS NA COR PRETA; PIRÂ MIDE EM ESTRUTURA METÁLICA MEDINDO 10M X 10M X 3,5M DE ALTURA COM COBERTURA EM  LONA COM FECHAMENTO NAS LATERAIS E NA PARTE DE TRÁS DA MESMA, EM LONA EACABA MENTO COM CORDO E ILHÓS; 82M  DE DECK DE MADEIRA, COM ACESSO A CADEIRANTES E E SCADA EM MADEIRA NAVAL COM REVESTIMENTO ANTIDERRAPANTE. FACHADA FRONTAL PARA I DENTIFICAÇÃO DA MARCA EM ESTRUTURA METÁLICA REVESTIDA EM LONA IMPRESSÃO DIGITA L MEDINDO 10MX1M E COLUNAS FRONTAIS EM ESTRUTURA METÁLICA REVESTIMENTO EM LONA  IMPRESSÃO DIGITAL; ART   ASSINATURA DE RESPONSABILIDADE TÉCNICA DO ESCRITÓRIO  E PIRÂMIDE.";"3";"9600,00"
"26420";"Instituto Federal Farroupilha";"158267";"INST.FED.FARROUPILHA/CAMPUS DE ALEGRETE";"12016";"1581270500003201500957";"DECORACAO - EVENTOS / SOLENIDADES";"ALUGUEL DE CONJUNTO DE TECIDOS EM MALHA: TECIDOS EM MALHA NAS CORES DO IFFARRO UPILHA (BRANCO, VERDE E VERMELHO) PARA DECORAÇÃO DE PALCO E DEMAIS AMBIENTES, OBEDECIDAS AS PROPORÇÕES E NECESSIDADES DE CADA AMBIENTE. LARGURA MÍNIMA: 1,5M .";"50";"700,00"
"26420";"Instituto Federal Farroupilha";"158267";"INST.FED.FARROUPILHA/CAMPUS DE ALEGRETE";"12016";"1581270500003201500951";"LOCACAO DE EQUIPAMENTO AUDIOVISUAL / SOM / VIDEO / FILMAGEM";"FILMAGEM   EVENTOS DE MÉDIO E GRANDE PORTE: SISTEMA DE FILMAGEM E EDIÇÃO DE IM AGEM PARA REGISTRO DE EVENTOS INSTITUCIONAIS DE MÉDIO E GRANDE PORTE, PODENDO SER SEMINÁRIOS, PALESTRAS, SEMANAS TECNOLÓGICAS, PROCESSOS SELETIVOS, OU OUTRO S DE INTERESSE DA INSTITUIÇÃO, REALIZADO DE FORMA INSTANTÂNEA COM ATÉ TRÊS CÂM ERAS DIGITAIS, MESA DE EDIÇÃO, PREPARADO PARA TRANSMISSÃO E PROJEÇÃO AO VIVO D E EVENTOS EM TELÃO DE ATÉ 200 POLEGADAS E PROJETOR DE NO MÍNIMO 2000 ANSI LUME NS.";"5";"6000,00"
"26420";"Instituto Federal Farroupilha";"158267";"INST.FED.FARROUPILHA/CAMPUS DE ALEGRETE";"12016";"1581270500003201500215";"LOCACAO COBERTURA DESMONTAVEL";"LONAS - LONÃO 10 X 20M: LONÃO NO MÍNIMO DE 10 X 20M, FORMADO POR 07 MASTARÉIS COM 6 M DE ALTURA, DIÂMETRO DE 03  X 150 MM DE AÇO SAE 1008; 28 LATERAIS COM P É DIREITO MEDINDO 3 M, COM DIÂMETRO DE 03  X 150 MM, DE AÇO SAE 1008; E 220 M  DE COBERTURA EM LONA NIGHT DAY, PRESA POR CABOS DE AÇO E CORDAS";"1";"5150,00"
"26420";"Instituto Federal Farroupilha";"158267";"INST.FED.FARROUPILHA/CAMPUS DE ALEGRETE";"12016";"1581270500003201500955";"DECORACAO - EVENTOS / SOLENIDADES";"ALUGUEL DE CARPETE VERMELHO COMPRIDO PARA PASSARELA. LARGURA MÍNIMA: 80 CENTÍM ETROS.";"20";"880,00"
"26420";"Instituto Federal Farroupilha";"158267";"INST.FED.FARROUPILHA/CAMPUS DE ALEGRETE";"12016";"1581270500003201500949";"INSTALACAO E MONTAGEM DE PALCO";"FUNDO DE PALCO: CONFECÇÃO, LOCAÇÃO E INSTALAÇÃO DE 01 (UM) FUNDO DE PALCO EM L ONA COM IMPRESSÃO DIGITAL DO LOGOTIPO DO IFFARROUPILHA  , EM TAMANHO GRANDE, T RACIONADO EM CHASSI DE MADEIRA (MDF), TAMANHO 3M X 4M. UTILIZAÇÃO DETERMINADA PELA ESTRUTURA E CAPACIDADE DO LOCAL DE REALIZAÇÃO DO EVENTO.";"5";"7500,00"
