"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Apostilamento";"DescriÁ„o Apostilamento";"Valor Apostilamento";"Data de inclus„o";"SituaÁ„o Apostilamento"
"12016";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"201062";"SUPERINTENDENCIA DE ADMINISTRA«AO DO MP_RO";"000000000001/2016";"CONVENÁ„O COLETIVA DE TRABALHO - REPACTUAÁ„O. 2016-2016";"3883,30";"22/09/2016";"Encerrado"
"22016";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"201062";"SUPERINTENDENCIA DE ADMINISTRA«AO DO MP_RO";"000000000001/2016";"RepactuaÁ„o em face da ConvenÁ„o Coletiva de Trabalho - 2016/2016";"3710,70";"22/09/2016";"Encerrado"
"42016";"20000";"PRESIDENCIA DA REPUBLICA";"20116";"FUNDO DE IMPRENSA NACIONAL";"110245";"FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.";"000000000001/2016";"EM FACE DA REPACTUAÁ„O CONCEDIDA REFERENTE AO RAJUSTE SALARIAL DAS CATEGORI                                                 AS A PARTIR DE 01/05/2016.";"22514,00";"08/11/2016";"Encerrado"
"82016";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"20301";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"113201";"SAE-CNEN-COMIS.NACIONAL DE ENERGIA NUCLEAR/RJ";"000000000001/2017";"ALTERAÁ„O DO VALOR CONTRATUAL EM RAZ„O DO DISSÌDIO DA CATEGORIA.";"44800,20";"06/06/2017";"Encerrado"
"32016";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193110";"SUPERINTENDENCIA ESTADUAL-IBAMA/MA";"00000000000000002";"REPACTUAÁ„O DO CONTRATO NR 03/2016.";"22595,20";"13/04/2017";"Encerrado"
"32016";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193110";"SUPERINTENDENCIA ESTADUAL-IBAMA/MA";"00000000000000001";"PAGAMENTO DE DESPESAS REPACTUAÁ„O DE CONTRATO E O REEQUILÌBRIO ECON’MICO FI                                                                  NANCEIRO.";"3982,10";"29/12/2016";"Encerrado"
"42016";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193110";"SUPERINTENDENCIA ESTADUAL-IBAMA/MA";"00000000000000001";"REPACTUAÁ„O DO CONTRATO NR 04/2016.";"113540,50";"25/04/2017";"Encerrado"
"42016";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193110";"SUPERINTENDENCIA ESTADUAL-IBAMA/MA";"00000000000012017";"REPACTUAÁ„O CONTRATUAL.";"113540,50";"25/04/2017";"Encerrado"
"92016";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130005";"COORD.-GERAL DE EXECUCAO OR«.E FIN./DA/MAPA";"000000000012/2017";"PROMOVER REPACTUAÁ„O DO CONTRATO 22101/09/2016";"656365,00";"07/08/2017";"Encerrado"
"72016";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130016";"LABORAT”RIO FEDERAL DE DEFESA AGROPECURIO/PE";"000000000001/2017";"Concess„o da repactuaÁ„o sobre o valor do Contrato n∫ 07/2016, em decorrÍncia de apurada variaÁ„o de custos_da prestaÁ„o dos serviÁos, relativamente ‡ categoria profissional de Asseio e ConservaÁ„o, com data-base em 01/01/201                                                                         7.";"13061,80";"03/04/2017";"Encerrado"
