"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"172016";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZ…NS E SILOS DO EST. DE MG";"12016";"13/07/2017";"OBJETO: O contrato ter· sua vigÍncia prorrogadapor mais 12 (doze) meses, contados  da  data dasua assinatura."
"172016";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZ…NS E SILOS DO EST. DE MG";"22018";"22/06/2018";"OBJETO: Constitui objeto do 2∫ Termo Aditivo, a prorrogaÁ„o e repactuaÁ„o do contrato n∫ 017/2016 por mais 12 (doze) meses, a vigorar de 27 de abril de 2018 a 27 de abril de 2019"
"172016";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZ…NS E SILOS DO EST. DE MG";"32019";"29/08/2019";"OBJETO: Constitui objeto do 3∫ termo aditivo, aprorrogaÁ„o e repactuaÁ„o do contrato n∫ 017/2016 pelo perÌodo de 28 de abril de 2019 a 27  deabril de 2020."
"22016";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125012";"AEROPORTO DO RJ - SANTOS DUMONT/SBRJ";"12016";"23/02/2017";"Objeto: AdequaÁ„o dos adicionais de insalubridade e periculosidade, a partir de 03/06/2016, alterando o valor mensal de r$ 193.949,05 para r$ 196.090,77."
"22016";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125012";"AEROPORTO DO RJ - SANTOS DUMONT/SBRJ";"22016";"25/09/2017";"Objeto: RetificaÁ„o de valores do ta0052-ml/2017/0062, de repactuaÁ„o de valores a partir de 11/01/2017"
"22016";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125012";"AEROPORTO DO RJ - SANTOS DUMONT/SBRJ";"32016";"26/03/2018";"Objeto: AcrÈscimo do escopo do contrato de acordo com o contido no memorando n  062/rjmn(rjmn-2)/2018, de 23/01/2018, compreendendo a adequaÁ„o da subplanilha serviÁos, adequaÁ„o subplanilha do ad ii, e da subplanilha de material tÈcnico, a partir de 26/03/2018"
"262016";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125102";"AEROPORTO DE JOINVILLE/SBJV";"12016";"22/09/2016";"Objeto: T.a. 1  - alteraÁ„o e repactuaÁ„o de valores contratuais a partir de 09/05/2016."
"272016";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125072";"AEROPORTO DE S√O PAULO - CONGONHAS - SBSP";"12016";"13/09/2017";"Objeto: Reajuste dos preÁos contratuais unit·rios a partir de 24/02/2017 de 4,87% ref. ipca e acrÈscimo de serviÁos a partir de 10/08/2017 de 25% sobre a quantidade dos pontos de funÁ„o do item des.e manut.sist.informaÁ„o do adii., passando de 3800 p/ 4750 pontos"
"292015";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"926524";"AMAZONAS GERA«√O E TRANSMISS√O DE ENERGIA S.A";"42015";"06/01/2017";"OBJETO: PrestaÁao de serviÁos tecnicos especializados e de apoio para a assesoria de sustentabilidade e de meio ambiente em areas localizadasna cidade de Manaus e nos municipios de Presidente Figueiredo e Sao Sebastiao do UATUMA."
"292015";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"926524";"AMAZONAS GERA«√O E TRANSMISS√O DE ENERGIA S.A";"52018";"20/02/2018";"OBJETO: Empresa p prestaÁao de serviÁos tecnicos especializados e de apoio p assessoria de sustentabilidade e de meio ambiente em areas locaaalizadas na cidade de Manaus e municipios de Pres Figueredo e Sao Sebastiao do Uatuma AM"
