"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"35000";"Ministério das Relações Exteriores - Unidades";"240007";"DEPARTAMENTO DE PROMOCAO COMERCIAL/MRE";"12013";"2400070500002201200001";"INFORMATICA - INTERNET";"CONTRATAÇÃO DE SERVIÇO DE ACESSO IP (INTERNET PROTOCOL), COM ASSISTÊNCIA TÉCNI CA, POR MEIO DE LINK PERMANENTE, DEDICADO, EXCLUSIVO E DISPONIBILIZADO 24 (VIN TE E QUATRO) HORAS POR DIA, 7 (SETE) DIAS POR SEMANA, POR MEIO DE FIBRA ÓPTICA , NA VELOCIDADE DE 30 MBIT/S (TRINTA MEGABITS POR SEGUNDO), ENTRE A REDE LOCAL  DO DEPARTAMENTO DE PROMOÇÃO COMERCIAL - DPR E A REDE INTERNET, MEDIANTE IMPLA NTAÇÃO DE ENLACE DE COMUNICAÇÃO DE DADOS LIGADO A PROVEDOR COM REDUNDÂNCIA DE PELO MENOS 3 SAÍDAS AO BACKBONE INTERNACIONAL, COMPREENDENDO INSTALAÇÃO, ATIVA ÇÃO, LOCAÇÃO DE EQUIPAMENTOS E SUPORTE, DE ACORDO COM AS CONDIÇÕES E DEMAIS EX IGÊNCIAS EXPRESSAS NESTE EDITAL E EM SEUS ANEXOS.";"1";"47495,00"
"26422";"Instituto Federal Catarinense";"152663";"IF CATARINENSE - CAMPUS LUZERNA";"12013";"1526630700002201300001";"PROPAGANDA E PUBLICIDADE";"SERVIÇO E PUBLICIDADE LEGAL.";"12";"5000,00"
"52121";"Comando do Exército";"160189";"7º CGCFEX - CONTROLE PATRIMONIAL E CUSTOS";"12013";"1601890700001201300001";"FORNECIMENTO DE AGUA E COLETA DE ESGOTO SANITARIO";"SERVIÇO DE FORNECIMENTO DE ÀGUA E COLETA DE ESGOTO PARA A 7ªICFEX";"1";"1,00"
"52121";"Comando do Exército";"160487";"CPOR E COLEGIO MILILTAR DE SAO PAULO";"12014";"1604870700003201500001";"EMBALAGEM / ETIQUETAGEM / POSTAGEM - ENCOMENDA";"PAGAMENTO DE DESPESA DE SERVIÇOS POSTAIS DOS CORREIOS";"1";"800,00"
"52121";"Comando do Exército";"160287";"BIBLIOTECA DO EXERCITO";"12014";"1602870700006201400001";"FORNECIMENTO DE AGUA E COLETA DE ESGOTO SANITARIO";"SERVIÇO DE FORNECIMENTO DE AGUA E ESGOTO.";"1";"164,76"
"52131";"Comando da Marinha";"781333";"DELEGACIA DA CAPITANIA DOS PORTOS EM MACAE";"12014";"0";"Não se aplica";"Não se aplica";"1000000";"10000,00"
"52121";"Comando do Exército";"160287";"BIBLIOTECA DO EXERCITO";"12014";"1602870700006201400001";"FORNECIMENTO DE AGUA E COLETA DE ESGOTO SANITARIO";"SERVIÇO DE FORNECIMENTO DE AGUA E ESGOTO.";"1";"164,70"
"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZÉNS E SILOS DO EST. DE MG";"12014";"0";"Não se aplica";"Não se aplica";"1";"1071000,00"
"52111";"Comando da Aeronáutica";"120060";"ACADEMIA DA FORCA AEREA";"12014";"1200600700015201400001";"ASSISTENCIA MEDICA - HOSPITALAR / DOMICILIAR COMPLEMENTAR DESAUDE / CONVÊNIO";"PRESTAÇÃO DE SERVIÇOS DE ASSISTÊNCIA MÉDICA PSIQUIÁTRICA, MÉDICO-HOSPILAR, PAR AMÉDICA (FONOAUDIOLOGIA, NUTRIÇÃO, PSICOLOGIA, E TERAPIA OCUPACIONAL) AOS USUÁ RIOS DO FUNDO DE SAÚDE DA AERONÁUTICA (FUNSA), PELO PRAZO DE 60 (SESSENTA) MES ES.";"1";"1382427,00"
"22201";"Instituto Nacional de Colonização e Reforma A";"373076";"PROJETO FUNDIARIO VALE DO GUAPORE";"12014";"3730730500011201300001";"PRESTACAO DE SERVICO DE LIMPEZA E CONSERVACAO - OUTRAS      NECESSIDADES";"CONTRATAÇÃO DE EMPRESA JURIDICA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE LIMP EZA, CONSERVAÇÃO, HIGIENIZAÇÃO, COM FORNECIMENTO DE MÃO-DE-OBRA, MATERIAIS E E QUIPAMENTOS, CONSTANTE DO ANEXO I/TERMO DE REFERÊNCIA, A SER EXECUTADO NO PRED IO SEDE DO INCRA/UAVG, EM VILA BELA DA SANTÍSSIMA TRINDADE/MT.";"12";"29946,10"
"26418";"Instituto Federal de Pernambuco";"154853";"IFPE - CAMPUS JABOATAO DOS GUARARAPES";"12014";"1581360500003201300081";"TELEFONIA FIXA COMUTADA / CONVENCIONAL";"FIXO-FIXO (LOCAL). DE ACORDO COM AS ESPECIFICAÇÕES CONTIDAS NO TERMO DE REFERÊ NCIA - ANEXO I DO EDITAL.";"3000";"65,70"
"26418";"Instituto Federal de Pernambuco";"154853";"IFPE - CAMPUS JABOATAO DOS GUARARAPES";"12014";"1581360500003201300080";"TELEFONIA FIXA COMUTADA / CONVENCIONAL";"ASSINATURA - RAMAL DDR. DE ACORDO COM AS ESPECIFICAÇÕES CONTIDAS NO TERMO DE R EFERÊNCIA - ANEXO I DO EDITAL.";"1200";"768,00"
