"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"13432017";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"926524";"AMAZONAS GERA«√O E TRANSMISS√O DE ENERGIA S.A";"12017";"26/03/2018";"OBJETO: ServiÁos de gerenciamento informatizado de abastecimento de combustivel manutenÁoes preventivas e corretivas nos veiculos"
"13432017";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"926524";"AMAZONAS GERA«√O E TRANSMISS√O DE ENERGIA S.A";"22019";"01/04/2019";"OBJETO: Gerenciamento informatizado de abastecimentos de combustiveis manutenÁao preventiva e corretivas nos veiculos, embarcaÁoes, maquinas e equipamentos"
"13742017";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"926524";"AMAZONAS GERA«√O E TRANSMISS√O DE ENERGIA S.A";"22019";"07/05/2019";"OBJETO: ServiÁo CONSULTORIA EM ENGENHARIA VO   LTADA A AVALIA«AO PATRIMONIAL DOS BENS DA G&T PASSIVEIS DE SINISTROS COM VISTAS A CONTRATACAO DE SEGUROS"
"162017";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125072";"AEROPORTO DE S√O PAULO - CONGONHAS - SBSP";"12017";"18/07/2017";"Objeto: ProrrogaÁ„o de prazo contratual por mais 15 dias, onde o prazo de execuÁ„o dos serviÁos passa para 27/06/2017 e o prazo de vigÍncia passa para 12/07/2017."
"22017";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZ…NS E SILOS DO EST. DE MG";"12018";"08/03/2018";"OBJETO: ContrataÁ„o de empresa para  realizaÁ„ode serviÁos de suporte, manutenÁ„o corretiva  eevolutiva dos sistemas LOGIX e PROTHEUS, denominados serviÁos mensais de softwares (SMS)"
"232017";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"32020";"07/04/2020";"OBJETO: ProrrogaÁ„o do contrato n∫ 23/2017 pelo perÌodo de 24 meses, a contar de 19 de marÁo de 2020 e, ainda, a alteraÁ„o da raz„o social da contratada, originalmente EMERSON NETWORK POWER BRASIL LTDA., doravante denominada VERTIV TECNOLOGIA DO BRASIL LTDA., sendo mantido o CNPJ origin·rio."
"282017";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12020";"07/04/2020";"OBJETO: ProrrogaÁ„o do contrato n∫ 28/2017, pelo perÌodo de 24 meses, a contar de 06 de marÁo de 2020, ou atÈ rescis„o amig·vel, a ser requerida formalmente por qualquer das partes, pelo menos, 60 dias de antecedÍncia."
"332017";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12018";"22/03/2018";"OBJETO: ProrrogaÁ„o do contrato pelo perÌodo de doze meses, bem como a alteraÁ„o quantitativa deste, mediante o acrÈscimo de 1,55%"
"362017";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12018";"15/02/2018";"OBJETO: ProrrogaÁ„o pelo perÌodo de doze meses do contrato administrativo nÅ 36/2017/2200 a contar da data de 24/03/2018"
"362017";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12018";"15/02/2018";"OBJETO: ProrrogaÁ„o pelo perÌodo de 12 meses do contrato nÅ 36/2017, a contar da data de 24/03/2018."
"362017";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"22019";"26/03/2019";"OBJETO: ProrrogaÁ„o pelo perÌodo de 12 meses do contrato nÅ 36/2017/2200, a contar da data de 24/03/2019."
"362017";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"32020";"19/03/2020";"OBJETO: ProrrogaÁ„o do Contrato Administrativo n∫ 36/2017/2200 pelo perÌodo de 12 meses, a contar da data de 24/03/2020, bem como a alteraÁ„o do percentual de desconto, passando este de 11% para 14%."
"382017";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12017";"04/04/2018";"OBJETO: ProrrogaÁ„o por mais 12 meses"
"382017";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12018";"04/04/2018";"OBJETO: ProrrogaÁ„o pelo perÌodo de 12 meses do contrato 38/2017, a contar da data de 29 de marÁo de 2018."
"382017";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"22017";"25/03/2019";"OBJETO: ProrrogaÁ„o por mais 12 meses."
"382017";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"22019";"25/03/2019";"OBJETO: ProrrogaÁ„o do contrato n∫ 38/2017 pelo perÌodo de 12 meses, a contar da data de 29/03/2019."
"382017";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"32020";"06/04/2020";"OBJETO: ProrrogaÁ„o do contrato n∫ 38/2017 peloperÌodo de 12 meses, a contar da data de 29 de marÁo de 2020, ou atÈ a formalizaÁ„o amig·vel, a ser requerida formalmente por qualquer das partes, pelo menos, 60 dias de antecedÍncia."
"382017";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"42020";"08/05/2020";"OBJETO: Aumento no quantitativo dos itens XIII e XXII, o que equivale a um acrÈscimo no valor do Contrato Original no percentual de 6,64%, visando atender os interesses da TELEBRAS."
"442017";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"22018";"16/03/2018";"OBJETO: Incluir a etapa 9 na estapa 1 - Apoio ‡ equipe da telebras com a an·lise legal dos termos de parceria estr·tegicas; incluir os produtos 1.5; 1.6 e 1.7, em decorrÍncia de inclus„o da etapa 9 na fase 1; alterar o prazo e cronograma de execuÁ„o dos serviÁos e acrescentar o valor total do contrato original em 24,19354839%"
"482017";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12017";"08/08/2017";"OBJETO: ProrrogaÁ„o do prazo de vigÍncia do contrato original pelo perÌodo de 35 dias"
"52017";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZ…NS E SILOS DO EST. DE MG";"12018";"14/03/2018";"OBJETO: O presente acordo  tem  por  finalidadedispor sobre as condiÁıes  de  utilizaÁ„o  pelaCompanhia de ArmazÈns  e  Silos  do  Estado  deMinas Gerais - CASEMG de sistema eletrÙnico  delicitaÁıes disponibilizado pelo BANCO,doravantedenominado LicitaÁıes-e, que possibilita  realizar, por intermÈdio da Internet, processos licitatÛrios eletrÙnicos para a aquisiÁ„o de bens eserviÁos comuns."
"72017";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125012";"AEROPORTO DO RJ - SANTOS DUMONT/SBRJ";"12017";"24/07/2017";"Objeto: ProrrogaÁ„o contratual por mais 60 dias, a partir de 20/07/2017 e tÈrmino em 18/09/2017"
"865642017";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925145";"REGIONAL DE TRANSMISS√O DO PAR¡";"12017";"05/01/2018";"OBJETO: AlteraÁ„o do valor do contrato base face ao acrescimo de 25%."
"865702017";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925145";"REGIONAL DE TRANSMISS√O DO PAR¡";"12018";"22/05/2018";"OBJETO: ProrrogaÁ„o do prazo de execuÁ„o do contrato para mais um periodo de 12 meses a contar de 01/03/2018."
"866382017";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925145";"REGIONAL DE TRANSMISS√O DO PAR¡";"12018";"22/05/2018";"OBJETO: ProrrogaÁ„o do prazo de execuÁ„o por mais um periodo de 12 meses a contar de 01/03/2018."
"866532017";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925145";"REGIONAL DE TRANSMISS√O DO PAR¡";"12017";"27/06/2017";"OBJETO: AlteraÁ„o do prazo de execuÁ„o  dos serviÁos e valor do contrato."
"866932017";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925145";"REGIONAL DE TRANSMISS√O DO PAR¡";"12017";"05/01/2018";"OBJETO: AlteraÁ„o do prazo de execuÁ„o e vigencia por mais um periodo de 60 dias atÈ 20/01/2018."
"867042017";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925143";"REGIONAL DE TRANSMISS√O DO MARANH√O";"12018";"12/03/2018";"OBJETO: AlteraÁ„o das cl·usulas: Cl·usula 6™ - valor do contrato; Cl·usula 11™ - Do prazo e das condiÁıes de execuÁ„o dos serviÁos; Cl·usula 12™ - Da vigÍncia."
"52017";"15000";"JustiÁa do Trabalho";"15000";"JustiÁa do Trabalho - Unidades com vÌnculo di";"080023";"TRIBUNAL REGIONAL DO TRABALHO DA 20A.REGIAO";"12018";"06/04/2018";"OBJETO: ProrrogaÁ„o do prazo de vigÍncia por mais doze meses, compreendendo o perÌodo de 15/03/2018 a 14/03/2019"
"182017";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"12017";"06/11/2017";"Objeto: Supressao do valor contratado."
"42017";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110097";"SUPERINTENDENCIA ADMINISTRACAO NO RIO G. SUL";"000012018";"13/03/2018";"Objetivo: PRORROGA«√O DE VIG NCIA CONTRATUAL PORMAIS 12(DOZE) MESES."
"42017";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110097";"SUPERINTENDENCIA ADMINISTRACAO NO RIO G. SUL";"000022019";"11/03/2019";"Objetivo: SUPRIMIR A CJU/PR E PRORROGAR O PRAZODE VIG NCIA DO CONTRATO ORIGINAL POR MAIS 12 MESES."
"42017";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110097";"SUPERINTENDENCIA ADMINISTRACAO NO RIO G. SUL";"000032019";"11/11/2019";"Objetivo: SUPRESS√O CONTRATUAL DE 01 (UM) POSTO DIURNO E 01 (UM) POSTO NOTURNO DE VIGIL¬NCIA NAPROCURADORIA DA UNI√O EM CURITIBA/PR."
"42017";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110097";"SUPERINTENDENCIA ADMINISTRACAO NO RIO G. SUL";"000042020";"03/03/2020";"Objetivo: PRORROGA«√O DA VIG NCIA CONTRATUAL PORMAIS 12(DOZE) MESES, PELO PERÕODO DE 01/03/2020 A 28/02/2021."
"42017";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110097";"SUPERINTENDENCIA ADMINISTRACAO NO RIO G. SUL";"000052021";"19/03/2021";"Objetivo: PRORROGAR O PRAZO DE VIG NCIA DO CONTRATO ORIGINAL POR MAIS 6 (SEIS) MESES."
"42017";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110097";"SUPERINTENDENCIA ADMINISTRACAO NO RIO G. SUL";"000062021";"12/05/2021";"Objetivo: REVIS√O E REPACTUA«√O DE PRE«OS AO CONTRATO ORIGINAL"
"42017";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110097";"SUPERINTENDENCIA ADMINISTRACAO NO RIO G. SUL";"000072021";"24/05/2021";"Objetivo: RESCINDIR UNILATERALMENTE O CONTRATO 004/2017 EM RAZ√O DE INADIMPLEMENTOS RECORRENTES"
"42017";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110097";"SUPERINTENDENCIA ADMINISTRACAO NO RIO G. SUL";"12018";"13/03/2018";"Objeto: ProrrogaÁ„o de vigÍncia contratual por mais 12(doze) meses."
"42017";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110097";"SUPERINTENDENCIA ADMINISTRACAO NO RIO G. SUL";"22019";"11/03/2019";"Objeto: Suprimir a CJU/PR e prorrogar o prazo  de vigÍncia do contrato original por mais 12 meses."
"42017";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110097";"SUPERINTENDENCIA ADMINISTRACAO NO RIO G. SUL";"32019";"11/11/2019";"Objeto: Supress„o contratual de 01 (um) posto diurno e 01 (um) posto noturno de vigil‚ncia na Procuradoria da Uni„o em Curitiba/PR."
"42017";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110097";"SUPERINTENDENCIA ADMINISTRACAO NO RIO G. SUL";"42020";"03/03/2020";"Objeto: ProrrogaÁ„o da vigÍncia contratual por mais 12(doze) meses, pelo perÌodo de 01/03/2020 a 28/02/2021."
"52017";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"12018";"06/04/2018";"Objeto: O presente termo aditivo tem por objetoprorrogar a vigencia de contrato por mais 01 mes."
"52017";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"22018";"30/04/2018";"Objeto: Prorrogar a vigencia do contrato por mais 2 meses ou ate que se encerre o processo licitatorio ressalvado o direito de repactuaÁ„o de2018."
"42017";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110102";"SUPERINTENDENCIA ADMINISTRACAO RIO DE JANEIRO";"000012018";"27/02/2018";"Objetivo: PRORROGA«√O DO CONTRATO ORIGINAL POR 12 MESES."
"42017";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110102";"SUPERINTENDENCIA ADMINISTRACAO RIO DE JANEIRO";"000022018";"15/08/2018";"Objetivo: SUPRESS√O SOBRE VALOR CONTRATUAL"
"42017";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110102";"SUPERINTENDENCIA ADMINISTRACAO RIO DE JANEIRO";"000032018";"03/12/2018";"Objetivo: TENDO POR OBJETO A SUPRESS√O DE 03 POSTOS DA PRU/RJ, TOTALIZANDO 13,17 SOBRE O VALOR CONTRATUAL E A TRANSFER NCIA DO POSTA DA PSF/DQX PARA A PSF/VRD."
"42017";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110102";"SUPERINTENDENCIA ADMINISTRACAO RIO DE JANEIRO";"000042019";"01/03/2019";"Objetivo: PRORROGA«√O DA VIGENCIA DO CONTRATO ORIGINAL"
