"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"282014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125011";"AEROPORTO DE JACAREPAGU¡/SBJR";"12014";"30/09/2015";"Objeto: ProrrogaÁ„o do prazo contratual por 12 (doze) meses, com inÌcio em 31/10/2015 e tÈrmino em 30/10/2016 e exclus„o das cl·usulas 10.10, 10.10.1 e 10.10.2."
"282014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125011";"AEROPORTO DE JACAREPAGU¡/SBJR";"22014";"27/09/2016";"Objeto: AlteraÁ„o de subcl·usulas 4.10 e 12.14.3 do contrato, alteraÁ„o da conta orÁament·ria e prorrogaÁ„o da vigencia contratual por 12 (doze) meses a partir de 31/10/2016 e tÈrmino previsto para 30.10.2017"
"292014";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"925305";"EMPRESA BRAS. DE HEMOD. E BIOTETECNOLOGIA";"12015";"10/07/2015";"OBJETO: Repactuar o contrato, e registrar um acrÈscimo de aproximadamente 12,96% ao valor do contrato."
"292014";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"925305";"EMPRESA BRAS. DE HEMOD. E BIOTETECNOLOGIA";"22015";"30/09/2015";"OBJETO: Prorrogar a vigÍncia contratual por 12 meses, e retificar a redaÁ„o do par·grafo primeiro, cl·usula primeira, do Primeiro Termo Aditivo ao contrato 29/2014."
"292014";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"925305";"EMPRESA BRAS. DE HEMOD. E BIOTETECNOLOGIA";"32016";"28/01/2016";"OBJETO: Registrar a repactuaÁ„o do contrato retroativa a 1∫ de janeiro de 2015, em virtude da homologaÁ„o do Termo Aditivo ‡ ConvenÁ„o Coletiva de Trabalho 2015/2015, N˙mero de Registro no MTE: PE000211/2015, que institui a obrigatoriedade de concess„o de cesta b·sica aos seus obreiros."
"292014";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"925305";"EMPRESA BRAS. DE HEMOD. E BIOTETECNOLOGIA";"42016";"20/10/2016";"OBJETO: Alterar o endereÁo da contratada; prorrogar a vigÍncia contratal por 12 (doze)meses, acontar de 08/10/2016; e registrar a repactuaÁ„ o do contrato retroativa a 1∫ de janeiro de 2016, em raz„o da homologaÁ„o da ConvenÁ„o Coletiva da Trabalho2016/2016, N˙mero de Registro no MTE:PE000143/2016."
"292014";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"925305";"EMPRESA BRAS. DE HEMOD. E BIOTETECNOLOGIA";"52017";"11/10/2017";"OBJETO: Prorrogar a vigÍncia contratual por 12 (doze) meses e registrar repactuaÁ„o."
"302014";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"925305";"EMPRESA BRAS. DE HEMOD. E BIOTETECNOLOGIA";"12015";"21/09/2015";"OBJETO: Prorrogar a vigÍncia contratual por 12 meses, nas mesmas condiÁıes atuais, inclusive preÁo."
"302014";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"925305";"EMPRESA BRAS. DE HEMOD. E BIOTETECNOLOGIA";"22016";"17/10/2016";"OBJETO: Prorrogar a vigÍncia contratual por 12 (doze) meses, a contar de 16/10/2016."
"302014";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"925305";"EMPRESA BRAS. DE HEMOD. E BIOTETECNOLOGIA";"32017";"25/07/2017";"OBJETO: Prorrogar a vigÍncia contratual por 12 (doze) meses, nas mesmas condiÁıes atuais, inclusive preÁo."
"32014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125040";"AEROPORTO DE CUIAB¡/SBCY";"12014";"12/05/2015";"Objeto: Supress„o do item 17 da planilha de custos e formaÁ„o de preÁos (limpadora para todas as superfÌcies) e de 50 secadores de m„o, a partir de 01/05/15; retificaÁ„o do preÁo unit·rio do item '·gua sanit·ria' de r$ 7,11 p/ r$ 1,60 e alteraÁ„o da raz„o social"
"342014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125210";"CENTRO DE SUPORTE ADMINISTRATIVO DE MANAUS";"12014";"14/07/2016";"Objeto: RepactuaÁ„o de preÁos a partir de 01/05/2015, revis„o contratual conf. lei n 13.161/15 e alteraÁ„o contratual p/ ajuste da redaÁ„o do subitem 4.8 do contrato."
"362014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125110";"AEROPORTO DE SALVADOR/SBSV";"12014";"26/12/2014";"Objeto: RepactuaÁ„o dos valores contratuais de acordo com o item 4 do termo de contrato."
"362014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125110";"AEROPORTO DE SALVADOR/SBSV";"22014";"24/08/2015";"Objeto: RepactuaÁ„o dos valores contratuais de acordo com o item 4 do termo de contrato."
"362014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125110";"AEROPORTO DE SALVADOR/SBSV";"32014";"13/05/2016";"Objeto: RepactuaÁ„o dos valores contratuais de acordo com o item 4 do termo de contrato."
"372014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125012";"AEROPORTO DO RJ - SANTOS DUMONT/SBRJ";"12014";"23/07/2015";"Objeto: ProrrogaÁ„o do prazo contratual por 12 (doze) meses, com inÌcio em 24/11/2015 e tÈrmino em 23/11/2016."
"372014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZ…NS E SILOS DO EST. DE MG";"12015";"10/09/2015";"OBJETO: Constitui objeto do 1∫ Termo Adiotivo,aprorrogaÁ„o do Contrato n∫ 037/2014 por mais 1(um) ano, a vigorar de 17 de Agosto de 2015 a 18de Agosto de 2016."
"372014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125012";"AEROPORTO DO RJ - SANTOS DUMONT/SBRJ";"22014";"31/12/2015";"Objeto: RepactuaÁ„o, a partir de 01/11/2015"
"372014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZ…NS E SILOS DO EST. DE MG";"22016";"19/07/2016";"OBJETO: Constitui objeto do 2∫ Termo Aditivo, aprorrogaÁ„o do Contrato n∫ 037/2014 por mais 01(hum) ano, a vigorar de 19 de Agosto de 2016  a19 de Agosto de 2017."
"372014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125012";"AEROPORTO DO RJ - SANTOS DUMONT/SBRJ";"32014";"20/09/2016";"Objeto: AlteraÁ„o de cl·usula, prorrogaÁ„o da vigencia contratual por 12 meses, a partir de 24/11/2016 e tÈrmino 23/11/2017 e supress„o a partir de 01/10/2016."
"452014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125141";"AEROPORTO DE PETROLINA/SBPL";"12014";"07/01/2016";"Objeto: Supress„o contratual ."
"462014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125204";"AEROPORTO DE SANTAR…M/SBSN";"12014";"24/08/2015";"Objeto: RepactuaÁ„o a partir de 01/01/15 e supress„o a partir de 01/08/15"
"472014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125072";"AEROPORTO DE S√O PAULO - CONGONHAS - SBSP";"12014";"18/12/2014";"Objeto: Inclus„o do cnpj 01.092.686/0023-66 pertencente a filial de sorocaba para a emiss„o de notas fiscais de serviÁos e produtos."
"472014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125072";"AEROPORTO DE S√O PAULO - CONGONHAS - SBSP";"22014";"23/03/2015";"Objeto: ProrrogaÁ„o de prazo contratual por mais 60 dias, sendo o fim previsto p/ execuÁ„o dos serv. 18/04/2015 e fim previsto do contrato 18/05/2015"
"472014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125072";"AEROPORTO DE S√O PAULO - CONGONHAS - SBSP";"32014";"15/05/2015";"Objeto: ProrrogaÁ„o de prazo por mais 60 dias para execuÁ„o dos serviÁos, sendo o fim previsto p/ execuÁ„o dos serviÁos 17/06/2015 e fim previsto da vigÍncia do contrato 17/07/2015."
