"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Apostilamento";"DescriÁ„o Apostilamento";"Valor Apostilamento";"Data de inclus„o";"SituaÁ„o Apostilamento"
"32016";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"20301";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"113205";"SAE-CNEN/CENTRO DESENV.TECNOLOGIA NUCLEAR/MG";"000000000005/2017";"REPACTUA«√O EM FUN«√O DOS EFEITOS DECORRENTES DA CCT-2017 E MAJORA«√O DA TA                                                   RIFA DO VALE-TRANSPORTE.";"10962,60";"07/04/2017";"Encerrado"
"102016";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193117";"IBAMA - SUPERINTENDENCIA ESTADUAL/PI";"00000000000012016";"CONCESS„O DE REPACTUAÁ„O, CONFORME VALORES DA CCT 2017.";"12667,10";"18/11/2017";"Encerrado"
"52016";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193125";"IBAMA - SUPERINTENDENCIA ESTADUAL/SC";"000000000001/2017";"altera-se o endereÁo da contratada no contrato, que passa a ser: Rodovia G vernador mario covas, n∫ 882, armazÈm 01, mznno 01, boz 22, padre mathias,                                              cariacica/es, cep 29.157-100.";"0,00";"01/02/2017";"Encerrado"
"52016";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193125";"IBAMA - SUPERINTENDENCIA ESTADUAL/SC";"000000000004/2017";"Viabilizar o lanÁamento de dados e acompanhamento de cronogramaSIASG/SICONn∫ 05/2016, por n„o estar disponÌvel outra forma de controle, conforme exigÍncia legal, em decorrÍncia de prorrogaÁ„o contratual por mais 12 (doze) me            ses, a contar de 24 de outubro de 2017 a 23 de outubro de 2018.";"34835,20";"26/10/2017";"Encerrado"
"50002016";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373046";"SUPERINTEND.ESTADUAL DO R.G.NORTE-INCRA/SR-19";"1∫T.Apostilamento";"RepactuaÁao do valor contratual , devido registro de termo aditivo a conven          Áao coletiva de trabalho 2017/2018 , no MTE sob n∫ RN000113/2017.";"21797,10";"25/05/2017";"Encerrado"
"22016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170040";"SUP.REGIONAL RECEITA FEDERAL 3A.RF/CE";"000000000001/2018";"REPACTUAÁ„O REALIZADA COM BASE NA CCT 2018/2018 DA CATEGORIA";"3087,10";"16/05/2018";"Encerrado"
"22016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170041";"DELEGACIA DA REC.FEDERAL EM FORTALEZA/CE";"000000000001/2017";"REPACTUAÁ„O REFERENTE A CCT 2017/2017";"17208,10";"27/04/2017";"Encerrado"
"52016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170050";"SUPERINTEND NCIA DE ADMINISTRA«√O DO MF - PB";"000000000001/2017";"APOSTILAMENTO PARA REAJUSTE DE SAL·RIOS, VALE ALIMENTAÁ„O, VALE TRANSPORTE                      E FAP(FATOR PREVIDENCI·RIO DE PREVENÁ„O DE ACIDENTE).";"67988,20";"19/05/2017";"Encerrado"
"52016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170080";"DELEGACIA DA REC.FEDERAL EM F.SANTANA/BA";"000000000001/2017";"Determinar, como mera execuÁ„o contratual, a nota de empenho que ir· custea                  r a presente contrataÁ„o no exercÌcio financeiro de 2017.";"0,00";"12/04/2017";"Encerrado"
"52016";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170080";"DELEGACIA DA REC.FEDERAL EM F.SANTANA/BA";"000000000003/2018";"DETERMINA QUE SE PROCEDA ‡ REPACTUAÁ„O DO PREÁO MENSAL DO CONTRATO, CONFORM                   E O APURADO NA CONVENÁ„O COLETIVA DE TRABALHO 2017/2018.";"65101,20";"21/05/2018";"Encerrado"
