"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Apostilamento";"DescriÁ„o Apostilamento";"Valor Apostilamento";"Data de inclus„o";"SituaÁ„o Apostilamento"
"362015";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"201013";"COORDENA«√O DE EXECU«√O ORC. E FINANCEIRA";"000000000022/2017";"RepactuaÁ„o de preÁos ao Contrato 36/2015, para o perÌodo de 01/01 a 08/07/                                                                      2017.";"3576,80";"14/06/2017";"Encerrado"
"102015";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193101";"IBAMA - SUPERINTENDENCIA ESTADUAL/AL";"000000000002/2016";"DEVIDO A REPACTUA«√O DECORRENTE DO ACORDO COLETINO AL 000012/2016";"17192,60";"19/07/2016";"Encerrado"
"102015";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193101";"IBAMA - SUPERINTENDENCIA ESTADUAL/AL";"000000000002/2017";"Retroativo decorrente da CCT al000025 e de reajuste do IGP";"12835,00";"13/12/2017";"Encerrado"
"32015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130021";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"00000000000012017";"REFERENTE A REPACTUA«CAO PROVENIENTE DO DISSIDIO COLETIVO JAN/2017.";"31913,00";"08/08/2017";"Encerrado"
"32015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130021";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"00000000000012016";"AJUSTE FINANCEIRO REFERENTE A REPACTUA«√O CONTRATUAL.";"26981,20";"30/06/2016";"Encerrado"
"32015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130021";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"00000000000220017";"REF. AO PAGAMENTO DA DIFERENCA DO DISSIDIO COLETIVO NOS MESES DE JANEIRO  A                                                                JULHO/2017.";"18615,90";"08/08/2017";"Encerrado"
"22015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130057";"DISTRITO DE METEOROLOGIA/MG";"00000000000000002";"REPACTUA«√O CONTRATUAL REFERENTE A CCT/2018.";"4458,80";"12/04/2018";"Encerrado"
"62015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130060";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"000000000001/2016";"REFERENTE A REAJUSTE COM BASE NA REVISAO DE TERIFAS POSTAIS AUTORIZADA PELO          MINISTERIO DA FAZENDA, POR MEIO DA PORTARIA N∫ 934 DE 10/12/2015.";"3559,20";"29/01/2016";"Encerrado"
"22015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130062";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"000000000001/2016";"Reajuste do contrato pelo IGP-DI/FGV";"240,50";"01/08/2016";"Encerrado"
"32015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130070";"SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.";"000000000002/2017";"Termo Apostilamento se refere a repactuaÁ„o do contrato com base na ConvenÁ                                         „o Coletiva de Trabalho 2017/2018.";"9091,20";"20/06/2017";"Encerrado"
