"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"20411";"Instituto do Patrimônio Histórico e Artístico";"343040";"SUPERINTENDENCIA DO IPHAN NO ACRE-AC";"12014";"3430400600002201400001";"LOCACAO DE IMOVEL";"LOCAÇÃO DE IMÓVEL PARA SEDIAR PROVISORIAMENTE O IPHAN-AC.";"1";"72000,00"
"91081";"Empresas de Energia";"935100";"CENTRAIS ELETRICAS DE RONDONIA S/A";"12014";"0";"Não se aplica";"Não se aplica";"24";"31738,90"
"52121";"Comando do Exército";"160184";"10º ESQD C MEC- CONTROLE PATRIMONIAL E CUSTOS";"12014";"1601840600009201400001";"TELEFONIA - CONVENCIONAL / CELULAR";"PRESTAÇÃO DE SERVIÇO DE TELEFONIA MÓVEL.";"1";"569,50"
"52121";"Comando do Exército";"160147";"47 BATALHAO DE INFANTARIA";"12015";"1601470700002201500001";"FISIOTERAPIA / MASSOTERAPIA";"PRESTAÇÃO DE SERVIÇOS DE FISIOTERAPIA";"1";"40000,00"
"22000";"Ministério da Agricultura, Pecuária e Abastec";"130088";"SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/AC";"12015";"1300880500001201500003";"SECRETARIA";"";"8";"16422,20"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"240120";"CENTRO BRASILEIRO DE PESQUISAS FISICAS";"12015";"2401200500001201500001";"PRESTACAO DE SERVICO DE REPROGRAFIA ENVOLVENDO EQUIPAMENTO /OPERACAO/SUPRIMENTOS - REPRODUCAO COR PRETA";"CONTRATAÇÃO DE SERVIÇOS DE REPROGRAFIA COM FORNECIMENTO, EM COMODATO, DE 19 EQ UIPAMENTOS MULTIFUNCIONAIS.";"1";"77496,00"
"26434";"Instituto Federal Fluminense";"158468";"INST.FED. FLUMINENSE/CAMPUS CABO FRIO";"12015";"1584680500031201400001";"MANUTENCAO / REFORMA PREDIAL";"CONTRATAÇÃO DE EMPRESA (PESSOA JURÍDICA) ESPECIALIZADA PARA PRESTAÇÃO DE SERVI ÇO DE MANUTENÇÃO PREDIAL, COM DEDICAÇÃO EXCLUSIVA DOS EMPREGADOS, DE FORMA IND IRETA E CONTÍNUA, NAS DEPENDÊNCIAS DO CAMPUS CABO FRIO DO INSTITUTO FEDERAL FL UMINENSE (IF FLUMINENSE), CONFORME QUANTITATIVOS E ESPECIFICAÇÕES CONSTANTES N O TERMO DE REFERÊNCIA (ANEXO I).";"1";"406914,00"
"25000";"Ministério da Economia - Unidades com vínculo";"170226";"ALFANDEGA DA RFB PORTO DE SALVADOR";"12015";"1702260600010201500001";"PRESTACAO DE SERVICO DE LIMPEZA E CONSERVACAO - OUTRAS      NECESSIDADES";"CONTRATAÇÃO EMERGENCIAL, POR PRAZO DE 60 (SESSENTA) DIAS, DE PESSOA JURÍDICA P ARA PRESTAÇÃO DE  SERVIÇO DE LIMPEZA E CONSERVAÇÃO PREDIAL, COM FORNECIMENTO D E MATERIAL (INCLUSIVE PAPEL TOALHA, PAPEL HIGIÊNICO E SABONETE LÍQUIDO), A SER  PRESTADO EM IMÓVEIS DE USO DA ALF/SDR E SUAS UNIDADES JURISDICIONADAS, CONFOR ME TERMO DE REFERÊNCIA.";"60";"31745,50"
"38000";"Ministério do Trabalho e Emprego - Unidades c";"380043";"SUPERINT REG DO TRAB E EMPREGO/PA";"12015";"1940110500012201400002";"ÓLEO DIESEL.";"FORNECIMENTO DE COMBUSTÍVEL (GASOLINA - COMUM E ADITIVADA; DIESEL   COMUM, ADI TIVADO, S10 E BIODIESEL; E ETANOL - COMUM E ADITIVADO)";"70245";"118011,60"
"38000";"Ministério do Trabalho e Emprego - Unidades c";"380043";"SUPERINT REG DO TRAB E EMPREGO/PA";"12015";"1940110500012201400001";"ADMINISTRACAO / DISTRIBUICAO - CARTAO MAGNETICO";"SERVIÇOS DE GESTÃO DE FROTA COM OPERAÇÃO DE SISTEMA INFORMATIZADO VIA INTERNET  E TECNOLOGIA POR MEIO DE CARTÃO MAGNÉTICO NA REDE DE POSTOS CREDENCIADOS PARA  O ABASTECIMENTO DOS VEÍCULOS QUE COMPÕEM A FROTA DA CRBT/FUNAI.";"12";"0,00"
"58000";"Ministério da Pesca e Aquicultura - Unidades ";"580012";"SUPERINT.FED.DE PESCA E AQUICULTURA/AL";"12015";"5800120500002201500001";"PRESTACAO DE SERVICOS DE MOTORISTA";"OS VALORES PROPOSTOS DEVEM OBEDECER AS EPECIFICAÇOES DO EDITAL E TERMO DE REFE RENCIA.";"2";"104636,60"
