"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"26258";"Universidade Tecnológica Federal do Paraná";"153991";"UTFPR - CAMPUS DOIS VIZINHOS";"9";"0";"Inválido";"Inválido";"1";"157620,00"
"39250";"Agência Nacional de Transportes Terrestres";"393001";"AGENCIA NACIONAL DE TRANSPORTES TERRESTRES";"12010";"0";"Inválido";"Inválido";"1";"93300000,00"
"52121";"Comando do Exército";"160386";"3 BATALHAO DE POLICIA DO EXERCITO";"12016";"1603860500003201600001";"CAVALETE CONTROLE TRÂNSITO";"CAVALETE PLÁSTICO RETRÁTIL    CAVALETE CONTROLE TRÂNSITO, NOME CAVALETE DE CON TROLE DE TRANSITO";"1";"710,00"
"25000";"Ministério da Economia - Unidades com vínculo";"170138";"DELEGACIA DA RFB EM RIBEIRAO PRETO";"12017";"1701380700002201800001";"PROPAGANDA E PUBLICIDADE";"PROPAGANDA E PUBLICIDADE. CONTRATO COM A EBC POR FORÇA DE LEI.";"1";"1000,00"
"52121";"Comando do Exército";"160085";"ESTADO-MAIOR DO EXERCITO";"12017";"1600850500012201700001";"BARBEIRO / CABELEIREIRO / MAQUIADOR";"";"1";"776,93"
"52121";"Comando do Exército";"160225";"BASE ADMINISTRATIVA DO CURADO";"12017";"0";"Inválido";"Inválido";"1";"2020,71"
"52121";"Comando do Exército";"160098";"BASE ADMINISTRATIVA DO CMDO DE OP ESPECIAIS";"12018";"1600980700005201700001";"ASSISTENCIA MEDICA - HOSPITALAR / DOMICILIAR COMPLEMENTAR DESAUDE / CONVÊNIO";"ORGANIZAÇÃO CIVIL DE SAÚDE";"1";"500000,00"
"39252";"Departamento Nacional de Infraestrutura de Tr";"393016";"SUPERINTENDENCIA REGIONAL NO ESTADO PA - DNIT";"12019";"0";"Inválido";"Inválido";"1";"51427801,15"
"52111";"Comando da Aeronáutica";"120632";"BASE AEREA DE RECIFE";"12019";"1206320700016201900001";"ASSISTENCIA MEDICA - HOSPITALAR / DOMICILIAR COMPLEMENTAR DESAUDE / CONVÊNIO";"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇO DE ASSISTÊNCIA MÉDICO-HOSPITA LAR.";"1";"400000,00"
"52121";"Comando do Exército";"160318";"ESCOLA DE SARGENTOS DE LOGISTICA";"12019";"1603180500006201900001";"BARBEIRO / CABELEIREIRO / MAQUIADOR";"O OBJETO DA PRESENTE LICITAÇÃO É A  CESSÃO  DE  USO,  A  TÍTULO  ONEROSO, DE B EM IMÓVEL SOB JURISDIÇÃO DO EXÉRCITO BRASILEIRO, PARA FUNCIONAMENTO DE UMA BAR BEARIA,  DE ÁREA DE 31,52 M² (TRINTA E UM METROS QUADRADOS E CINQUENTA E DOIS CENTÍMETROS QUADRADOS), SITUADA  NAS DEPENDÊNCIAS DA ESCOLA DE SARGENTOS DE LO GÍSTICA (ESSLOG).";"1";"591,40"
"52121";"Comando do Exército";"160386";"3 BATALHAO DE POLICIA DO EXERCITO";"12019";"1603860600001201900001";"ENERGIA ELETRICA - FORNECIMENTO MERCADO REGULADO";"ENERGIA ELÉTRICA - FORNECIMENTO";"2";"30960,30"
"26409";"Instituto Federal de Minas Gerais";"156592";"INST.FED.MINAS GERAIS/CAMPUS IBIRITE";"12020";"1565920600063202000001";"MANGUEIRA AR";"MANGUEIRA DE IRRIGAÇÃO 25MM - 600M. CARACTERÍSTICAS: PRESSÃO DE SERVIÇO: 0,8KG F/CM²; DIÂMETRO DA MANGUEIRA: 1 POLEGADA; RAIO DE ALCANCE: 2,0M (CADA LADO); A LTURA DOS MICROS JATOS: 2,0M.";"12";"450,00"
"26430";"Instituto Federal do Sertão de Pernambuco";"158741";"IF SERTAO PE CAMPUS SERRA TALHADA";"12020";"1587410700001202000001";"ASSINATURA DE JORNAIS E PERIODICOS / ACERVO BIBLIOGRÁFICO - COM ACESSO 0N-LINE";"ASSINATURA DE JORNAIS E PERIÓDICOS ACESSO SISTEMA ON-LINE";"1";"4500,00"
