"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"32020";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"000012021";"10/02/2021";"Objetivo: PRORROGA«√O DO PRAZO DE VIG NCIA, REEQUILÕBRIO ECON‘MICO-FINANCEIRO DOS PRE«OS CONTRATADOS E SUPRESS√O DE QUANTITATIVO."
"32020";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"000022022";"07/02/2022";"Objetivo: PRORROGA«√O DO PRAZO DE VIG NCIA E O REEQUILÕBRIO ECON‘MICO-FINANCEIRO DOS PRE«OS CONTRATADOS"
"32020";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"000032022";"16/09/2022";"Objetivo: ACR…SCIMO DE SERVI«OS"
"12020";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000012020";"03/12/2020";"Objetivo: ADEQUA«√O DO PRE«O AO CONTRATO ¿S ALTERA«’ES IMPOSTAS PELA LEI 14025/2020."
"12020";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000022021";"07/04/2021";"Objetivo: O PRESENTE TERMO TEM COMO OBJETO PRORROGAR A VIG NCIA DO CONTRATO N∫ 01/2020, REFERENTE AOS SERVI«OS DE LIMPEZA, ASSEIO E CONSERVA«√O, COM FORNECIMENTO DE MATERIAIS, VISANDO ATENDER ¿S NECESSIDADES DA UNIDADE DA AGU, EM S√O PAULO (BACE⁄NAS), POR MAIS 12 (DOZE) MESES, RESSALVADO O DIREITO A REPACTUA«√O DE 2021, E PROCEDER A INCLUS√O DE NOVAS OBRIGA«’ES ¿ CONTRATADA DE ACORDO COM O DECRETO N∫ 9.507 DE 21/09/2018."
"12020";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"12020";"03/12/2020";"Objeto: AdequaÁ„o do preÁo ao contrato ‡s alteraÁıes impostas pela Lei 14025/2020."
"22020";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000012021";"23/02/2021";"Objetivo: O PRESENTE TERMO TEM COMO OBJETO PRORROGAR A VIG NCIA DO CONTRATO N∫ 02/2020, REFERENTE AOS SERVI«OS DE LIMPEZA, ASSEIO E CONSERVA«√O, COM FORNECIMENTO DE MATERIAIS, VISANDO ATENDER ¿S NECESSIDADES DA UNIDADE NA PSF ARA«ATUBA, POR MAIS 12 (DOZE) MESES, ADEQUAR ¿S ALTERA«’ES IMPOSTAS NA LEI N∫14.025, DE 14 DE JULHO DE 2020, CONSIDERANDO AS ALTERNATIVAS DADAS PELA SECRETARIA DE GEST√O (SEGES) E PROCEDER A INCLUS√O DE NOVAS OBRIGA«’ES ¿ CONTRATADA DE ACORDO COM O DECRETO N∫ 9.507 DE 21/09/2018."
"22020";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000022022";"10/03/2022";"Objetivo: - PRORROGAR O PRAZO DA VIG NCIA DO CONTRATO N∫ 02/2020, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASI√O, O PERÕODO DE 11/03/2022 A 10/03/2023, NOS TERMOS DO ART. 57, II, DA LEI N.∫ 8.666, DE 1993; - ADEQUAR O CONTRATO ¿S ALTERA«’ES TRAZIDAS PELA INSTRU«√O NORMATIVA SEGES/ME N∫ 53, DE 8 DE JULHO DE 2020"
"482019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000012020";"28/12/2020";"Objetivo: PRORROGA«√O DA VIG NCIA DO CONTRATO POR MAIS 12 MESES, RESSALVADO O DIREITO ¿ REPACTUA«√O 2020; ADEQUAR AS ALTERA«’ES IMPOSTAS PELA LEI 14.025/2020; FORMALIZAR AS MEDIDAS ADOTADASPELA LEI 14.020/2020 E PROCEDER A INCLUS√O DE OBRIGA«’ES ¿ CONTRATADA CONFORME DECRETO 9.507/2018."
"482019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000022022";"02/02/2022";"Objetivo: PRORROGAR O PRAZO DA VIG NCIA DO CONTRATO N∫ 48/2019, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASI√O, O PERÕODO DE 04/02/2022 A 03/02/2023, NOS TERMOS DO ART. 57, II, DA LEI N.∫ 8.666, DE 1993."
"482019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"12020";"28/12/2020";"Objeto: ProrrogaÁ„o da vigÍncia do contrato por mais 12 meses, ressalvado o direito ‡ repactuaÁ„o 2020; adequar as alteraÁıes impostas pela Lei 14.025/2020; formalizar as medidas adotadas pela Lei 14.020/2020 e proceder a inclus„o de obrigaÁıes ‡ contratada conforme Decreto 9.507/2018."
"52019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000012020";"02/03/2020";"Objetivo: PRORROGAR A VIG NCIA DO CONTRATO POR MAIS 12 (DOZE) MESES, RESSALVADO O DIREITO ¿ REPACTUA«√O REFERENTE A 2019 E 2020 E, PROCEDER A INCLUS√O DE OBRIGA«’ES ¿ CONTRATADA DE ACORDO COM O DECRETO N∫9.507/2018."
"52019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000022020";"15/12/2020";"Objetivo: SUPRESS√O DE DOIS POSTOS DO SERVI«O DELOCA«√O DE VEÕCULOS COM MOTORISTA, QUE ATENDE A AGU/MS (ITENS 71 E 76), DO CONTRATO N∫05/2019, NO PERCENTUAL DE 98%, COM EFEITOS FINANCEIROSA CONTAR DE 14/11/2020."
"52019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000032020";"29/01/2021";"Objetivo: ADEQUA«√O DO PRE«O AS ALTERA«’ES IMPOSTAS PELA LEI 14.025/2020 E ALTERNATIVAS DA SEGES /ME"
"52019";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"000042021";"04/02/2021";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO PRORROGAR A VIG NCIA DO CONTRATO N∫05/2019, REFERENTE ¿ PRESTA«√O DE SERVI«OS DE LOCA«√O DE VEÕCULOS COM MOTORISTA PARA A AGU EMCAMPO GRANDE/MS, POR MAIS 12 (DOZE) MESES."
"5082020";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110120";"AGENCIA BRASILEIRA DE INTELIGENCIA";"12020";"16/11/2020";"InformaÁ„o protegida por sigilo nos termos da legislaÁ„o vigente"
"42020";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110161";"SUPERINTENDENCIA DE ADM. NO DISTRITO FEDERAL";"000012021";"05/02/2021";"Objetivo: OBJETO PROMOVER O ACR…SCIMO DE 25% (VINTE E CINCO POR CENTO) NO ITEM 1, DO QUADRO ESPECIFICA«√O, DE QUE TRATA O T”PICO 1.3, DA CL¡USULA PRIMEIRA - OBJETO, DO CONTRATO 004/2020-AGU."
"92020";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110161";"SUPERINTENDENCIA DE ADM. NO DISTRITO FEDERAL";"000012021";"13/01/2021";"Objetivo: PRORROGAR O PRAZO DE VIG NCIA DO CONTRATO N∫ 009/2020-AGU, POR MAIS 12 (DOZE) MESES, TENDO POR TERMO INICIAL O DIA 23 DE JANEIRO DE 2021 E FINAL O DIA 22 DE JANEIRO DE 2022, NOS TERMOS DO INCISO II, DO ARTIGO 57, DA LEI N∫ 8.666/93."
"92020";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110161";"SUPERINTENDENCIA DE ADM. NO DISTRITO FEDERAL";"000022021";"09/08/2021";"Objetivo: O PRESENTE TERMO ADITIVO TEM POR OBJETO ALTERAR A CL¡USULA 12, DO CONTRATO N∫ 009/2020-AGU; CONFORME DISPOSTO NA ALÕNEA 'C', DO INCISO II, DO ARTIGO 65, DA LEI N∫ 8.666/93."
"92020";"63000";"Advocacia-Geral da Uni„o";"63000";"Advocacia-Geral da Uni„o - Unidades com vÌncu";"110161";"SUPERINTENDENCIA DE ADM. NO DISTRITO FEDERAL";"000032021";"21/12/2021";"Objetivo: PRORROGAR O PRAZO DE VIG NCIA DO CONTRATO N∫ 009/2020-AGU, POR MAIS 12 (DOZE) MESES, TENDO POR TERMO INICIAL O DIA 23 DE JANEIRO DE 2022 E FINAL O DIA 22 DE JANEIRO DE 2023, NOS TERMOS DO INCISO II, DO ARTIGO 57, DA LEI N∫ 8.666/93."
"12020";"20000";"PresidÍncia da Rep˙blica";"20116";"Fundo de Imprensa Nacional";"110245";"FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.";"000012021";"11/03/2021";"Objetivo: REPACTUA«√O DOS VALORES CONTRATUAIS E PRORROGA«√O DO PRAZO DE VIG NCIA CONTRATUAL."
"12020";"20000";"PresidÍncia da Rep˙blica";"20116";"Fundo de Imprensa Nacional";"110245";"FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.";"000022021";"21/02/2022";"Objetivo: TEM POR OBJETO A PRORROGA«√O DO PRAZO DE VIG NCIA DO CONTRATO N∫ 01/2020. AT… 12 DE FEVEREIRO DE 2023."
"102019";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110322";"GABINETE DE SEGURANCA INSTITUCIONAL/PR";"000012020";"18/12/2020";"Objetivo: PRORROGA«√O DO PRAZO DE VIG NCIA."
"102019";"20000";"PresidÍncia da Rep˙blica";"20101";"PresidÍncia da Rep˙blica";"110322";"GABINETE DE SEGURANCA INSTITUCIONAL/PR";"12020";"18/12/2020";"Objeto: ProrrogaÁ„o do prazo de vigÍncia."
"82019";"52000";"MinistÈrio da Defesa";"52000";"MinistÈrio da Defesa - Unidades com vÌnculo d";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"000012020";"09/03/2020";"Objetivo: PRORROGAR O PRAZO DE VIG NCIA CONTRATUAL POR 12(DOZE) MESES; RATIFICAR O VALOR TOTAL ESTIMADO DA CONTRATA«√O PARA PRESTA«√O DE SERVI«OS DE LAVAGEM DE VEÕCULOS PARA ATENDER AS NECESSIDADES DO CENTRO REGIONAL DE PORTO VELHO DO CENSIPAM,"
"82019";"52000";"MinistÈrio da Defesa";"52000";"MinistÈrio da Defesa - Unidades com vÌnculo d";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"000022020";"14/12/2020";"Objetivo: PRORROGA«√O DO PRAZO DE VIG NCIA CONTRATUAL POR 12 (DOZE) MESES, EM CONFORMIDADE COM A CL¡USULA SEGUNDA DO CONTRATO ORIGINAL, RATIFICANDO O VALOR TOTAL ESTIMADO DA CONTRATA«√O EM R$ 15.360,00 (QUINZE MIL, TREZENTOS E SESSENTA REAIS)."
"82019";"52000";"MinistÈrio da Defesa";"52000";"MinistÈrio da Defesa - Unidades com vÌnculo d";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"12020";"09/03/2020";"Objeto: Prorrogar o prazo de vigÍncia contratual por 12(doze) meses; ratificar o valor total estimado da contrataÁ„o para prestaÁ„o de serviÁos de lavagem de veÌculos para atender as necessidades do Centro Regional de Porto Velho do Censipam,"
"82019";"52000";"MinistÈrio da Defesa";"52000";"MinistÈrio da Defesa - Unidades com vÌnculo d";"110511";"CENTRO GESTOR OP. SISTEMA PROTECAO AMAZONIA";"22020";"14/12/2020";"Objeto: ProrrogaÁ„o do prazo de vigÍncia contratual por 12 (doze) meses, em conformidade com a Cl·usula Segunda do Contrato original, ratificando o valor total estimado da contrataÁ„o em R$ 15.360,00 (quinze mil, trezentos e sessenta reais)."
"42020";"52000";"MinistÈrio da Defesa";"52000";"MinistÈrio da Defesa - Unidades com vÌnculo d";"112408";"HOSPITAL DAS FORCAS ARMADAS";"000012022";"10/01/2022";"Objetivo: PRORROGAR, A VIG NCIA DO CONTRATO N∫ 04/2020-HFA, POR UM PERÕODO DE 12 (DOZE) MESES, CONTADOS DE 17 DE FEVEREIRO DE 2022 AT… 16 DE FEVEREIRO DE 2023."
"42020";"52000";"MinistÈrio da Defesa";"52000";"MinistÈrio da Defesa - Unidades com vÌnculo d";"112408";"HOSPITAL DAS FORCAS ARMADAS";"000022021";"19/02/2021";"Objetivo: PRORROGAR, A VIG NCIA DO CONTRATO N∫ 04/2020-HFA, POR UM PERÕODO DE 12 (DOZE) MESES E ACRESCER AO CONTRATO, 55 (CINQUENTA E CINCO) PE«AS DE UNIFORME (AGASALHO DE FRIO TIPO BLAZER)."
"42020";"52000";"MinistÈrio da Defesa";"52000";"MinistÈrio da Defesa - Unidades com vÌnculo d";"112408";"HOSPITAL DAS FORCAS ARMADAS";"000292020";"26/08/2020";"Objetivo: ACRESCER AO CONTRATO N∞ 04/2020, 09(NOVE) AUXILIARES ADMINISTRATIVOS; EXCLUIR ACOBRAN«A DE 10% (DEZ) POR CENTO DA CONTRIBUI«√O SOCIAL, EXTINTA PELA LEI N∞ 13.932, 11/12/20;REDUZIR EM 50% (CINQUENTA) POR CENTO, AS ALÕQUOTAS DE CONTRIBUI«√O AOS SERVI«OS SOCIAIS AUT‘NOMOS, DE ACORDO COM A MEDIDA PROVIS”RIA N∞ 932/31/03/2020."
"42020";"52000";"MinistÈrio da Defesa";"52000";"MinistÈrio da Defesa - Unidades com vÌnculo d";"112408";"HOSPITAL DAS FORCAS ARMADAS";"292020";"26/08/2020";"Objeto: Acrescer ao Contrato nÅ 04/2020, 09    (nove) auxiliares administrativos; excluir a   cobranÁa de 10% (dez) por cento da contribuiÁ„o social, extinta pela Lei nÅ 13.932, 11/12/20; reduzir em 50% (cinquenta) por cento, as alÌquotas de contribuiÁ„o aos serviÁos sociais autÙnomos, de acordo com a Medida ProvisÛria nÅ 932/ 31/03/2020."
"12020";"24000";"MinistÈrio da CiÍncia, Tecnologia, InovaÁıes ";"20301";"Comiss„o Nacional de Energia Nuclear";"113201";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"000012022";"25/01/2022";"Objetivo: PRORROGAR O PRAZO DA VIG NCIA DO CONTRATO N∫ 01/2020, POR 12 (DOZE) MESES, CONTEMPLANDO-SE, NESTA OCASI√O, O PERÕODO DE 22/01/2022 A 21/01/2023, NOS TERMOS DO ART. 57, (II OU IV), DA LEI N.∫ 8.666, DE 1993."
