"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"12014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125330";"EPTA ALTA FLROESTA - TAAT";"12014";"28/04/2016";"Objeto: ProrrogaÁ„o do prazo de vigÍncia por mais 12 meses, com inÌcio em 28/04/2016 e tÈrmino previsto para 27/04/2016, repactuaÁ„o contratual, alteraÁ„o da forma de processamento das repactuaÁıes e exclus„o dos subitens 10.10, 10.10.1 e 10.10.2 do  contrato."
"12014";"39000";"MINISTERIO DOS TRANSPORTES";"39252";"DEPTO. NAC. DE INFRA-ESTRUTURA DE TRANSPORTES";"926004";"ADMINISTRA«√O DA HIDROVIA DO PARAGUAI";"22014";"20/03/2015";"OBJETO: Este Termo Aditivo tem por objeto alteraÁ„o do prazo previsto na Cl·usula Sexta - Da VigÍncia, do Contrato n.∫ 2014/001/00-AHIPAR, de 17/03/2014, ajustado entre a CODOMAR/AHIPAR e a Contratada, com tÈrmino previsto para o dia 17/03/2016."
"122014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125190";"AEROPORTO DE S√O LUIS/SBSL";"12014";"05/03/2015";"Objeto: ProrrogaÁ„o contratual de 01/05/2015 a 30/04/2016"
"122014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125190";"AEROPORTO DE S√O LUIS/SBSL";"22014";"15/01/2016";"Objeto: ProrrogaÁ„o contratual, de 01/05/2016 a 30/04/2017."
"122014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125190";"AEROPORTO DE S√O LUIS/SBSL";"32014";"24/04/2017";"Objeto: ProrrogaÁ„o contratual de 01/05/2017 a 30/04/2018"
"132014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125250";"AEROPORTO DE PORTO VELHO/SBPV";"12014";"15/01/2015";"Objeto: RepactuaÁ„o dos valores ontratuais a partir de 24/04/2014 e alteraÁ„o contratual."
"132014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125250";"AEROPORTO DE PORTO VELHO/SBPV";"22014";"27/04/2016";"Objeto: Repact. de vlrs. conf. cct 15/16, a partir de 01/03/16; alt. no seg. acidente onde a aliquota rat passa p/ 3,54% a partir de 01/03/16; alt. da redaÁ„o do subitem 4.8. do contrato e prorrog. do prazo contratual por mais 12 meses - 24/04/2016 a 23/04/2017."
"132014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125250";"AEROPORTO DE PORTO VELHO/SBPV";"32014";"14/09/2016";"Objeto: RepactuaÁ„o de sal·rios e benefÌcios, conforme cct 2016/2017,  a partir de 01/03/2016 e supress„o de efetivo, a partir de 20/08/2016, passando de 17 postos e 19 folguistas,  para 15 postos e 17 folguistas."
"152014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZ…NS E SILOS DO EST. DE MG";"12016";"04/04/2016";"OBJETO: Constitui a prorrogaÁ„o do Contrato n∫015/2014 por mais 12 (doze) meses, a partir de 04/02/2016 vigendo atÈ a data de 04/02/2017"
"152014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZ…NS E SILOS DO EST. DE MG";"32017";"09/03/2017";"OBJETO: Constitui a prorrogaÁ„o do contrato n∫015/2014 por mais 12 (doze) meses, a partir de 04/02/2017 vigendo atÈ a data de 04/02/2018 e a repactuaÁ„odos valores de acordo com o Ìndice IGPM dos ˙ltimos 12 (doze) meses."
"152014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZ…NS E SILOS DO EST. DE MG";"52018";"26/04/2018";"OBJETO: O objeto do presente instrumento constitui a prorrogaÁ„o do contrato 015/2014 cujo objeto È a prestaÁ„o de serviÁos de outsourcing de impress„o, para atender a demanda da sede administrativa da CASEMG"
"162014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125220";"AEROPORTO DE MACAP¡/SBMQ";"12014";"21/11/2014";"Objeto: RepactuaÁ„o contratual a partir de 01/05/2014 a 30/04/2015"
"162014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125220";"AEROPORTO DE MACAP¡/SBMQ";"22014";"23/10/2015";"Objeto: Supress„o de 4 postos de agente de apac a partir de 17/10/2015, exclus„o de subitens conf. acÛrd„o 1074/2014 e alteraÁ„o do endereÁo da sede da contratada."
"162014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125220";"AEROPORTO DE MACAP¡/SBMQ";"32014";"04/05/2016";"Objeto: Repact. dos vlrs. contratuais, a partir de 01/12/14, conf. cct-14/15; revis„o de preÁos, a partir de 01/12/15 em atend. da lei n  13161/15; alt. do subitem 4.8. do tc e prorrog. do prazo por mais 12 meses - 01/05/16 a 30/04/17."
