"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"52121";"Comando do Exército";"160201";"COMISSAO REGIONAL DE OBRAS/7";"12013";"1602010500002201300002";"CONTROLE DE ABASTECIMENTO DE VEICULOS";"PRESTAÇÃO DE SERVIÇO DE GERENCIAMENTO, CONTROLE E FORNECIMENTO DE ÓLEO DIESEL ATRAVÉS DE SISTEMA INFORMATIZADO E INTEGRADO COM TECNOLOGIA DE CARTÃO MAGNÉTIC O OU ELETRÔNICO TIPO SMART COM CHIP.";"0";"0,00"
"52121";"Comando do Exército";"160201";"COMISSAO REGIONAL DE OBRAS/7";"12013";"1602010500002201300001";"CONTROLE DE ABASTECIMENTO DE VEICULOS";"PRESTAÇÃO DE SERVIÇO DE GERENCIAMENTO, CONTROLE E FORNECIMENTO DE GASOLINA COM UM ATRAVÉS DE SISTEMA INFORMATIZADO E INTEGRADO COM TECNOLOGIA DE CARTÃO MAGNÉ TICO OU ELETRÔNICO TIPO SMART COM CHIP.";"0";"0,00"
"26240";"Universidade Federal da Paraíba";"153074";"CENTRO DE CIENC.HUMA. SOC. E AGRARIAS DA UFPB";"12013";"1530740500015201300001";"SEGURO / GARANTIA";"SEGURO DE ACIDENTES PESSOAIS COM OS SEGUINTES VALORES MÁXIMO: 1) MORTE ACIDENT AL - R$ 10.000,00; 2) INVALIDEZ PERMANENTE TOTAL OU PARCIAL POR ACIDENTE - R$ 10.000,00; 3) DESPESAS MÉDICO HOSPITALARES E ODONTOLÓGICAS - R$ 1.500,00.";"10000";"2200,00"
"26415";"Instituto Federal do Mato Grosso do Sul";"158451";"INST. FED. DO MS/CAMPUS COXIM";"12013";"1584510700004201300001";"PUBLICACAO LIVRO / MATERIA - PERIODICA / OFICIAL";"CONTRATAÇÃO DE ÓRGÃO OFICIAL (EMPRESA BRASILEIRA DE COMUNICAÇÃO - EBC) PARA DI STRIBUIÇÃO DA PUBLICIDADE LEGAL IMPRESSA E/OU ELETRÔNICA DE INTERESSE DO CÂMPU S COXIM DO IFMS.";"1";"10911,10"
"52131";"Comando da Marinha";"720000";"ESTADO-MAIOR DA ARMADA";"12013";"7200000500007201200001";"LOCACAO DE ENERGIA ININTERRUPTA (NOBREAK)";"MÁQUINAS DE CAFÉ EXPRESSO E BEBIDAS QUENTES, SISTEMA  SELF-SERVICE , UTILIZAND O CAFÉ EM GRÃOS, A SEREM MOÍDOS NA HORA, E INSUMOS SOLÚVEIS PARA O FORNECIMENT O DE, NO MÍNIMO, AS SE-GUINTES BEBIDAS: CAFÉ EXPRESSO, CAFÉ LONGO, CAFÉ COM LE ITE, CAPPUCCINO COM CHOCOLATE, CAP-PUCCINO, LEITE E CHOCOLATE, ALÉM DE CHÁ (SA BOR A CRITÉRIO), POSSUINDO COMPLETO SISTEMA DE HIGIE-NE, COM DISPOSITIVOS AUTO MÁTICOS QUE ELIMINAM A SOBRA DE PRODUTOS SÓLIDOS EM DEPÓSITOS ESPECÍ-FICOS E E FETUEM LAVAGEM A TEMPERATURA MÍNIMA DE 97ºC (NOVENTA E SETE GRAUS CENTÍGRADOS) . TO-DAS AS FASES DE PREPARAÇÃO DOS PRODUTOS DEVERÃO SER AUTOMATIZADAS,DISPEN SANDO QUALQUER CONTA-TO MANUAL, INCLUSIVE COPOS E MEXEDORES, QUE DEVERÃO ESTAR  EM COMPARTIMENTO PRÓPRIO NO INTERIOR DA MÁQUINA. CONFORME ITEM 2 DO TERMO DE REFERÊNCIA.";"4";"134400,00"
"36201";"Fundação Oswaldo Cruz";"254446";"INSTITUTO DE TECNOLOGIA EM FARMACOS";"12013";"2544460500167201200001";"INFORMATICA - ADMINISTRACAO E OPERACAO EM PROCESSAMENTO DE  DADOS";"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇO DE GESTÃO E MANUTENÇÃO DE RED E DE COMPUTADORES, A FIM DE MANTER A REDE DE DADOS, VOZ SOBRE O PROTOCOLO INTE RNET (VOIP) E A PLATAFORMA COMPUTACIONAL, NO INSTITUTO DE TECNOLOGIA EM FÁRMAC OS   FARMANGUINHOS/FIOCRUZ, ENGLOBANDO TODAS AS SOLUÇÕES TECNOLÓGICAS, CONFORM E TERMO DE REFERÊNCIA (ANEXO IV) DO EDITAL.";"12";"999899,50"
"52121";"Comando do Exército";"160095";"58 BATALHAO DE INFANTARIA MOTORIZADO";"12013";"1600950700002201300001";"ENDOSCOPIA DIGESTIVA CIRURGICA - GASTROSTOMIA ENDOSCOPICA";"";"12";"12000,00"
"20701";"Instituto Brasileiro do Meio Ambiente e dos R";"193111";"IBAMA - SUPERINTENDENCIA DE MINAS GERAIS/MG";"12014";"1931110700063201300001";"PUBLICACAO LIVRO / MATERIA - PERIODICA / OFICIAL";"CONTRATAÇÃO DA EMPRESA BRASILEIRA DE COMUNICAÇÃO S/A-EBC, CNPJ-09.168.704/0001 -42,PARA PRESTAÇÃO DE SERVIÇOS DE DISTRIBUIÇÃO DE PUBLICIDADE LEGAL IMPRESSA E /OU ELETRÔNICA PARA ATENDER AS NECESSIDADES DA SUPERINTENDÊNCIA DO IBAMA NO ES TADO DE MINAS GERAIS.";"1";"8000,00"
"52121";"Comando do Exército";"160357";"12 COMPANHIA DE COMUNICACOES MECANIZADA";"12014";"1603570700001201400001";"FORNECIMENTO DE AGUA E COLETA DE ESGOTO SANITARIO";"FORNECIMENTO DE ÁGUA E SANEAMENTO PARA A 12ª CIA COM MEC.";"1";"1200,00"
"52121";"Comando do Exército";"160498";"2º BATALHAO DE INFANTARIA LEVE";"12014";"1604980500011201300001";"PRESTACAO DE SERVICO DE LIMPEZA E CONSERVACAO - AREAS HOSPI-TALARES - 44 HORAS SEMANAIS DIURNAS - OUTRA PRODUTIVIDADE";"SERVIÇO DE LIMPEZA HOSPITALAR COM A DISPONIBILIZAÇÃO DE MÃO DE OBRA QUALIFICAD A, PRODUTOS SANEANTES DOMISSANITÁRIOS, MATERIAIS E EQUIPAMENTOS, NAS SEGUINTES  ÁREAS: HOSPITALARES E ASSEMELHADAS   MÉDICO-HOSPITALARES: CRÍTICAS = 37,88 M ; SEMICRÍTICAS = 190,39 M ; NÃO-CRÍTICAS = 236,15 M . HOSPITALARES E ASSEMELHA DAS   ADMINISTRATIVAS: 106,19 M . VIDROS EXTERNOS: 83,60 M . ÁREA TOTAL: 570,6 1 M . PRODUTIVIDADE: 330 M .";"15";"41040,60"
