"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"52121";"Comando do Exército";"160185";"14 BATALHAO LOGISTICO";"12016";"1601850700019201500001";"PUBLICACAO LIVRO / MATERIA - PERIODICA / OFICIAL";"PUBLICAÇÕES EM JORNAL DE GRANDE CIRCULAÇÃO";"1";"2000,00"
"52121";"Comando do Exército";"160185";"14 BATALHAO LOGISTICO";"12016";"1601850700019201500001";"PUBLICACAO LIVRO / MATERIA - PERIODICA / OFICIAL";"PUBLICAÇÕES EM JORNAL DE GRANDE CIRCULAÇÃO";"1";"2000,00"
"52121";"Comando do Exército";"160185";"14 BATALHAO LOGISTICO";"12017";"1601850700003201700001";"EMBALAGEM / ETIQUETAGEM / POSTAGEM - ENCOMENDA";"SERVIÇOS POSTAIS";"1";"3060,40"
"52131";"Comando da Marinha";"765700";"CENTRO MEDICO ASSISTENCIAL DA MARINHA";"12018";"7657000700001201800001";"FORNECIMENTO DE AGUA E COLETA DE ESGOTO SANITARIO";"FORNECIMENTO DE ÁGUA POTÁVEL PARA POLICLÍNICA NAVAL DE NITERÓI.";"1";"120682,92"
"52131";"Comando da Marinha";"749000";"DIR. DE COMUNIC. E TECNOLOGIA DA INF. MARINHA";"12018";"7490000500002201800001";"INSTALACAO E MONTAGEM PARA EQUIPAMENTOS DE PROCESSAMENTO DE DADOS";"DCTIM - RUA 1  DE MARÇO 118, CENTRO   RIO DE JANEIRO, CEP 20.010-000.";"30";"998364,00"
"52131";"Comando da Marinha";"749000";"DIR. DE COMUNIC. E TECNOLOGIA DA INF. MARINHA";"12018";"7490000500002201800006";"INSTALACAO E MONTAGEM PARA EQUIPAMENTOS DE PROCESSAMENTO DE DADOS";"COM6DN - RUA 14 DE MARÇO, S/N   LADÁRIO, CEP 79.370-000.";"30";"245534,70"
"52131";"Comando da Marinha";"749000";"DIR. DE COMUNIC. E TECNOLOGIA DA INF. MARINHA";"12018";"7490000500002201800008";"INSTALACAO E MONTAGEM PARA EQUIPAMENTOS DE PROCESSAMENTO DE DADOS";"COM8DN - RUA ESTADO DO ISRAEL, 776   SÃO PAULO, CEP 04.022-022.";"30";"279647,70"
"52131";"Comando da Marinha";"749000";"DIR. DE COMUNIC. E TECNOLOGIA DA INF. MARINHA";"12018";"7490000500002201800013";"INSTALACAO E MONTAGEM PARA EQUIPAMENTOS DE PROCESSAMENTO DE DADOS";"DCTIM-CINDACTA - PRAÇA BARÃO DE LADÁRIO S/N   ED. ALTE TAMANDARÉ   CENTRO   RI O DE JANEIRO, CEP 20091-000.";"30";"132991,50"
"52131";"Comando da Marinha";"749000";"DIR. DE COMUNIC. E TECNOLOGIA DA INF. MARINHA";"12018";"7490000500002201800004";"INSTALACAO E MONTAGEM PARA EQUIPAMENTOS DE PROCESSAMENTO DE DADOS";"COM4DN - PRAÇA CARNEIRO DA ROCHA, S/N -  BELÉM, CEP 66.020-150.";"30";"314617,20"
"52131";"Comando da Marinha";"749000";"DIR. DE COMUNIC. E TECNOLOGIA DA INF. MARINHA";"12018";"7490000500002201800011";"INSTALACAO E MONTAGEM PARA EQUIPAMENTOS DE PROCESSAMENTO DE DADOS";"COMOPNAV - PRAÇA  BARÃO DE LADÁRIO S/N   ED. ALTE. TAMANDARÉ - 6O ANDAR   CENT RO   RIO DE JANEIRO, CEP 20091-000.";"30";"245592,60"
"52131";"Comando da Marinha";"749000";"DIR. DE COMUNIC. E TECNOLOGIA DA INF. MARINHA";"12018";"7490000500002201800005";"INSTALACAO E MONTAGEM PARA EQUIPAMENTOS DE PROCESSAMENTO DE DADOS";"COM5DN - AV. ALTE CERQUEIRA E SOUZA, 70   RIO GRANDE, CEP 96.201-260.";"30";"279521,40"
"52131";"Comando da Marinha";"749000";"DIR. DE COMUNIC. E TECNOLOGIA DA INF. MARINHA";"12018";"7490000500002201800010";"INSTALACAO E MONTAGEM PARA EQUIPAMENTOS DE PROCESSAMENTO DE DADOS";"BAENSPA - RUA CMT. UTURIEL S/N   SÃO PEDRO DA ALDEIA, CEP 28940-000.";"30";"279575,40"
"52131";"Comando da Marinha";"749000";"DIR. DE COMUNIC. E TECNOLOGIA DA INF. MARINHA";"12018";"7490000500002201800002";"INSTALACAO E MONTAGEM PARA EQUIPAMENTOS DE PROCESSAMENTO DE DADOS";"COM2DN - AV. DAS NAUS, S/N, COMÉRCIO   CONC. DA PRAIA   SALVADOR, CEP 40.015-2 70";"30";"314577,00"
"52131";"Comando da Marinha";"749000";"DIR. DE COMUNIC. E TECNOLOGIA DA INF. MARINHA";"12018";"7490000500002201800012";"INSTALACAO E MONTAGEM PARA EQUIPAMENTOS DE PROCESSAMENTO DE DADOS";"CTMSP - AV. PROFESSOR LINEU PRESTES, 2468   CIDADE UNIVERSITÁRIA   BUTANTÃ   S ÃO PAULO, CEP 05508-000.";"30";"279647,70"
"52131";"Comando da Marinha";"749000";"DIR. DE COMUNIC. E TECNOLOGIA DA INF. MARINHA";"12018";"7490000500002201800003";"INSTALACAO E MONTAGEM PARA EQUIPAMENTOS DE PROCESSAMENTO DE DADOS";"COM3DN (BNN) - RUA SÍLVIO PÉLICO, S/N, ALECRIM   NATAL, CEP 59.040-150.";"30";"314617,20"
"52131";"Comando da Marinha";"749000";"DIR. DE COMUNIC. E TECNOLOGIA DA INF. MARINHA";"12018";"7490000500002201800009";"INSTALACAO E MONTAGEM PARA EQUIPAMENTOS DE PROCESSAMENTO DE DADOS";"COM9DN (ENRN) - BR 319   KM 4,5   DISTRITO INDUSTRIAL   MANAUS, CEP 69.075-510 .";"30";"245494,20"
