"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"52131";"Comando da Marinha";"795400";"BATALHAO DE OPERACOES ESPECIAIS DE FN";"12016";"0";"Não se aplica";"Não se aplica";"1";"3706,80"
"52121";"Comando do Exército";"160440";"23 BATALHAO DE INFANTARIA";"12016";"1604400700001201600001";"FORNECIMENTO DE AGUA CANALIZADA";"SERVICO DE FORNECIMENTO DE AGUA.";"1";"8000,00"
"26427";"Instituto Federal da Bahia";"158587";"INST. FED. DA BAHIA/CAMPUS ILHEUS";"12016";"1585870600005201600001";"DESINSETIZACAO / DESRATIZACAO / DEDETIZACAO";"SERVIÇO CONTINUADO DE DEDETIZAÇÃO - PRAZO MÍNIMO DA APLICAÇÃO 3 MESES EM UM LA PSO TEMPORAL DE 12 MESES.";"1";"4600,00"
"20411";"Instituto do Patrimônio Histórico e Artístico";"343029";"SUPERINTENDENCIA DO IPHAN D. FEDERAL,IPHAN-DF";"12017";"3430290200001201700001";"RESTAURAÇÃO/ CONSERVACAO E PRESERVACAO DE PATRIMONIO HISTORICO";"SERVIÇOS TÉCNICOS ESPECIALIZADOS DE ENGENHARIA E ARQUITETURA, A SEREM EXECUTAD OS POR PESSOA JURÍDICA, MEDIANTE O REGIME DE EMPREITADA POR PREÇO GLOBAL, VISA NDO A RESTAURAÇÃO PARCIAL DO COMPLEXO DO ANTIGO HOSPITAL JUSCELINO KUBISTCHEK DE OLIVEIRA - HJKO";"1";"185061,60"
"52121";"Comando do Exército";"160436";"22 GRUPO DE ARTILHARIA DE CAMP AUTOPROPULSADO";"12017";"1604360500001201600023";"SERVICOS DE ALVENARIA";"INSTALAÇÃO E REPARO DE REDE ELÉTRICA, COM FIO 10,0MM, O TIPO CONFORME A NECESS IDADE DA REDE, COM PROPRIEDADE ANTICHAMA, NAS CORES PRETO, VERMELHO, CINZA E A ZUL, PARA MANUTENÇÃO DA REDE ELÉTRICA DA OM. PREVENDO ABERTURA DA PAREDE, PISO  OU VALO NA PARTE EXTERNA, A RETIRADA DA FIAÇÃO ANTIGA, TROCA DE TODA A FIAÇÃO  ANTIGA E SEUS ELETRODUTOS, COBERTURA DO LOCAL ABERTO COM REBOCO, PINTURA, DEI XANDO O LOCAL NAS MESMAS CONDIÇÕES ENCONTRADAS ANTERIORMENTE. ENTREGA DO AMBIE NTE LIMPO E ORGANIZADO AO FINAL DO SERVIÇO. COM FORNECIMENTO E APLICAÇÃO DO MA TERIAL POR CONTA DA CONTRATADA.";"3000";"55200,00"
"52121";"Comando do Exército";"160436";"22 GRUPO DE ARTILHARIA DE CAMP AUTOPROPULSADO";"12017";"1604360500001201600025";"PRESTACAO DE SERVICOS DE ELETRICISTA";"INSTALAÇÃO E REPARO DE REDE ELÉTRICA, COM FIO MULTIPLEX 16,0MM, O TIPO CONFORM E A NECESSIDADE DA REDE, COM PROPRIEDADE ANTI-CHAMA, NAS CORES PRETO, VERMELHO , CINZA E AZUL, PARA MANUTENÇÃO DA REDE ELÉTRICA DA OM. PREVENDO ABERTURA DA P AREDE, PISO OU VALO NA PARTE EXTERNA, A RETIRADA DA FIAÇÃO ANTIGA, TROCA DE TO DA A FIAÇÃO ANTIGA E SEUS ELETRODUTOS, COBERTURA DO LOCAL ABERTO COM REBOCO, P INTURA, DEIXANDO O LOCAL NAS MESMAS CONDIÇÕES ENCONTRADAS ANTERIORMENTE. ENTRE GA DO AMBIENTE LIMPO E ORGANIZADO AO FINAL DO SERVIÇO. COM FORNECIMENTO E APLI CAÇÃO DO MATERIAL POR CONTA DA CONTRATADA.";"3000";"66000,00"
"52121";"Comando do Exército";"160436";"22 GRUPO DE ARTILHARIA DE CAMP AUTOPROPULSADO";"12017";"1604360500001201600048";"SERVICOS DE ALVENARIA";"ASSENTAMENTO DE PORCELANATO VITRIFICADO DE TAMANHOS 65X65CM OU PORCELANTO FOSC O TAM 65 X65 (TAMANHOS COMERCIAIS), DE MÉDIA RESISTÊNCIA (PEI-4), , COM DESENH OS ENCONTRADOS OU DESENCONTRADOS, COM , JUNTAS REGULARES DE 0,1 MM TODOS MANTE NDO O MESMO ALINHAMENTO, PRODUTO COLADO COM CIMENTO COLA ACII E REJUNTAMENTO C OM CIMENTO ESPECÍFICO. AS JUNTAS SERÃO DE 1MM, EXECUTADAS OBRIGATORIAMENTE COM  ESPAÇADOR. O REJUNTAMENTO DEVERÁ SER FEITO COM ARGAMASSA PRÓPRIA, TIPO REJUNT AMENTO QUARTZOLIT, OU MARCA SIMILAR, EM COR A SER DEFINIDA PELA CONTRATANTE. O  PREENCHIMENTO DAS JUNTAS DE ASSENTAMENTO DEVERÁ SER EXECUTADO, NO MÍNIMO, 7 D IAS APÓS O ASSENTAMENTO. AS PEÇAS CERÂMICAS DEVERÃO ESTAR EM CONFORMIDADE COM O DISPOSTO NAS NORMAS TÉCNICAS NBR 7200:1982 REVESTIMENTO DE PAREDES E TETOS C OM ARGAMASSAS   MATERIAIS, PREPARO APLICAÇÃO E MANUTENÇÃO   PROCEDIMENTO; NBR 8214:1983 ASSENTAMENTO DE AZULEJOS   PROCEDIMENTO; NBR 13753:1996 REVESTIMENTO  DE PISO INTERNO OU EXTERNO COM PLACAS CERÂMICAS E COM UTILIZAÇÃO DE ARGAMASSA  COLANTE   PROCEDIMENTO; NBR 14081:1998 ARGAMASSA COLANTE INDUSTRIALIZADA PARA  ASSENTAMENTO DE PLACAS DE PORCELANATO   ESPECIFICAÇÃO. ENTREGA DO AMBIENTE LI MPO E ORGANIZADO AO FINAL DA OBRA.";"2000";"175200,00"
"26439";"Instituto Federal de São Paulo";"158364";"IFSP - CAMPUS SALTO";"12017";"1583640505364201700001";"MANUTENCAO / REFORMA PREDIAL";"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS CONTINUADOS DE  MANUTENÇÃO PREDIAL PREVENTIVA E CORRETIVA, COM FORNECIMENTO DE MÃO DE OBRA RE SIDENTE (FIXA) E DE PEÇAS/MATERIAIS PARA ATENDER ÀS NECESSIDADES DO IFSP - CÂM PUS SALTO";"1";"155945,50"
"25205";"Fundação Instituto Brasileiro de Geografia e ";"114615";"UNIDADE ESTADUAL DO IBGE EM ALAGOAS";"12017";"1146150600012201700001";"LOCACAO DE IMOVEL";"LOCAÇÃO DE PRÉDIO, SITUADO EM PENEDO-AL, NA RUA DO AMPARO, 55, CENTRO, PELO PR AZO DE 72 MESES, INICIANDO EM 17/09/2017 ATÉ 17/09/2023, DESTINADO A ABRIGAR A S INSTALAÇÕES DE AGÊNCIA DO IBGE NAQUELA CIDADE.";"72";"68904,00"
"52121";"Comando do Exército";"160327";"INSTITUTO MILITAR DE ENGENHARIA";"12017";"1603270700015201600001";"AR CONDICIONADO - MANUTENCAO DE SISTEMAS / LIMPEZA";"SERVIÇO DE MANUTENÇÃO DOS EQUIPAMENTOS DE AR CONDICIONADO DE PRECISÃO (DUAS UN IDADES) FABRICADOS PELA EMPRESA STULZ GMBH KLIMATECHIK, MODELOS ASD 541 A, NÚM EROS DE SÉRIE 10026027/4608-13 E 10026030/4615-13, CONTRATAÇÃO POR 12 MESES (U NIDADE DE CONTRATAÇÃO BIMESTRAL, CONFORME PADRÃO DA EMPRESA, PRORROGÁVEIS POR MAIS 48 MESES, POR MEIO DE ADITIVO)";"6";"6863,35"
