"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"102014";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"925305";"EMPRESA BRAS. DE HEMOD. E BIOTETECNOLOGIA";"12015";"10/07/2015";"OBJETO: Prorrogar a vigÍncia contratual por 12 meses."
"102014";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"925305";"EMPRESA BRAS. DE HEMOD. E BIOTETECNOLOGIA";"22016";"23/06/2016";"OBJETO: Prorrogar a vigÍncia contratual por 12 (doze) meses."
"112014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125055";"AEROPORTO DE UBERL¬NDIA/SBUL";"12014";"15/07/2014";"Objeto: AlteraÁ„o do hor·rio dos apacs constante na aba 'efetivo' da planilha de custos e formaÁ„o de preÁos do contrato a partir de 30/06/14."
"112014";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"925305";"EMPRESA BRAS. DE HEMOD. E BIOTETECNOLOGIA";"12014";"29/01/2015";"OBJETO: Prorrogar a vigÍncia da primeira etapa, segundo Cl·usula Sexta do contrato,atÈ 24/04/2015, sem Ùnus para a Hemobr·s."
"112014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZ…NS E SILOS DO EST. DE MG";"12015";"07/01/2016";"OBJETO: A inclus„o ma cl·usula 1∫ do contrato n∫011/2014, firmado em 13/03/2014 pelo prazo inicial de 12 (doze) meses, a integraÁ„o no sistema SGU do mÛdulo de Emiss„o de Nota Fiscal de ServiÁos (NFS-E) incluindo o padr„o Governa ."
"112014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZ…NS E SILOS DO EST. DE MG";"12018";"13/03/2018";"OBJETO: Constitui objeto do 6Å Termo Aditivo  aprorrogaÁ„o do contrato 011/2014, de 15/03/2018ate o dia 14/03/2019"
"112014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125055";"AEROPORTO DE UBERL¬NDIA/SBUL";"22014";"31/07/2014";"Objeto: AdequaÁ„o da planilha de custos e formaÁ„o de preÁos constante na aba efetivo, coluna ay, campo qtd.folguista, a partir de 01/08/14."
"112014";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"925305";"EMPRESA BRAS. DE HEMOD. E BIOTETECNOLOGIA";"22015";"24/08/2015";"OBJETO: Prorrogar o contrato por 9 meses, sem Ùnus para a Hemobr·s."
"112014";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"925185";"COMPANHIA DE ARMAZ…NS E SILOS DO EST. DE MG";"22016";"04/04/2016";"OBJETO: Constitui objeto, a prorrogaÁ„o de Contrato n∫ 011/2014 por mais 12 (doze) meses, a vigorar de 14 de marÁo de 2016 a 13 de marÁo de -2017."
"112014";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125055";"AEROPORTO DE UBERL¬NDIA/SBUL";"32014";"04/12/2014";"Objeto: RepactuaÁ„o dos valores contratuais de acordo com o item 4 do termo de contrato."
