"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"1012015";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"926524";"AMAZONAS GERA«√O E TRANSMISS√O DE ENERGIA S.A";"22015";"21/08/2017";"OBJETO: ComunicaÁao de dados de voz (HOT LINE)"
"1012015";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"926524";"AMAZONAS GERA«√O E TRANSMISS√O DE ENERGIA S.A";"22017";"21/08/2017";"OBJETO: ServiÁos de CKT de comunicaÁao de dados e voz(hot line)"
"222017";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE";"926174";"EMPR. BRAS. DE HEMODERIVADOS E BIOECNOLOGIA";"12017";"04/12/2017";"OBJETO: Registrar o acrÈscimo de 7,96% (sete vÌrgula noventa e seis por cento) sobre o valor total do contrato."
"322015";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"926524";"AMAZONAS GERA«√O E TRANSMISS√O DE ENERGIA S.A";"32016";"21/08/2017";"OBJETO: ServiÁos de pintura"
"322015";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"926524";"AMAZONAS GERA«√O E TRANSMISS√O DE ENERGIA S.A";"52018";"08/08/2018";"OBJETO: ServiÁos de recarga, teste hidrostatico"
"702017";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125101";"AEROPORTO DE NAVEGANTES/SBNF";"12017";"05/06/2018";"Objeto: RepactuaÁ„o contratual a partir de 15/08/2017 e desoneraÁ„o da folha de pagamento, a partir de 09/08/2017"
"772017";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12019";"31/07/2019";"OBJETO: ProrrogaÁ„o do contrato nÅ 77/2017/3400 pelo perÌodo de 12 meses, a contar da data de 31 de julho de 2019, em raz„o da alteraÁ„o do cronograma financeiro, sem acrÈscimo de valores."
"870102017";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925148";"SUPERINTEND NCIA DE GERA«√O HIDR¡ULICA - OGH";"12018";"05/04/2018";"OBJETO: Constitui objeto deste aditivo, a alteraÁ„o das cl·usulas dÈcima primeira e dÈcima segunda, que prorrogam prazos de execuÁ„o e vigÍncia, respectivamente."
"870342017";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925143";"REGIONAL DE TRANSMISS√O DO MARANH√O";"12018";"08/08/2017";"OBJETO: AlteraÁ„o das seguintes cl·usulas contratuais do contrato original: Cl·usula 6™ - Do Valor do contrato."
"870552017";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925148";"SUPERINTEND NCIA DE GERA«√O HIDR¡ULICA - OGH";"12018";"11/05/2018";"OBJETO: Constitui objeto deste termo, a alteraÁ„o das cl·usulas Quarta e Quinta, alterando valor do contrato."
"870552017";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"FURNAS-CENTRAIS ELETRICAS S.A.";"925148";"SUPERINTEND NCIA DE GERA«√O HIDR¡ULICA - OGH";"22018";"24/08/2018";"OBJETO: Constitui objeto deste termo, a alteraÁ„o da cl·usula dÈcima terceira"
"882017";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12018";"23/03/2018";"OBJETO: AlteraÁ„o quantitativa, visando atender o interesse da TELEBRAS, mediante o acrÈscimo ao valor do contrato original, no percentual de 1,02, para atendimento do Contrato formalizado entre a TELEBRAS e a DATAPREV."
