"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"52121";"Comando do Exército";"160184";"10º ESQD C MEC- CONTROLE PATRIMONIAL E CUSTOS";"12013";"1601840600002201700001";"FORNECIMENTO DE AGUA E COLETA DE ESGOTO SANITARIO";"PRESTAÇÃO DE SV DE FORNECIMENTO DE ÁGUA E COLETA DE ESGOTO EM APOIO A OM.";"1";"60,00"
"52121";"Comando do Exército";"160184";"10º ESQD C MEC- CONTROLE PATRIMONIAL E CUSTOS";"12013";"1601840600002201700001";"FORNECIMENTO DE AGUA E COLETA DE ESGOTO SANITARIO";"PRESTAÇÃO DE SV DE FORNECIMENTO DE ÁGUA E COLETA DE ESGOTO EM APOIO A OM.";"1";"60,00"
"52131";"Comando da Marinha";"783310";"CAPITANIA DOS PORTOS DE ALAGOAS";"12014";"0";"Não se aplica";"Não se aplica";"1";"96000,00"
"52121";"Comando do Exército";"160211";"20 BATALHAO DE INFANTARIA BLINDADO";"12016";"1602110500001201600001";"INFORMATICA - INTERNET";"A PRESENTE LICITAÇÃO TEM POR OBJETO A CONTRATAÇÃO DE SERVIÇO DE ACESSO À INTER NET BANDA LARGA DE 60 MBPS OU SUPERIOR, CONFORME CONDIÇÕES, QUANTIDADES E EXIG ÊNCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS.";"2";"514,80"
"52121";"Comando do Exército";"160362";"3 BATALHAO LOGISTICO";"12016";"1603620700001201600001";"PROPAGANDA E PUBLICIDADE";"PRESTAÇÃO DE SERVIÇOS DE PUBLICIDADE LEGAL EM JORNAIS DE CIRCULAÇÃO LOCAL, REG IONAL E NACIONAL.";"1";"9000,00"
"25000";"Ministério da Economia - Unidades com vínculo";"170219";"DELEGACIA DA RFB EM SANTAREM";"12016";"1702190500001201600001";"LOCACAO EQUIPAMENTOS DE IMPRESSAO";"MULTIFUNCIONAIS MONOCROMÁTICA LASER/LED(COPIADORA, IMPRESSORA, SCANNER); ; FRA NQUIA ANUAL DE 282.000 CÓPIAS.NOVO,PRIMEIRO USO E PRIMEIRA LINHA. ESPECIFICAÇÕ ES: VIDRO EXPOSIÇÃO PARA COPIAR,ESCANEAR LIVROS E REVISTAS ATÉ TAMANHO OFÍCIO;  VELOCIDADE IMPRESSÃO E CÓPIA MÍNIMA DE 20 PÁG POR MINUTO; TEMPO MÁXIMO PARA A  PRIMEIRA IMPRESSÃO DE ATÉ 30 SEGUNDOS; QUALIDADE DE RESOLUÇÃO DE IMPRESSÃO E DIGITALIZAÇÃO EFETIVA MÍNIMA 600 X 600 DPI; MEMÓRIA INSTALADA MÍNIMA DE 256 ME GABYTES; UTILIZAÇÃO DE PAPEL: A4, OFÍCIO; REDUÇÃO E AMPLIAÇÃO DE CÓPIAS, PELO MENOS, ENTRE 25% E 400%; DUPLEX AUTOMÁTICO PARA AS FUNÇÕES DE: IMPRESSÃO,CÓPI A E DIGITALIZAÇÃO; BANDEJA COM CAPACIDADE DE ALIMENTAÇÃO DE NO MÍNIMO 250 FOLH AS ALIMENTADOR MULTIÚSO (BYPASS)MÍNIMO 50 FLS; GRAMATURA DE PAPEL MÍNIMA QUE A TENDA O INTERVALO DE 60 A 150 GRS POR M ;ALIMENTAÇÃO DE 110V COM CERTIFICAÇÃO ENERGY STAR; INTERFACE DE REDE 10/100/1000 MBPS BASE TX INCLUSA E PORTA EXTERN A USB 2.0 DE ALTA VELOCIDADE E HOST USB, COMPATÍVEL COM O PROTOCOLO TCP/IP E C OM WINDOWS 7,8, E SERVER 2003,2008 E 2012(CONEXÃO PENDRIVE),FUNÇÃO IMPRESSÃO E  DIGITALIZAÇÃO MULTIPÁGINAS;CONFIGURAÇÃO DO SOFTWARE DE DESTINO PARA TEXTO E I MAGEM, GERENCIAMENT";"282000";"0,07"
"25000";"Ministério da Economia - Unidades com vínculo";"170219";"DELEGACIA DA RFB EM SANTAREM";"12016";"1702190500001201600001";"LOCACAO EQUIPAMENTOS DE IMPRESSAO";"MULTIFUNCIONAIS MONOCROMÁTICA LASER/LED(COPIADORA, IMPRESSORA, SCANNER); ; FRA NQUIA ANUAL DE 282.000 CÓPIAS.NOVO,PRIMEIRO USO E PRIMEIRA LINHA. ESPECIFICAÇÕ ES: VIDRO EXPOSIÇÃO PARA COPIAR,ESCANEAR LIVROS E REVISTAS ATÉ TAMANHO OFÍCIO;  VELOCIDADE IMPRESSÃO E CÓPIA MÍNIMA DE 20 PÁG POR MINUTO; TEMPO MÁXIMO PARA A  PRIMEIRA IMPRESSÃO DE ATÉ 30 SEGUNDOS; QUALIDADE DE RESOLUÇÃO DE IMPRESSÃO E DIGITALIZAÇÃO EFETIVA MÍNIMA 600 X 600 DPI; MEMÓRIA INSTALADA MÍNIMA DE 256 ME GABYTES; UTILIZAÇÃO DE PAPEL: A4, OFÍCIO; REDUÇÃO E AMPLIAÇÃO DE CÓPIAS, PELO MENOS, ENTRE 25% E 400%; DUPLEX AUTOMÁTICO PARA AS FUNÇÕES DE: IMPRESSÃO,CÓPI A E DIGITALIZAÇÃO; BANDEJA COM CAPACIDADE DE ALIMENTAÇÃO DE NO MÍNIMO 250 FOLH AS ALIMENTADOR MULTIÚSO (BYPASS)MÍNIMO 50 FLS; GRAMATURA DE PAPEL MÍNIMA QUE A TENDA O INTERVALO DE 60 A 150 GRS POR M ;ALIMENTAÇÃO DE 110V COM CERTIFICAÇÃO ENERGY STAR; INTERFACE DE REDE 10/100/1000 MBPS BASE TX INCLUSA E PORTA EXTERN A USB 2.0 DE ALTA VELOCIDADE E HOST USB, COMPATÍVEL COM O PROTOCOLO TCP/IP E C OM WINDOWS 7,8, E SERVER 2003,2008 E 2012(CONEXÃO PENDRIVE),FUNÇÃO IMPRESSÃO E  DIGITALIZAÇÃO MULTIPÁGINAS;CONFIGURAÇÃO DO SOFTWARE DE DESTINO PARA TEXTO E I MAGEM, GERENCIAMENT";"282000";"19740,00"
"52121";"Comando do Exército";"160362";"3 BATALHAO LOGISTICO";"12016";"1603620700001201600001";"PROPAGANDA E PUBLICIDADE";"PRESTAÇÃO DE SERVIÇOS DE PUBLICIDADE LEGAL EM JORNAIS DE CIRCULAÇÃO LOCAL, REG IONAL E NACIONAL.";"1";"9000,00"
"52121";"Comando do Exército";"160230";"15 COMPANHIA DE ENGENHARIA DE COMBATE";"12017";"1602300700003201700014";"NUTRICIONISTA";"CONTRATAÇÃO DE SERVIÇO DE REABILITAÇÃO AOS BENEFICIÁRIOS DO FUSEX/SAMMED NA ES PECIALIDADE DE NUTRICIONISTA DURANTE O ANO DE 2017";"12";"12000,00"
"52121";"Comando do Exército";"160230";"15 COMPANHIA DE ENGENHARIA DE COMBATE";"12017";"1602300700003201700016";"ASSISTENCIA MEDICA - HOSPITALAR / DOMICILIAR COMPLEMENTAR DESAUDE / CONVÊNIO";"CONTRATAÇÃO DE SERVIÇO DE REABILITAÇÃO AOS BENEFICIÁRIOS DO FUSEX/SAMMED NA ES PECIALIDADE DE PSIQUIATRIA DURANTE O ANO DE 2017";"12";"24000,00"
