"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Termo Aditivo";"Data PublicaÁ„o";"Objeto"
"1162013";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12013";"06/05/2014";"OBJETO: AlteraÁ„o do prazo de vigÍncia do contrato original pelo perÌodo de 12 (doze) meses a partir do inÌcio da execuÁ„o dos serviÁos."
"1162013";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"22013";"11/06/2015";"OBJETO: ProrrogaÁ„o da vigÍncia do contrato por 12 meses"
"1172013";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12013";"25/04/2014";"OBJETO: AlteraÁ„o do prazo de vigÍncia do conrato original pelo perÌodo de 12 meses a partir do inÌcio da execuÁ„o dos erviÁos."
"1192013";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"12013";"12/05/2014";"OBJETO: AlteraÁ„o do prazo de vigÍncia do contrato."
"1192013";"41000";"MINISTERIO DAS COMUNICACOES";"41000";"MINISTERIO DAS COMUNICACOES";"925150";"TELECOMUNICA«’ES BRASILEIRAS S.A.";"52013";"08/04/2016";"OBJETO: ProrrogaÁ„o do prazo de vigÍncia do contrato original pelo periodo de 12 meses contados a partir de 16/06/2016"
"1572013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125081";"CENTRO DE SUPORTE ADMINISTRATIVO DE PORTO ALE";"12013";"29/09/2014";"Objeto: ProrrogaÁ„o de prazo por 12 meses."
"1682013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125080";"AEROPORTO DE PORTO ALEGRE/SBPA";"12013";"09/10/2014";"Objeto: ProrrogaÁ„o dos prazos de execuÁ„o e de vigilancia contratuais ref. subst. muro patrimonial no sbpa."
"1782013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125100";"AEROPORTO DE FLORIAN”POLIS/SBFL";"12013";"21/05/2014";"Objeto: Ajuste de prazo da osi e prorrogaÁ„o de prazo contratual por mais 12 meses a partir de 01/06/2014."
"1782013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125100";"AEROPORTO DE FLORIAN”POLIS/SBFL";"22013";"16/12/2014";"Objeto: RepactuaÁ„o de preÁos, a partir de 01/12/2013."
"1782013";"20000";"PRESIDENCIA DA REPUBLICA";"20213";"EMPRESA BRAS.DE INFRA-ESTRUTURA AEROPORTU¡RIA";"125100";"AEROPORTO DE FLORIAN”POLIS/SBFL";"32013";"18/09/2015";"Objeto: RepactuaÁ„o dos valores contratuais de acordo com o subitem 4.1 do termo de contrato, considerando solicitaÁ„o da contratada e em virtude de convenÁ„o coletiva de trabalho 2014/2015, firmada entre o sina e o sindicato nacional das empresas aÈrovi·rias..."
