"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Apostilamento";"DescriÁ„o Apostilamento";"Valor Apostilamento";"Data de inclus„o";"SituaÁ„o Apostilamento"
"152013";"20000";"PRESIDENCIA DA REPUBLICA";"20000";"PRESIDENCIA DA REPUBLICA";"110590";"SECRETARIA DE AVIACAO CIVIL_DA PRESIDENCIA";"00000000000000001";"RepactuaÁ„o do Contrato n∫ 15/2013.";"65988,10";"24/02/2015";"Encerrado"
"1082013";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"201013";"COORDENA«√O DE EXECU«√O ORC. E FINANCEIRA";"000000000020/2016";"RepactuaÁ„o.";"921994,00";"13/05/2016";"Encerrado"
"1082013";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"201013";"COORDENA«√O DE EXECU«√O ORC. E FINANCEIRA";"000000000018/2015";"RepactuaÁ„o de preÁos exercÌcio 2015.";"684575,30";"27/05/2015";"Encerrado"
"1082013";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"20113";"MINISTERIO DO PLANEJAMENTO,DESENV. E GEST√O";"201013";"COORDENA«√O DE EXECU«√O ORC. E FINANCEIRA";"000000000014/2014";"REPACTUA«√O DE PRE«OS";"816303,10";"16/06/2014";"Encerrado"
"142013";"20000";"PRESIDENCIA DA REPUBLICA";"20116";"FUNDO DE IMPRENSA NACIONAL";"110245";"FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.";"000000000002/2017";"REAJUSTE CONTRATUAL DO VALOR UNIT·RIO DE COLETA E DISTRIBUIÁ„O DI·RIA DE EX          EMPLARES DOS JORNAIS OFICIAIS, QUE PASSA DE R$ 5,87 PARA R$ 6,45.";"466118,10";"26/01/2017";"Encerrado"
"142013";"20000";"PRESIDENCIA DA REPUBLICA";"20116";"FUNDO DE IMPRENSA NACIONAL";"110245";"FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.";"000000000003/2017";"Reajuste contratual do valor unit·rio de coleta e distribuiÁ„o di·ria dos                                                          jornais oficiais.";"223507,80";"02/01/2018";"Encerrado"
"152013";"20000";"PRESIDENCIA DA REPUBLICA";"20116";"FUNDO DE IMPRENSA NACIONAL";"110245";"FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.";"000000000002/2018";"Tem por objeto a correÁ„o do valor que a empresa faz jus, corfome disposto                                           no item 4 da apostila n∫ 3/2017.";"229541,00";"05/01/2018";"Encerrado"
"152013";"20000";"PRESIDENCIA DA REPUBLICA";"20116";"FUNDO DE IMPRENSA NACIONAL";"110245";"FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.";"000000000002/2017";"REAJUSTE CONTRATUAL DO VALOR UNIT¡RIO DE COLETA E DISTRIBUI«√O DI¡RIA DE EX           EMPLARES DOS JORNAIS OFICIAIS QUE PASSA DE R$ 7,55 PARA R$ 8,30.";"540939,70";"26/01/2017";"Encerrado"
"162013";"20000";"PRESIDENCIA DA REPUBLICA";"20116";"FUNDO DE IMPRENSA NACIONAL";"110245";"FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.";"000000000002/2017";"REAJSUTE CONTRATUAL DO VALOR UNIT·RIO DE COLETA E DISTRIBUIÁ„O DI·RIA DE EX          EMPLARES DOS JORNAIS OFICIAIS, QUE PASSA DE R$ 1,79 PARA R$ 1,97.";"360124,10";"26/01/2017";"Encerrado"
"162013";"20000";"PRESIDENCIA DA REPUBLICA";"20116";"FUNDO DE IMPRENSA NACIONAL";"110245";"FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.";"000000000003/2017";"Reajuste contratual do valor unit·rio de coleta e distribuiÁ„o di·ria dos                                                          jornais oficiais.";"160326,80";"02/01/2018";"Encerrado"
"402013";"20000";"PRESIDENCIA DA REPUBLICA";"20214";"AGENCIA NACIONAL DE AVIA«√O CIVIL - ANAC";"113214";"AGENCIA NACIONAL DE AVIACAO CIVIL - ANAC";"000000000001/2015";"REGISTRO DA VARIAÁ„O DO VALOR DO CONTRATO N  40/ANC/2013 EM R$ 62.429,52 EM DECORRÍNCIA DA CONCESS„O DE REAJUSTE DA ORDEM DE 6,33% COM BASE NO INPC/IB                               GE E APLICAÁ„O A PARTIR DE DEZEMBRO DE 2014.";"62429,50";"04/09/2015";"Encerrado"
"412013";"20000";"PRESIDENCIA DA REPUBLICA";"20214";"AGENCIA NACIONAL DE AVIA«√O CIVIL - ANAC";"113218";"UNIDADE REGIONAL DE RECIFE - ANAC";"000000000001/2014";"REAJUSTE DO PISO SALARIAL DA CATEGORIA PROFISSIONAL DE ARTIFICE, TÈCNICO E ETRICISTA E TÈCNICO EM REFRIGERAÁ„O PARA O PERÌODO DE 01/10/2013 A 30/09/1 CONFORME CONVENÁ„O COLETIVA DE TRABALHO 2013/2014, DO SIND. DOS TRAB. NA I D. DA CONSTRUÁ„O CIVIL E PESADA DE PERNAMBUCO, CONFORME O PARECER N∫ 03/20 4/DAF/SAF/UR/RECIFE, DE 26 DE AGOSTO DE 2014, FLS 997/1007. PROCESSO: 0006";"21477,60";"19/09/2014";"Encerrado"
"412013";"20000";"PRESIDENCIA DA REPUBLICA";"20214";"AGENCIA NACIONAL DE AVIA«√O CIVIL - ANAC";"113218";"UNIDADE REGIONAL DE RECIFE - ANAC";"00000000000000003";"NOVA CONVENÁ„O COLETIVA DA CATEGORIA - CCT 2015/2016.";"28955,90";"16/05/2016";"Encerrado"
"412013";"20000";"PRESIDENCIA DA REPUBLICA";"20214";"AGENCIA NACIONAL DE AVIA«√O CIVIL - ANAC";"113218";"UNIDADE REGIONAL DE RECIFE - ANAC";"000000000002/2015";"VARIA«√O DE PRE«O DECORRENTE DA CCT 2014/2015. CONFORME 2∫ TERMO DE APOSTI-                                                                   LAMENTO.";"26413,00";"17/09/2015";"Encerrado"
"112013";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"20301";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"113205";"SAE-CNEN/CENTRO DESENV.TECNOLOGIA NUCLEAR/MG";"000000000001/2018";"ALTERAÁ„O DO CONTRATO SOCIAL PARA: COMPANHIA MINEIRA DE SA˙DE, CONSULTORIA, AUDITORIA E ADMINISTRAÁ„O EM SA˙DE LTDA, COM SEDE ‡ AVENIDA DO CONTORNO N∫10.147, 2∫ ANDAR, BAIRRO PRADO, MUNICÌPIO DE BELO HORIZONTE, ESTADO DE MINA                                                                   S GERAIS";"0,00";"19/02/2018";"Encerrado"
"82013";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193102";"IBAMA - SUPERINTENDENCIA ESTADUAL/AP";"000000000010/2014";"TENDO EM VISTA A REPACTUAÁ„O DO CONTRATO N∫ 08/2013, NO PERIODO DE 01.06  ‡                                                                09.12.2014.";"9052,20";"10/09/2014";"Encerrado"
"92013";"44000";"MINISTERIO DO MEIO AMBIENTE";"20701";"INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV.";"193107";"IBAMA - SUPERINTENDENCIA ESTADUAL/ES";"000000000019/2016";"VISA O AJUSTE CONTRATUAL COM VISTAS A REPACTUAÁ„O DECORRENTE DE CONVENÁ„OCOLETIVA DE TRABALHO 2016, REFERENTE AO PERÌODO DE 01.01.2016 A 15.12.2016.";"14285,80";"30/11/2016";"Encerrado"
