"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"37202";"Instituto Nacional do Seguro Social";"510180";"SUPERINTENDENCIA REGIONAL SUDESTE II";"12012";"5101800700001201200001";"ASSINATURA DE JORNAIS, REVISTAS E PERIODICOS";"ASSINATURA DO BOLETIM DE LICITAÇÕES E CONTRATOS - BLC";"1";"2400,00"
"44000";"Ministério do Meio Ambiente - Unidades com ví";"440079";"SECRETARIA DE QUALIDADE AMBIENTAL";"12012";"4400790600001201200001";"CONSULTORIA E ASSESSORIA - MEIO AMBIENTE";"O CONTRATO TEM COMO OBJETO A CONTRATAÇÃO DA FUNDAÇÃO UNIVERDIDADE DE BRASÍLIA PARA DESENVOLVER PESQUISA CIENTÍFICA PARA O TRATAMENTO DAS INFORMAÇÕES ENVOLVI DAS NA POLÍTICA NACIONAL DE RESÍDUOS SÓLIDOS, COM PROPÓSITO DE IMPLEMENTAR UMA  ADEQUADA ARQUITETURA DA INFORMÇÃO, NECESSÁRIA A GESTÃO ESTRATÉGICA DO SINIR S ISTEMA NACIONAL DE INFORMAÇÕES SOBRE GESTÃO DE RESÍDUOS SÓLIDOS DO GOVERNO FED ERAL";"1";"5466692,00"
"37202";"Instituto Nacional do Seguro Social";"511827";"GERENCIA EXECUTIVA JUIZ DE FORA";"12012";"5118270700001201200001";"FORNECIMENTO DE AGUA E COLETA DE ESGOTO SANITARIO";"CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS DE FORNECIMENTO DE ÁGUA E ESGOTO PELO SER VIÇO MUNICIPAL DE SANEAMENTO BÁSICO E INFRAESTRUTURA - SEMASA PARA ATENDER APS  CARANGOLA/MG";"1";"2400,00"
"52121";"Comando do Exército";"160125";"4 ESQUADRAO DE CAVALARIA MECANIZADO";"12013";"1601110500018201200002";"TELEFONIA FIXA COMUTADA / CONVENCIONAL";"SERVIÇO TELEFÔNICO FIXO COMUTADO NA MODALIDADE LONGA DISTANCIA NACIONAL (DDD),  REGIÕES I, II E III, PROVENIENTE DAS CENTRAIS PRIVADAS DE COMUTAÇÃO TELEFÔNIC A DIGITAIS/ANALÓGICAS. FIXO-FIXO, VC2 E VC3.";"0";"0,00"
"52121";"Comando do Exército";"160323";"HOSPITAL GERAL DO RIO DE JANEIRO";"12013";"1603230500025201200001";"SERVICO INSTALACAO GRUPO GERADOR";"ADEQUAÇÃO DAS INSTALAÇÕES DO GERADOR EM CONJUNTO COM A CASA DE FORÇA DO HGERJ";"1";"427400,00"
"52121";"Comando do Exército";"160292";"COLEGIO MILITAR DO RIO DE JANEIRO";"12014";"1602920500002201400002";"LOCACAO EQUIPAMENTOS DE IMPRESSAO";"LOCACAO DE 02 (DUAS) MAQUINAS COPIADORAS/IMPRESSORAS, COM FRANQUIA GLOBAL DE 3 0.000 (TRINTA MIL) COPIAS/IMPRESSOES MENSAIS PARA CADA EQUIPAMENTO, CONFORME E SPECIFICACOES DO EDITAL DO PREGAO ELETRONICO NR 002/2014-CMRJ.";"1";"30990,00"
"52121";"Comando do Exército";"160292";"COLEGIO MILITAR DO RIO DE JANEIRO";"12014";"1602920500002201400001";"LOCACAO EQUIPAMENTOS DE IMPRESSAO";"LOCACAO DE 01 (UMA) MAQUINA COPIADORA/IMPRESSORA, COM FRANQUIA GLOBAL DE 130.0 00 (CENTO E TRINTA MIL) COPIAS/IMPRESSOES MENSAIS, CONFORME ESPECIFICACOES DO EDITAL DO PREGAO ELETRONICO NR 002/2014-CMRJ.";"1";"53000,00"
"20411";"Instituto do Patrimônio Histórico e Artístico";"343001";"SUPERINTENDENCIA DO IPHAN AMAZONAS, IPHAN-AM";"12014";"3430010600026201400001";"DESINSETIZACAO / DESRATIZACAO / DEDETIZACAO";"DEDETIZAÇÃO, DESRATIZAÇÃO E DERMORCEGAÇÃO NO EDIFÍCIO SEDE DO IPHAN/AM;";"1";"5280,00"
"20701";"Instituto Brasileiro do Meio Ambiente e dos R";"193110";"IBAMA - SUPERINTENDENCIA DO MARANHAO/MA";"12014";"1931100500001201400005";"AR CONDICIONADO - MANUTENCAO DE APARELHOS DE PAREDE";"SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE APARELHO DE AR CONDICIONADO D E PAREDE DE 7.000, 10.000, 12.000 E 18.000 BTUS, TIPO ACJ (JANELA).";"42";"6798,00"
"20701";"Instituto Brasileiro do Meio Ambiente e dos R";"193110";"IBAMA - SUPERINTENDENCIA DO MARANHAO/MA";"12014";"1931100500001201400002";"AR CONDICIONADO - MANUTENCAO DE APARELHOS DE PAREDE";"SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE APARELHO DE AR CONDICIONADO D E TETO DE 24.000 BTUS, TIPO SPLIT.";"30";"4038,00"
