"N˙mero Contrato";"CÛdigo ”rg„o Superior";"Nome ”rg„o Superior";"CÛdigo ”rg„o";"Nome ”rg„o";"CÛdigo UG";"Nome UG";"N˙mero Apostilamento";"DescriÁ„o Apostilamento";"Valor Apostilamento";"Data de inclus„o";"SituaÁ„o Apostilamento"
"222015";"20000";"PRESIDENCIA DA REPUBLICA";"20214";"AGENCIA NACIONAL DE AVIA«√O CIVIL - ANAC";"113214";"AGENCIA NACIONAL DE AVIACAO CIVIL - ANAC";"00000000000012017";"REAJUSTE DO VALOR TOTAL DO CONTRATO DE 7,87%, COM BASE NO IPCA/IBGE.";"5145,40";"02/05/2017";"Encerrado"
"12015";"20000";"PRESIDENCIA DA REPUBLICA";"20214";"AGENCIA NACIONAL DE AVIA«√O CIVIL - ANAC";"113218";"UNIDADE REGIONAL DE RECIFE - ANAC";"000000000001/2016";"REGISTRO DE VARIA«√O DO VALOR DO CONTRATO 01/ANAC/NURAC/RF/2015 EM DECORR NCIA DA CONVEN«√O COLETIVA DO SINDICATO DOS EMPREGADOS DE EPRESAS DE SEGURAN                                          «A E VIGIL¬NCIA ARMADA PARA 2016.";"40371,60";"03/08/2016";"Encerrado"
"12015";"20000";"PRESIDENCIA DA REPUBLICA";"20214";"AGENCIA NACIONAL DE AVIA«√O CIVIL - ANAC";"113218";"UNIDADE REGIONAL DE RECIFE - ANAC";"00000000000012017";"EM VIRTUDE DA REPACTUAÁ„O PELA CONVENÁ„O COLETIVA 2017.";"35024,20";"17/07/2017";"Encerrado"
"262015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130103";"LABORAT”RIO FEDERAL DE DEFESA AGROPECURIO/RS";"000000000001/2016";"RepactuaÁ„o contratual devido ‡ CCT/2016.";"60298,20";"18/05/2016";"Encerrado"
"262015";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"130103";"LABORAT”RIO FEDERAL DE DEFESA AGROPECURIO/RS";"000000000002/2017";"REPACTUAÁ„O CONTRATUAL DEVIDO ‡ CCT/2017.";"35966,90";"19/06/2017";"Encerrado"
"140002015";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373046";"SUPERINTEND.ESTADUAL DO R.G.NORTE-INCRA/SR-19";"3∫T.APOSTILAMENTO";"REPACTUAÁ„O DOS VALORES DOS ITENS 01 (ASSISTENTE EXECUTIVO) E 02 (RECEPCIO-NISTA) POR FORÁA DA NOVA CONVENÁ„O COLETIVA DE TRABALHO 2017/2018,REGISTRA-DA NO MINISTÈRIO DO TRABALHO E EMPREGO SOB O N∫ RN000483/2017, NO DIA 07/12                     /2017 E VIGENTE NO PERÌODO DE 01/01/2017 A 31/12/2018.";"37962,60";"29/12/2017";"Encerrado"
"140002015";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373046";"SUPERINTEND.ESTADUAL DO R.G.NORTE-INCRA/SR-19";"2∫T.APOSTILAMENTO";"REPACTUA«√O DOS VALORES DOS ITENS 03 (DIGITADOR) E 04  (DESENHISTA/CADISTA)DA PROPOSTA DE PRE«OS DO CONTRATO, COM EFEITOS RETROATIVOS DE 01/10/2016  A     31/08/2017 PARA O ITEM 04 E DE 01/01/2017 A 31/08/2017 PARA O ITEM 03.";"53736,50";"28/08/2017";"Encerrado"
"140002015";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373046";"SUPERINTEND.ESTADUAL DO R.G.NORTE-INCRA/SR-19";"54330000148201526";"REPACTUA«√O DOS VALORES DOS ITENS 1, 2 E 3 DA PROPOSTA INICIAL DE PRE«OS DO                 CONTRATO, COM EFEITOS RETROATIVOS A 01 DE JANEIRO DE 2016.";"87613,00";"27/07/2016";"Encerrado"
"150002015";"49000";"MINISTERIO DO DESENVOLVIMENTO AGRARIO";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373046";"SUPERINTEND.ESTADUAL DO R.G.NORTE-INCRA/SR-19";"1∫T.APOSTILAMENTO";"ELEVA«√O DOS CUSTOS DA CONTRATA«√O DECORRENTE DOS NOVOS PISOS SALARIAIS PREVISTOS NA CONVEN«√O COLETIVA DE TRABALHO 2017/2017, REGISTRADA NO MTE SOB ON∫ RN000108/2017 QUE REGULA AS CATEGORIAS DIRETAMENTE ENVOLVIDAS NA  PRESTA«√O DOS SERVI«OS CONTRATADOS, BEM COMO EM CONSON¬NCIA COM AS ALTERA«’ES DOS                       VALORES DO VALE TRANSPORTE E DO AUXÕLIO ALIMENTA«√O.";"23274,50";"16/06/2017";"Encerrado"
"5702015";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"240107";"INSTITUTO NACIONAL DE PESQUISAS ESPACIAIS";"003.06.057.1/2016";"REPACTUA«√O DO VALOR MENSAL DO CONTRATO, EM CONFORMIDADE COM O PARECER JURÕDICO 323/2016/CJU-RN/CGU/AGU, DE 27/07/2016, DA CONSULTORIA JURÕDICA DA UNI                              √O NO ESTADO DO RIO GRANDE DO NORTE - CJU/RN.";"5218,60";"29/07/2016";"Encerrado"
"5702015";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"240107";"INSTITUTO NACIONAL DE PESQUISAS ESPACIAIS";"003.06.057.1/2018";"REPACTUA«√O DO VALOR MENSAL DO CONTRATO, EM CONFORMIDADE COM A NOTA T…CNICA                                           85/2018/SEI-INPE, DE 28/06/2018.";"1633,00";"06/07/2018";"Encerrado"
"5702015";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"24000";"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVA«√O";"240107";"INSTITUTO NACIONAL DE PESQUISAS ESPACIAIS";"003.06.057.1/2017";"REPACTUA«√O DO VALOR MENSAL DO CONTRATO, EM CONFORMIDADE COM A NOTA T…CNICA                                           34/2017/SEI-INPE, DE 11/08/2017.";"3249,70";"15/08/2017";"Encerrado"
"112015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170038";"SUPERINTEND NCIA DE ADMINISTRA«√O DO MF - CE";"000000000008/2017";"RepactuaÁ„o Contratual pelo advento da ConvenÁ„o Coletiva de Trabalho 2016, que alterou o piso salarial da categoria, auxilio alimentaÁ„o, cesta b·sic                                                         a e auxÌlio sa˙de.";"8666,90";"31/05/2017";"Encerrado"
"92015";"25000";"MINISTERIO DA ECONOMIA";"25000";"MINISTERIO DA ECONOMIA";"170058";"SUP.REGIONAL RECEITA FEDERAL 4A.RF/PE";"000000000001/2016";"REAJUSTE NO VALOR DO CONTRATO, COM RETROATIVIDADE, A PARTIR DE 01/01/2016.";"241559,00";"19/12/2016";"Encerrado"
