"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"36000";"Ministério da Saúde - Unidades com vínculo di";"257037";"DISTRITO SANIT.ESP.INDIGENA - ARAGUAIA";"12012";"2570370700001201200001";"COMUNICACAO POR CORREIO";"PRESTAÇÃO DE SERVIÇO DA ECT EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS.";"1";"21600,00"
"52121";"Comando do Exército";"160149";"COMANDO 4 BRIGADA DE CAVALARIA MECANIZADA";"12012";"1601490700019201200001";"CONSULTA MEDICA - PSICOLOGIA";"PRESTAÇÃO DE SERVIÇOS DE PSICOLOGIA";"1";"30000,00"
"52121";"Comando do Exército";"160488";"COMANDO DA 2  REGIAO MILITAR";"12012";"1604880500001201200019";"VINAGRE";"VINAGRE, NOME VINAGRE";"0";"0,00"
"26439";"Instituto Federal de São Paulo";"158584";"IFSP - CAMPUS PRESIDENTE EPITACIO";"12012";"1581540500011201200002";"'COMPUTADOR - ESTAÇÃO TRABALHO'";"'COMPUTADOR - ESTAÇÃO TRABALHO', TIPO PADRÃO COM LEITOR DE SMART CARD, CARACTERÍSTICAS ADICIONAIS 1 CONFORME ESPECIFICAÇÃO DE REFERÊNCIA- PADRÃO";"21";"56616,00"
"52121";"Comando do Exército";"160389";"8 BATALHAO LOGISTICO";"12012";"1603890500021201200001";"MANUTENCAO / REFORMA PREDIAL";"SERVIÇO DE ADAPTAÇÃO DAS INSTALAÇÕES DO PAVILHÃO DA GARAGEM EM OFICINA DE VIAT URAS PESADAS NO 8º BATALHÃO LOGÍSTICO, EM PORTO ALEGRE   RS";"1";"645000,00"
"26433";"Instituto Federal do Rio de Janeiro";"158487";"CAMPUS SAO GONCALO";"12012";"1584870500001201200001";"ESTUDOS E PROJETOS - INSTALACOES PREDIAIS";"ELABORAÇÃO DE PROJETO PARA REESTRUTURAÇÃO DA REDE ELÉTRICA E AMPLIAÇÃO DO FORN ECIMENTO DE ENERGIA ELÉTRICA NO CAMPUS SÃO GONÇALO, INCLUINDO:  1. LEVANTAMENT O DE TODAS AS CARGAS EM USO E DE DADOS TÉCNICOS PARA AMPLIAÇÃO DE CARGA;  2. L EVANTAMENTO DA INFRA-ESTRUTURA ELÉTRICA NECESSÁRIA PARA AMPLIAÇÃO E REESTRUTUR AÇÃO, DESDE A SUBESTAÇÃO DE ENTRADA, ATÉ OS DIVERSOS CIRCUITOS:  3. RELATÓRIO DA SUBESTAÇÃO E ADEQUAÇÃO CONFORME NORMA REGULAMENTADORA NR-10;  4. ELABORAÇÃO  DE PROJETO DE SUBESTAÇÃO (NORMAL OU SIMPLIFICADA) DE ACORDO COM O LEVANTAMENT O DE CARGA REALIZADO;  5. ENSAIO COM FILTRAGEM DE ÓLEO NO TRANSFORMADOR;6. R EVISÃO DO CIRCUITO ALIMENTADOR NO QUADRO DE DISTRIBUIÇÃO GERAL;  7. PROJEÇÃO D A NOVA NECESSIDADE DE CARGA PARA OS ATUAIS E FUTUROS EQUIPAMENTOS DO CAMPUS. 8. RELATÓRIO DE AVALIAÇÃO E ELABORAÇÃO DE PROJETO DO SPDA CONFORME A NORMA REG ULAMENTADORA NR-10;  11. ELABORAÇÃO DE CRONOGRAMA FÍSICO FINANCEIRO E MEMORIAL  DESCRITIVO.  12. ELABORAÇÃO DETALHADA DO CUSTO DA OBRA ATRAVÉS DE PLANILHA DE  PREÇOS DE ACORDO COM TABELA SINAPI  EMOP OU PESQUISA DE MERCADO, CASO NÃO EXI STA ALGUM ITEM NESTAS PLANILHAS OFICIAIS.  DEMAIS ESPECIFICAÇÕES NO EDITAL";"1";"50800,00"
"36000";"Ministério da Saúde - Unidades com vínculo di";"257032";"DISTRITO SANIT.ESP.INDIGENA - BAHIA";"12012";"2570320600001201200001";"LOCACAO DE IMOVEL";"LOCAÇÃO DE IMÓVEL PARA O PÓLO BASE DE PAULO AFONSO COM INTUITO DE ATENDIMENTO ÁS COMUNIDADES INDÍGENAS DA REGIÃO E ACOMODAR AS INSTALÇÕES PARA O DESENVOLVIM ENTO DE ATIVIDADES TÉCNICAS-ADMINISTRATIVA.";"1";"23400,00"
"52121";"Comando do Exército";"160454";"28º BATALHAO DE CACADORES";"12013";"1604540600011201300001";"LOCACAO EQUIPAMENTOS DE IMPRESSAO";"SERVIÇO DE COPIADORA DURANTE O EXERCÍCIO DE 2013.";"1";"580,00"
"25205";"Fundação Instituto Brasileiro de Geografia e ";"114616";"UNIDADE ESTADUAL DO IBGE EM SERGIPE";"12013";"1146160500001201300001";"LOCACAO DE VEICULOS - LEVES / PESADOS";"PRESTAÇÃO DE SERVIÇO DE LOCAÇÃO DE VEÍCULOS, SEM MOTORISTA, COM QUILOMETRAGEM LIVRE E SEGURO TOTAL, SEM FRANQUIA PARA A CONTRATANTE, VISANDO O TRANSPORTE DE  PASSAGEIROS E/OU MATERIAIS, NA ZONA URBANA E/OU RURAL DE ARACAJU, BEM COMO, N OS MUNICÍPIOS DO INTERIOR DO ESTADO DE SERGIPE.  A QUANTIDADE TOTAL DE LOCAÇÕE S A SER CONTRATADA PELO IBGE SERÁ DE ATÉ 120 (CENTO E VINTE) LOCAÇÕES DE VEÍCU LOS, POR UM PERÍODO DE 12 (DOZE) MESES. A UTILIZAÇÃO DAS QUANTIDADES MENSAIS D E LOCAÇÕES DE VEÍCULOS ESTIMADAS PODE VARIAR MÊS A MÊS, DE ACORDO COM A DEMAND A.  ESPECIFICAÇÃO DETALHADA DOS VEÍCULOS A SEREM LOCADOS PELO IBGE: VEÍCULO AU TOMOTOR DE FABRICAÇÃO NACIONAL, COM NO MÁXIMO 1(UM) ANO DE FABRICAÇÃO, POTÊNCI A MÍNIMA DE 1.000 CILINDRADAS, BICOMBUSTÍVEL (MOVIDO A GASOLINA OU ÁLCOOL), CO M 4 (QUATRO) PORTAS, CAPACIDADE PARA 5 (CINCO) PESSOAS, EQUIPADO COM TODOS OS ITENS BÁSICOS DE SÉRIE E ITENS REGULAMENTARES DE SEGURANÇA, AR CONDICIONADO, P NEUS NOVOS, COM NO MÁXIMO 1 (UM) ANO DE FABRICAÇÃO, DOCUMENTAÇÃO EM DIA E EM O RDEM, COM SEGURO TOTAL SEM FRANQUIA PARA A CONTRATANTE, CONFORME O SUBITEM 3.9  DO ANEXO I DO EDITAL.";"120";"119734,00"
"26424";"Instituto Federal do Tocantins";"158489";"INST.FED.DO TOCANTINS/CAMPUS PARAISO DO TO";"12013";"1584890500006201300002";"INSTALACAO / MANUTENCAO - PISO GERAL";"INSTALAÇÃO DO PISO DO AUDITÓRIO.";"1";"10500,00"
